true,restored,edge_type
"['10.1590/S0100-40422002000300002', 'Plant Isolated']","['10.1590/S0100-40422002000300002', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1021/np4006822', 'Semisynthesis Product']","['10.1021/np4006822', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0103-50532009000100029', 'Biotransformation Product']","['10.1590/S0103-50532009000100029', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0103-50532005000800008', 'Plant Isolated']","['10.1590/S0103-50532005000800008', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1016/S0031-9422(00)00225-9', 'Plant Isolated']","['10.1016/S0031-9422(00)00225-9', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.1002/cbdv.200590016', 'Plant Isolated']","['10.1002/cbdv.200590016', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.1002/ps.478', 'Plant Isolated']","['10.1002/ps.478', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0103-50532005000800018', 'Plant Isolated']","['10.1590/S0103-50532005000800018', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.5935/0100-4042.20140049', 'Plant Isolated']","['10.5935/0100-4042.20140049', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.1016/j.cbi.2010.08.008', 'Plant Isolated']","['10.1016/j.cbi.2010.08.008', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.1590/S0103-50532002000100010', 'Plant Isolated']","['10.1590/S0103-50532002000100010', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1590/S1519-566X2008000600013', 'Plant Isolated']","['10.1590/S1519-566X2008000600013', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0100-40422008000400005', 'Plant Isolated']","['10.1590/S0100-40422008000400005', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.1590/S0102-695X2008000200010', 'Plant Isolated']","['10.1590/S0102-695X2008000200010', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.1021/np070312g', 'Plant Isolated']","['10.1021/np070312g', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0100-40422008000400018', 'Plant Isolated']","['10.1590/S0100-40422008000400018', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.1016/j.jchromb.2012.07.013', 'Plant Isolated']","['10.1016/j.jchromb.2012.07.013', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1080/14786419.2011.647020', 'Plant Isolated, Microorganism isolated']","['10.1080/14786419.2011.647020', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1248/cpb.56.407', 'Semisynthesis Product']","['10.1248/cpb.56.407', ['Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1515/znc-2008-5-611', 'Plant Isolated']","['10.1515/znc-2008-5-611', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
