true,restored,edge_type
"['10.1055/s-0029-1185364', 'Pocos De Caldas/MG']","['10.1055/s-0029-1185364', ['Lavras/MG', 'Apore/GO', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'N/A/CE', 'Campinas/SP', 'Vicosa/MG', 'N/A/MG', 'Rio De Janeiro/RJ', 'Rifaina/SP', 'Sao Miguel Arcanjo/SP', 'Cunha/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Pocos De Caldas/MG', 'Londrina/PR', 'Goiania/GO', 'Araraquara/SP', 'N/A/SP, Cedrela fissilis', 'Igarape-acu/PA', 'Belem/PA', 'Cuiaba/MT', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Recife/PE', 'Pirenopolis/GO', 'Rio Claro/SP', 'Peruibe/SP', 'Sao Carlos/SP', 'N/A/SP', 'N/A/MS', 'Itacoatiara/AM', 'Maues/AM', 'Ribeirao Preto/SP', 'Itaituba/PA', 'Ibate/SP', 'Ibirama/SC', 'N/A/ES', 'Santarem/PA', 'Corumba/MS', 'Sao Paulo/SP', 'Murici/AL', 'Mogi Guacu/SP', 'N/A/AM', 'Teodoro Sampaio/SP', 'Manaus/AM']]",doi_collectionSite
"['10.5935/0100-4042.20140049', 'Pirenopolis/GO']","['10.5935/0100-4042.20140049', ['Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'N/A/CE', 'Pocos De Caldas/MG', 'Vicosa/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Sao Miguel Arcanjo/SP', 'Londrina/PR', 'Rifaina/SP', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'Campinas/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ribeirao Preto/SP', 'Belem/PA', 'Goiania/GO', 'Cuiaba/MT', 'Sao Sebastiao Do Passe/BA', 'Sao Carlos/SP', 'Cunha/SP', 'Rio Claro/SP', 'Ibate/SP', 'Rio Verde/GO', 'N/A/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Itacoatiara/AM', 'Peruibe/SP', 'Recife/PE', 'N/A/MS', 'N/A/MG', 'Maues/AM', 'N/A/ES', 'Araraquara/SP', 'Sao Paulo/SP', 'N/A/AM', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Santarem/PA', 'Manaus/AM', 'Ibirama/SC', 'Teodoro Sampaio/SP', 'Mogi Guacu/SP', 'Murici/AL']]",doi_collectionSite
"['10.1590/S0103-50532003000300007', 'Urucuca/BA']","['10.1590/S0103-50532003000300007', ['Lavras/MG', 'Apore/GO', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'N/A/CE', 'Vicosa/MG', 'Londrina/PR', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'Igarape-acu/PA', 'N/A/SP, Cedrela fissilis', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'Sao Sebastiao Do Passe/BA', 'Pocos De Caldas/MG', 'Goiania/GO', 'N/A/MS', 'Ribeirao Preto/SP', 'N/A/MG', 'Cuiaba/MT', 'Rio Claro/SP', 'N/A/SP', 'Rifaina/SP', 'Itaituba/PA', 'Campinas/SP', 'Sao Carlos/SP', 'Chapada Dos Guimaraes/MT', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'Recife/PE', 'Belem/PA', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ibirama/SC', 'Santarem/PA', 'Araraquara/SP', 'Sao Paulo/SP', 'N/A/ES', 'Maues/AM', 'Corumba/MS', 'Itacoatiara/AM', 'Pirenopolis/GO', 'Murici/AL', 'Mogi Guacu/SP', 'N/A/AM', 'Teodoro Sampaio/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1080/14786419.2011.647020', 'N/A/MG']","['10.1080/14786419.2011.647020', ['Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Itirapina/SP', 'Cordeiropolis/SP', 'Iguape/SP', 'N/A/PE', 'N/A/CE', 'Rifaina/SP', 'Vicosa/MG', 'Campinas/SP', 'N/A/SP', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'Londrina/PR', 'Itaituba/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'Maues/AM', 'Recife/PE', 'Rio Claro/SP', 'Sao Sebastiao Do Passe/BA', 'N/A/MG', 'Ribeirao Preto/SP', 'Rio De Janeiro/RJ', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'Igarape-acu/PA', 'Teodoro Sampaio/SP', 'N/A/MS', 'Rio Verde/GO', 'Sao Carlos/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Araraquara/SP', 'Peruibe/SP', 'Belem/PA', 'Goiania/GO', 'Ibirama/SC', 'Itacoatiara/AM', 'Sao Paulo/SP', 'Manaus/AM', 'Murici/AL', 'Pirenopolis/GO', 'Corumba/MS', 'Santarem/PA', 'N/A/AM']]",doi_collectionSite
"['10.1016/j.jep.2007.09.020', 'Pocos De Caldas/MG']","['10.1016/j.jep.2007.09.020', ['Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'N/A/CE', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'Igarape-acu/PA', 'N/A/SP, Cedrela fissilis', 'Londrina/PR', 'Rio De Janeiro/RJ', 'Goiania/GO', 'Rio Verde/GO', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Pocos De Caldas/MG', 'Belem/PA', 'N/A/MG', 'Santarem/PA', 'N/A/SP', 'Rio Claro/SP', 'Cunha/SP', 'Recife/PE', 'Itaituba/PA', 'Sao Carlos/SP', 'Cuiaba/MT', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Miguel Arcanjo/SP', 'Araraquara/SP', 'Maues/AM', 'N/A/AM', 'Peruibe/SP', 'Pirenopolis/GO', 'N/A/MS', 'Corumba/MS', 'Ribeirao Preto/SP', 'Mogi Guacu/SP', 'Itacoatiara/AM', 'Ibate/SP', 'Chapada Dos Guimaraes/MT', 'Murici/AL', 'Sao Paulo/SP', 'Ibirama/SC', 'Campinas/SP', 'N/A/ES', 'Teodoro Sampaio/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1016/S0031-9422(97)00598-0', 'Sao Carlos/SP']","['10.1016/S0031-9422(97)00598-0', ['Lavras/MG', 'Apore/GO', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'Londrina/PR', 'Rio De Janeiro/RJ', 'Cuiaba/MT', 'Goiania/GO', 'N/A/CE', 'N/A/MG', 'Sao Sebastiao Do Passe/BA', 'Rio Claro/SP', 'Cunha/SP', 'Pocos De Caldas/MG', 'Rio Verde/GO', 'Igarape-acu/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Vicosa/MG', 'Sao Miguel Arcanjo/SP', 'N/A/SP', 'Rifaina/SP', 'N/A/MS', 'Ibate/SP', 'Pirenopolis/GO', 'Maues/AM', 'Itacoatiara/AM', 'Sao Paulo/SP', 'Itaituba/PA', 'Belem/PA', 'Campinas/SP', 'Chapada Dos Guimaraes/MT', 'Ibirama/SC', 'Sao Carlos/SP', 'Peruibe/SP', 'Ribeirao Preto/SP', 'Araraquara/SP', 'N/A/ES', 'Manaus/AM', 'N/A/AM', 'Corumba/MS', 'Recife/PE', 'Murici/AL', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP']]",doi_collectionSite
"['10.1590/S0073-47212009000100009', 'Sao Carlos/SP']","['10.1590/S0073-47212009000100009', ['Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'Iguape/SP', 'N/A/PE', 'N/A/CE', 'Vicosa/MG', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rifaina/SP', 'Igarape-acu/PA', 'N/A/SP, Cedrela fissilis', 'Ribeirao Preto/SP', 'Sao Sebastiao Do Passe/BA', 'N/A/SP', 'Cunha/SP', 'Rio Claro/SP', 'Rio Verde/GO', 'N/A/MS', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG', 'Cuiaba/MT', 'Sao Carlos/SP', 'Itaituba/PA', 'Maues/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/MG', 'Goiania/GO', 'Chapada Dos Guimaraes/MT', 'Belem/PA', 'Sao Miguel Arcanjo/SP', 'Santarem/PA', 'Campinas/SP', 'Recife/PE', 'Ibate/SP', 'Peruibe/SP', 'Pirenopolis/GO', 'Araraquara/SP', 'Mogi Guacu/SP', 'Ibirama/SC', 'Itacoatiara/AM', 'Teodoro Sampaio/SP', 'Sao Paulo/SP', 'Corumba/MS', 'Murici/AL', 'N/A/ES', 'N/A/AM', 'Manaus/AM']]",doi_collectionSite
"['10.1590/S0103-50532005000800008', 'Belem/PA']","['10.1590/S0103-50532005000800008', ['Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'N/A/PE', 'Iguape/SP', 'Itirapina/SP', 'N/A/CE', 'Vicosa/MG', 'Igarape-acu/PA', 'Rio Verde/GO', 'Pocos De Caldas/MG', 'Rio De Janeiro/RJ', 'N/A/SP, Cedrela fissilis', 'Belem/PA', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Sebastiao Do Passe/BA', 'Ibirama/SC', 'Cunha/SP', 'Recife/PE', 'N/A/AM', 'Sao Carlos/SP', 'N/A/SP', 'Ibate/SP', 'N/A/ES', 'Rifaina/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Goiania/GO', 'Rio Claro/SP', 'Londrina/PR', 'Santarem/PA', 'Corumba/MS', 'N/A/MG', 'Mogi Guacu/SP', 'Cuiaba/MT', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ribeirao Preto/SP', 'N/A/MS', 'Sao Paulo/SP', 'Pirenopolis/GO', 'Araraquara/SP', 'Chapada Dos Guimaraes/MT', 'Itacoatiara/AM', 'Teodoro Sampaio/SP', 'Campinas/SP', 'Manaus/AM', 'Maues/AM']]",doi_collectionSite
"['10.1016/j.chroma.2009.02.066', 'Cordeiropolis/SP']","['10.1016/j.chroma.2009.02.066', ['Lavras/MG', 'Apore/GO', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'N/A/PE', 'Iguape/SP', 'Itirapina/SP', 'Rio Verde/GO', 'Vicosa/MG', 'N/A/SP, Cedrela fissilis', 'Londrina/PR', 'Sao Sebastiao Do Passe/BA', 'Igarape-acu/PA', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Rio De Janeiro/RJ', 'Rio Claro/SP', 'Corumba/MS', 'Rifaina/SP', 'Goiania/GO', 'N/A/SP', 'Sao Carlos/SP', 'Cuiaba/MT', 'Ibirama/SC', 'N/A/MG', 'Santarem/PA', 'Itaituba/PA', 'Chapada Dos Guimaraes/MT', 'Belem/PA', 'Maues/AM', 'Pocos De Caldas/MG', 'N/A/AM', 'Recife/PE', 'Pirenopolis/GO', 'Cunha/SP', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'Ibate/SP', 'Itacoatiara/AM', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/MS', 'Teodoro Sampaio/SP', 'Araraquara/SP', 'Manaus/AM', 'N/A/ES', 'Mogi Guacu/SP', 'Campinas/SP']]",doi_collectionSite
"['10.1093/mutage/gep034', 'Sao Miguel Arcanjo/SP']","['10.1093/mutage/gep034', ['Lavras/MG', 'Apore/GO', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'N/A/CE', 'Vicosa/MG', 'Rifaina/SP', 'Rio De Janeiro/RJ', 'Igarape-acu/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Rio Verde/GO', 'Sao Miguel Arcanjo/SP', 'Cunha/SP', 'Pocos De Caldas/MG', 'Itaituba/PA', 'Campinas/SP', 'N/A/MG', 'Chapada Dos Guimaraes/MT', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Londrina/PR', 'Ribeirao Preto/SP', 'Sao Carlos/SP', 'Belem/PA', 'N/A/SP', 'Pirenopolis/GO', 'Goiania/GO', 'Itacoatiara/AM', 'Rio Claro/SP', 'Araraquara/SP', 'N/A/MS', 'Teodoro Sampaio/SP', 'Maues/AM', 'Corumba/MS', 'Recife/PE', 'Ibirama/SC', 'Sao Paulo/SP', 'Santarem/PA', 'Peruibe/SP', 'Cuiaba/MT', 'Ibate/SP', 'N/A/ES', 'N/A/AM', 'Manaus/AM', 'Murici/AL', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1016/S0031-9422(03)00153-5', 'Manaus/AM']","['10.1016/S0031-9422(03)00153-5', ['Lavras/MG', 'Apore/GO', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'Belem/PA', 'Pocos De Caldas/MG', 'Sao Miguel Arcanjo/SP', 'Rio De Janeiro/RJ', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Vicosa/MG', 'Goiania/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'N/A/ES', 'Campinas/SP', 'N/A/AM', 'N/A/MG', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'Rio Claro/SP', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Rifaina/SP', 'Sao Carlos/SP', 'Rio Verde/GO', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP', 'Santarem/PA', 'Recife/PE', 'Ribeirao Preto/SP', 'Ibirama/SC', 'Itaituba/PA', 'Londrina/PR', 'Cuiaba/MT', 'Peruibe/SP', 'Maues/AM', 'Araraquara/SP', 'Mogi Guacu/SP', 'N/A/MS', 'Ibate/SP', 'Manaus/AM', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Teodoro Sampaio/SP', 'Murici/AL', 'Sao Paulo/SP']]",doi_collectionSite
"['10.1016/j.phytochem.2007.08.012', 'Ibate/SP']","['10.1016/j.phytochem.2007.08.012', ['Lavras/MG', 'Apore/GO', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'Londrina/PR', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT', 'Rio Claro/SP', 'Vicosa/MG', 'Rio De Janeiro/RJ', 'Igarape-acu/PA', 'Goiania/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'N/A/SP', 'N/A/MG', 'Rio Verde/GO', 'N/A/MS', 'Santarem/PA', 'Pocos De Caldas/MG', 'Rifaina/SP', 'Itacoatiara/AM', 'Cunha/SP', 'Ribeirao Preto/SP', 'Pirenopolis/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Carlos/SP', 'Maues/AM', 'Itaituba/PA', 'Chapada Dos Guimaraes/MT', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'Sao Paulo/SP', 'Belem/PA', 'Araraquara/SP', 'Campinas/SP', 'Recife/PE', 'Peruibe/SP', 'Ibirama/SC', 'Corumba/MS', 'Murici/AL', 'N/A/AM', 'Mogi Guacu/SP', 'N/A/ES', 'Manaus/AM', 'Teodoro Sampaio/SP']]",doi_collectionSite
"['10.1590/S0102-695X2009000100002', 'Campinas/SP']","['10.1590/S0102-695X2009000100002', ['Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'N/A/CE', 'Vicosa/MG', 'N/A/SP', 'Ibate/SP', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Londrina/PR', 'Sao Carlos/SP', 'Rio Claro/SP', 'Itacoatiara/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Chapada Dos Guimaraes/MT', 'Itaituba/PA', 'N/A/MS', 'Ribeirao Preto/SP', 'Goiania/GO', 'Rifaina/SP', 'Pirenopolis/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'Campinas/SP', 'Recife/PE', 'Sao Sebastiao Do Passe/BA', 'Belem/PA', 'Pocos De Caldas/MG', 'Cunha/SP', 'N/A/ES', 'N/A/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Araraquara/SP', 'Sao Paulo/SP', 'Peruibe/SP', 'Ibirama/SC', 'Corumba/MS', 'Maues/AM', 'Sao Miguel Arcanjo/SP', 'N/A/AM', 'Santarem/PA', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Murici/AL', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1590/S0100-40422005000400009', 'Itirapina/SP']","['10.1590/S0100-40422005000400009', ['Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'Iguape/SP', 'N/A/PE', 'N/A/CE', 'Goiania/GO', 'Belem/PA', 'N/A/MS', 'Santarem/PA', 'Igarape-acu/PA', 'Cunha/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Rio Claro/SP', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'Recife/PE', 'Cuiaba/MT', 'Londrina/PR', 'Sao Sebastiao Do Passe/BA', 'Mogi Guacu/SP', 'N/A/ES', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Itaituba/PA', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Sao Carlos/SP', 'Rifaina/SP', 'Ribeirao Preto/SP', 'N/A/MG', 'Teodoro Sampaio/SP', 'N/A/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/AM', 'Ibirama/SC', 'Maues/AM', 'Vicosa/MG', 'Araraquara/SP', 'Manaus/AM', 'Campinas/SP', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Pirenopolis/GO', 'Murici/AL', 'Itacoatiara/AM']]",doi_collectionSite
"['10.1590/S0100-40422010000900005', 'Piracicaba/SP']","['10.1590/S0100-40422010000900005', ['Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'Vicosa/MG', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Belem/PA', 'Recife/PE', 'Rio Claro/SP', 'Itaituba/PA', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Carlos/SP', 'Londrina/PR', 'Cunha/SP', 'N/A/SP', 'Ibirama/SC', 'Santarem/PA', 'Goiania/GO', 'Sao Miguel Arcanjo/SP', 'N/A/MG', 'N/A/AM', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Itacoatiara/AM', 'Pirenopolis/GO', 'Peruibe/SP', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Ibate/SP', 'Cuiaba/MT', 'N/A/MS', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ribeirao Preto/SP', 'Maues/AM', 'Sao Paulo/SP', 'Murici/AL', 'N/A/ES', 'Manaus/AM', 'Campinas/SP', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP']]",doi_collectionSite
"['10.1021/np4006822', 'N/A/PE']","['10.1021/np4006822', ['Lavras/MG', 'Apore/GO', 'Urucuca/BA', 'Piracicaba/SP', 'Itirapina/SP', 'Cordeiropolis/SP', 'N/A/PE', 'Iguape/SP', 'Rifaina/SP', 'N/A/CE', 'Rio De Janeiro/RJ', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Vicosa/MG', 'Cunha/SP', 'Igarape-acu/PA', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MG', 'Londrina/PR', 'Rio Verde/GO', 'Maues/AM', 'Chapada Dos Guimaraes/MT', 'N/A/MS', 'Araraquara/SP', 'N/A/SP, Cedrela fissilis', 'Rio Claro/SP', 'Ribeirao Preto/SP', 'Itaituba/PA', 'Recife/PE', 'Goiania/GO', 'Sao Carlos/SP', 'Ibirama/SC', 'Santarem/PA', 'Teodoro Sampaio/SP', 'Cuiaba/MT', 'Pocos De Caldas/MG', 'Belem/PA', 'N/A/SP', 'Mogi Guacu/SP', 'Ibate/SP', 'Corumba/MS', 'Sao Paulo/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pirenopolis/GO', 'Manaus/AM', 'Itacoatiara/AM', 'Peruibe/SP', 'Murici/AL', 'N/A/ES', 'N/A/AM']]",doi_collectionSite
"['10.1016/j.phytol.2010.11.003', 'Mogi Guacu/SP']","['10.1016/j.phytol.2010.11.003', ['Lavras/MG', 'Apore/GO', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'N/A/PE', 'Iguape/SP', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio De Janeiro/RJ', 'Igarape-acu/PA', 'N/A/CE', 'Vicosa/MG', 'Rifaina/SP', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Londrina/PR', 'N/A/MG', 'Cunha/SP', 'Santarem/PA', 'Ribeirao Preto/SP', 'Rio Claro/SP', 'Goiania/GO', 'N/A/MS', 'Maues/AM', 'Chapada Dos Guimaraes/MT', 'Itaituba/PA', 'Pocos De Caldas/MG', 'Ibirama/SC', 'N/A/SP', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'Recife/PE', 'Araraquara/SP', 'Teodoro Sampaio/SP', 'Cuiaba/MT', 'Mogi Guacu/SP', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Corumba/MS', 'Sao Carlos/SP', 'Murici/AL', 'Manaus/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Belem/PA', 'Sao Paulo/SP', 'N/A/ES', 'Peruibe/SP', 'N/A/AM', 'Ibate/SP']]",doi_collectionSite
"['10.1590/S0100-40422008000400023', 'Iguape/SP']","['10.1590/S0100-40422008000400023', ['Apore/GO', 'Lavras/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'Iguape/SP', 'N/A/PE', 'Vicosa/MG', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Londrina/PR', 'Rifaina/SP', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Cunha/SP', 'N/A/MG', 'N/A/MS', 'Santarem/PA', 'Chapada Dos Guimaraes/MT', 'N/A/SP', 'Recife/PE', 'Araraquara/SP', 'Itaituba/PA', 'Maues/AM', 'Corumba/MS', 'Ribeirao Preto/SP', 'Rio Claro/SP', 'Sao Miguel Arcanjo/SP', 'Goiania/GO', 'Cuiaba/MT', 'Sao Carlos/SP', 'Murici/AL', 'Ibirama/SC', 'Campinas/SP', 'Pirenopolis/GO', 'Peruibe/SP', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Itacoatiara/AM', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ibate/SP', 'Belem/PA', 'N/A/AM', 'Manaus/AM', 'N/A/ES']]",doi_collectionSite
