true,restored,edge_type
"['10.1055/s-0034-1368301', 'Ribeirao Preto/SP']","['10.1055/s-0034-1368301', ['Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Rifaina/SP', 'Recife/PE', 'Cordeiropolis/SP', 'Maues/AM', 'Itaituba/PA', 'N/A/MS', 'N/A/SP', 'N/A/PE', 'Sao Miguel Arcanjo/SP', 'Londrina/PR', 'Lavras/MG', 'Santarem/PA', 'Iguape/SP', 'Chapada Dos Guimaraes/MT', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'Mogi Guacu/SP', 'Itacoatiara/AM', 'Igarape-acu/PA', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'Itirapina/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Araraquara/SP', 'Manaus/AM', 'Ribeirao Preto/SP', 'Piracicaba/SP', 'N/A/MG', 'Corumba/MS', 'Rio Claro/SP', 'Belem/PA', 'Urucuca/BA', 'Murici/AL', 'Ibate/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Ibirama/SC', 'Campinas/SP', 'N/A/ES', 'N/A/AM']]",doi_collectionSite
"['10.1002/hlca.200890147', 'Apore/GO']","['10.1002/hlca.200890147', ['Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'N/A/CE', 'Sao Sebastiao Do Passe/BA', 'N/A/PE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'Cunha/SP', 'Itirapina/SP', 'Santarem/PA', 'Igarape-acu/PA', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'Campinas/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Londrina/PR', 'Itaituba/PA', 'Cordeiropolis/SP', 'Chapada Dos Guimaraes/MT', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Iguape/SP', 'Maues/AM', 'Rifaina/SP', 'Rio Claro/SP', 'Corumba/MS', 'N/A/MG', 'Urucuca/BA', 'Recife/PE', 'Sao Paulo/SP', 'N/A/AM', 'Piracicaba/SP', 'N/A/SP', 'Araraquara/SP', 'Belem/PA', 'Peruibe/SP', 'Ibate/SP', 'Ribeirao Preto/SP', 'Ibirama/SC', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Pirenopolis/GO', 'Murici/AL', 'Teodoro Sampaio/SP', 'Itacoatiara/AM', 'N/A/ES', 'Manaus/AM']]",doi_collectionSite
"['10.1590/S0102-695X2012005000106', 'Ribeirao Preto/SP']","['10.1590/S0102-695X2012005000106', ['Apore/GO', 'Vicosa/MG', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Cuiaba/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Londrina/PR', 'Maues/AM', 'Sao Sebastiao Do Passe/BA', 'N/A/PE', 'Cordeiropolis/SP', 'Igarape-acu/PA', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cunha/SP', 'N/A/MG', 'Chapada Dos Guimaraes/MT', 'Rifaina/SP', 'Sao Miguel Arcanjo/SP', 'Campinas/SP', 'N/A/MS', 'N/A/SP', 'Mogi Guacu/SP', 'Piracicaba/SP', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'Araraquara/SP', 'Iguape/SP', 'Pocos De Caldas/MG', 'Peruibe/SP', 'Santarem/PA', 'Murici/AL', 'Lavras/MG', 'Manaus/AM', 'Rio Claro/SP', 'Teodoro Sampaio/SP', 'Ibate/SP', 'Recife/PE', 'Pirenopolis/GO', 'Urucuca/BA', 'N/A/AM', 'Itirapina/SP', 'Corumba/MS', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Belem/PA', 'Ibirama/SC', 'N/A/ES']]",doi_collectionSite
"['10.1016/S0031-9422(00)00248-X', 'N/A/ES']","['10.1016/S0031-9422(00)00248-X', ['Recife/PE', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Rifaina/SP', 'Lavras/MG', 'Belem/PA', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Mogi Guacu/SP', 'Santarem/PA', 'Itirapina/SP', 'Vicosa/MG', 'Pirenopolis/GO', 'Cuiaba/MT', 'Murici/AL', 'Goiania/GO', 'Sao Carlos/SP', 'Corumba/MS', 'Peruibe/SP', 'Pocos De Caldas/MG', 'Ibirama/SC', 'N/A/ES', 'Chapada Dos Guimaraes/MT', 'Ibate/SP', 'Cordeiropolis/SP', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Verde/GO', 'Itaituba/PA', 'Piracicaba/SP', 'Itacoatiara/AM', 'Rio De Janeiro/RJ', 'Maues/AM', 'N/A/PE', 'N/A/CE', 'Iguape/SP', 'Londrina/PR', 'Campinas/SP', 'Rio Claro/SP', 'N/A/MG', 'N/A/AM', 'N/A/SP', 'Sao Paulo/SP', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP', 'Araraquara/SP', 'N/A/MS', 'Urucuca/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'Igarape-acu/PA']]",doi_collectionSite
"['10.1515/znc-2002-5-602', 'Londrina/PR']","['10.1515/znc-2002-5-602', ['Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Santarem/PA', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Murici/AL', 'N/A/MG', 'Corumba/MS', 'Urucuca/BA', 'N/A/SP', 'Chapada Dos Guimaraes/MT', 'Sao Carlos/SP', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'Recife/PE', 'Sao Paulo/SP', 'Londrina/PR', 'Ibirama/SC', 'N/A/CE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Iguape/SP', 'Lavras/MG', 'N/A/PE', 'Itaituba/PA', 'Rifaina/SP', 'N/A/MS', 'Pirenopolis/GO', 'N/A/ES', 'Cunha/SP', 'Araraquara/SP', 'Peruibe/SP', 'Piracicaba/SP', 'Igarape-acu/PA', 'Maues/AM', 'Ibate/SP', 'N/A/AM', 'Belem/PA', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Itacoatiara/AM', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'Manaus/AM', 'Ribeirao Preto/SP']]",doi_collectionSite
"['10.1590/S0103-50532006000300017', 'N/A/SP, Cedrela fissilis']","['10.1590/S0103-50532006000300017', ['Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Londrina/PR', 'Sao Sebastiao Do Passe/BA', 'Cordeiropolis/SP', 'Rio Verde/GO', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'Itaituba/PA', 'Piracicaba/SP', 'N/A/CE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Chapada Dos Guimaraes/MT', 'Murici/AL', 'Maues/AM', 'Iguape/SP', 'N/A/PE', 'Corumba/MS', 'Lavras/MG', 'Rifaina/SP', 'Itirapina/SP', 'N/A/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP', 'Cunha/SP', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG', 'Peruibe/SP', 'Recife/PE', 'Sao Carlos/SP', 'N/A/MS', 'Santarem/PA', 'Ibirama/SC', 'Mogi Guacu/SP', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Urucuca/BA', 'N/A/MG', 'Ribeirao Preto/SP', 'Campinas/SP', 'N/A/AM', 'Teodoro Sampaio/SP', 'Ibate/SP', 'Sao Paulo/SP', 'Manaus/AM', 'Araraquara/SP', 'Belem/PA', 'N/A/ES']]",doi_collectionSite
"['10.1016/0031-9422(91)85077-D', 'Mogi Guacu/SP']","['10.1016/0031-9422(91)85077-D', ['Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Santarem/PA', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rifaina/SP', 'Rio Claro/SP', 'N/A/MS', 'Lavras/MG', 'Igarape-acu/PA', 'Iguape/SP', 'Cunha/SP', 'Urucuca/BA', 'Campinas/SP', 'Rio De Janeiro/RJ', 'N/A/CE', 'Sao Carlos/SP', 'Rio Verde/GO', 'Recife/PE', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'N/A/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Corumba/MS', 'Ibirama/SC', 'Sao Miguel Arcanjo/SP', 'Mogi Guacu/SP', 'Belem/PA', 'Maues/AM', 'Cordeiropolis/SP', 'Teodoro Sampaio/SP', 'Murici/AL', 'Londrina/PR', 'Pirenopolis/GO', 'Ribeirao Preto/SP', 'N/A/SP', 'Peruibe/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'Itacoatiara/AM', 'Ibate/SP', 'Itaituba/PA', 'N/A/ES', 'N/A/AM', 'Piracicaba/SP', 'Pocos De Caldas/MG', 'Manaus/AM']]",doi_collectionSite
"['10.3390/molecules190812031', 'Manaus/AM']","['10.3390/molecules190812031', ['N/A/SP, Cedrela fissilis', 'Apore/GO', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Sao Sebastiao Do Passe/BA', 'Santarem/PA', 'Itirapina/SP', 'Corumba/MS', 'Iguape/SP', 'Cunha/SP', 'Rio Verde/GO', 'N/A/MS', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'N/A/SP', 'Rio Claro/SP', 'Igarape-acu/PA', 'Murici/AL', 'Ibirama/SC', 'Cordeiropolis/SP', 'N/A/PE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Londrina/PR', 'Sao Paulo/SP', 'N/A/CE', 'Lavras/MG', 'N/A/MG', 'Maues/AM', 'N/A/AM', 'Piracicaba/SP', 'Sao Carlos/SP', 'Rifaina/SP', 'N/A/ES', 'Mogi Guacu/SP', 'Ibate/SP', 'Araraquara/SP', 'Chapada Dos Guimaraes/MT', 'Recife/PE', 'Campinas/SP', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Peruibe/SP', 'Pirenopolis/GO', 'Sao Miguel Arcanjo/SP', 'Belem/PA', 'Ribeirao Preto/SP', 'Itacoatiara/AM', 'Manaus/AM']]",doi_collectionSite
"['10.1002/ps.478', 'Rio Claro/SP']","['10.1002/ps.478', ['Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Recife/PE', 'Rifaina/SP', 'Teodoro Sampaio/SP', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'N/A/PE', 'Lavras/MG', 'Itaituba/PA', 'Cordeiropolis/SP', 'Rio De Janeiro/RJ', 'Maues/AM', 'Sao Miguel Arcanjo/SP', 'Manaus/AM', 'Ibirama/SC', 'Londrina/PR', 'N/A/CE', 'Itirapina/SP', 'N/A/MG', 'Campinas/SP', 'Ibate/SP', 'N/A/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Iguape/SP', 'Belem/PA', 'Mogi Guacu/SP', 'Santarem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'Rio Verde/GO', 'Murici/AL', 'Piracicaba/SP', 'Corumba/MS', 'Sao Paulo/SP', 'Cunha/SP', 'Peruibe/SP', 'Sao Carlos/SP', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Araraquara/SP', 'N/A/ES', 'Pocos De Caldas/MG', 'N/A/AM', 'N/A/MS', 'Itacoatiara/AM', 'Urucuca/BA', 'Ribeirao Preto/SP']]",doi_collectionSite
"['10.1021/np800106x', 'Recife/PE']","['10.1021/np800106x', ['Apore/GO', 'N/A/SP, Cedrela fissilis', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'N/A/MG', 'N/A/CE', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cordeiropolis/SP', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Peruibe/SP', 'Iguape/SP', 'Murici/AL', 'Recife/PE', 'Sao Paulo/SP', 'Campinas/SP', 'Londrina/PR', 'Maues/AM', 'Santarem/PA', 'Sao Miguel Arcanjo/SP', 'Pirenopolis/GO', 'Rio Verde/GO', 'N/A/AM', 'Cunha/SP', 'Teodoro Sampaio/SP', 'N/A/PE', 'Igarape-acu/PA', 'Sao Carlos/SP', 'Lavras/MG', 'Itaituba/PA', 'Itacoatiara/AM', 'N/A/SP', 'Belem/PA', 'Itirapina/SP', 'Araraquara/SP', 'Pocos De Caldas/MG', 'N/A/ES', 'Rio Claro/SP', 'Urucuca/BA', 'Mogi Guacu/SP', 'N/A/MS', 'Ibate/SP', 'Piracicaba/SP', 'Ibirama/SC', 'Ribeirao Preto/SP', 'Manaus/AM']]",doi_collectionSite
