true,restored,edge_type
"['10.1016/S0031-9422(99)00132-6', 'Anticancer']","['10.1016/S0031-9422(99)00132-6', ['Cytotoxic', 'Inhibition of Cathepsin V', 'Antioxidant', 'Anticancer', 'Antibacterial', 'Antiallergenic', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Antifungal', 'Insecticidal', 'Inhibition of Protease', 'Antiviral', 'Antiangiogenic', 'Mutagenic', 'Inhibition of Glycosidase', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Antimalarial', 'Anesthetic', 'Antichagasic', 'Genotoxic', 'Molluscicidal', 'Inhibition of basal electron transport', 'Anti-inflamatory', 'Insect antennae response', 'Inhibition of ATP synthesis', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antinociceptive', 'Antileishmanial', 'Anxiolytic', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1021/np4006822', 'Cytotoxic']","['10.1021/np4006822', ['Inhibition of Cathepsin V', 'Antiallergenic', 'Antibacterial', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antifungal', 'Insecticidal', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Protease', 'Antiviral', 'Antiangiogenic', 'Mutagenic', 'Inhibition of Glycosidase', 'Antimalarial', 'Inhibition of phosphorylating electron transport', 'Molluscicidal', 'Genotoxic', 'Anti-inflamatory', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin B', 'Anesthetic', 'Inhibition of Cathepsin L', 'Antichagasic', 'Insect antennae response', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Anxiolytic', 'Antileishmanial', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1021/np030100t', 'Antioxidant']","['10.1021/np030100t', ['Antiallergenic', 'Inhibition of Cathepsin V', 'Antibacterial', 'Anticancer', 'Antifungal', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Protease', 'Antiviral', 'Mutagenic', 'Antiangiogenic', 'Antimalarial', 'Molluscicidal', 'Inhibition of Glycosidase', 'Inhibition of phosphorylating electron transport', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Genotoxic', 'Anesthetic', 'Insect antennae response', 'Antichagasic', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Antileishmanial', 'Anxiolytic', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1093/mutage/gep034', 'Cytotoxic']","['10.1093/mutage/gep034', ['Antiallergenic', 'Inhibition of Cathepsin V', 'Anticancer', 'Antibacterial', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Cytotoxic', 'Insecticidal', 'Antioxidant', 'Inhibition of Protease', 'Antiviral', 'Mutagenic', 'Antiangiogenic', 'Antimalarial', 'Inhibition of Glycosidase', 'Inhibition of phosphorylating electron transport', 'Molluscicidal', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Genotoxic', 'Anesthetic', 'Insect antennae response', 'Antichagasic', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Antileishmanial', 'Anxiolytic', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1590/S0103-50532005000800025', 'Inhibition of Acetylcholinesterase']","['10.1590/S0103-50532005000800025', ['Antiallergenic', 'Inhibition of Cathepsin V', 'Anticancer', 'Antibacterial', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Antioxidant', 'Insecticidal', 'Antitrypanosomal', 'Inhibition of Protease', 'Antiviral', 'Antiangiogenic', 'Mutagenic', 'Inhibition of Glycosidase', 'Antimalarial', 'Molluscicidal', 'Inhibition of phosphorylating electron transport', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Genotoxic', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anesthetic', 'Insect antennae response', 'Antichagasic', 'Inhibition of basal electron transport', 'Antinociceptive', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Antileishmanial', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1590/S0100-40422012000700020', 'Inhibition of Acetylcholinesterase']","['10.1590/S0100-40422012000700020', ['Antiallergenic', 'Inhibition of Cathepsin V', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Insecticidal', 'Antioxidant', 'Antitrypanosomal', 'Cytotoxic', 'Antifungal', 'Inhibition of Protease', 'Antiviral', 'Mutagenic', 'Antiangiogenic', 'Antimalarial', 'Inhibition of phosphorylating electron transport', 'Molluscicidal', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Anesthetic', 'Insect antennae response', 'Antichagasic', 'Inhibition of basal electron transport', 'Genotoxic', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Antileishmanial', 'Anxiolytic', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1055/s-0034-1368301', 'Anticancer']","['10.1055/s-0034-1368301', ['Antiallergenic', 'Anticancer', 'Inhibition of Cathepsin V', 'Antibacterial', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Antifungal', 'Antitrypanosomal', 'Insecticidal', 'Inhibition of Protease', 'Antiviral', 'Antiangiogenic', 'Mutagenic', 'Inhibition of Glycosidase', 'Genotoxic', 'Antimalarial', 'Inhibition of phosphorylating electron transport', 'Molluscicidal', 'Anti-inflamatory', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin B', 'Anesthetic', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of basal electron transport', 'Insect antennae response', 'Antinociceptive', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Antileishmanial', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1590/S0103-50532002000100010', 'Antitrypanosomal']","['10.1590/S0103-50532002000100010', ['Antiallergenic', 'Inhibition of Cathepsin V', 'Antibacterial', 'Anticancer', 'Antitrypanosomal', 'Cytotoxic', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Antioxidant', 'Inhibition of Protease', 'Antiviral', 'Antiangiogenic', 'Mutagenic', 'Inhibition of Glycosidase', 'Antimalarial', 'Inhibition of phosphorylating electron transport', 'Molluscicidal', 'Anti-inflamatory', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin B', 'Genotoxic', 'Anesthetic', 'Inhibition of Cathepsin L', 'Antichagasic', 'Insect antennae response', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Antileishmanial', 'Anxiolytic', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1016/0031-9422(73)85048-4', 'Antitrypanosomal']","['10.1016/0031-9422(73)85048-4', ['Insecticidal', 'Antitrypanosomal', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Anticancer', 'Inhibition of Cathepsin V', 'Antiallergenic', 'Antioxidant', 'Antifungal', 'Inhibition of Protease', 'Antiviral', 'Molluscicidal', 'Antimalarial', 'Inhibition of phosphorylating electron transport', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Mutagenic', 'Insect antennae response', 'Antiangiogenic', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Anesthetic', 'Antichagasic', 'Antinociceptive', 'Inhibition of ATP synthesis', 'Antileishmanial', 'Inhibition of Glycosidase', 'Anxiolytic', 'Genotoxic', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1590/S0103-50532009000400008', 'Antitrypanosomal']","['10.1590/S0103-50532009000400008', ['Antiallergenic', 'Inhibition of Cathepsin V', 'Anticancer', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antifungal', 'Antioxidant', 'Antitrypanosomal', 'Insecticidal', 'Inhibition of Protease', 'Antiviral', 'Antiangiogenic', 'Mutagenic', 'Inhibition of Glycosidase', 'Antimalarial', 'Inhibition of phosphorylating electron transport', 'Molluscicidal', 'Anti-inflamatory', 'Inhibition of uncoupled electron transport', 'Genotoxic', 'Anesthetic', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of basal electron transport', 'Insect antennae response', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Anxiolytic', 'Antileishmanial', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
