true,restored,edge_type
"['10.1016/j.jchromb.2012.07.013', 'Plant Isolated']","['10.1016/j.jchromb.2012.07.013', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0103-50532010000500016', 'Plant Isolated']","['10.1590/S0103-50532010000500016', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Plant Isolated', 'Semisynthesis Product', 'Microorganism isolated']]",doi_collectionType
"['10.1590/S0100-40421998000600005', 'Plant Isolated']","['10.1590/S0100-40421998000600005', ['Microorganism isolated', 'Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/S0031-9422(00)00248-X', 'Plant Isolated']","['10.1016/S0031-9422(00)00248-X', ['Microorganism isolated', 'Plant Isolated', 'Biotransformation Product', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1016/S0014-5793(02)02700-X', 'Plant Isolated']","['10.1016/S0014-5793(02)02700-X', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1515/znc-2011-5-607', 'Plant Isolated']","['10.1515/znc-2011-5-607', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1080/14786410903335232', 'Semisynthesis Product']","['10.1080/14786410903335232', ['Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated', 'Biotransformation Product']]",doi_collectionType
"['10.1016/j.cbi.2010.08.008', 'Plant Isolated']","['10.1016/j.cbi.2010.08.008', ['Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product']]",doi_collectionType
"['10.1023/A:1025694720727', 'Plant Isolated']","['10.1023/A:1025694720727', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated', 'Biotransformation Product']]",doi_collectionType
"['10.1055/s-0028-1088323', 'Plant Isolated']","['10.1055/s-0028-1088323', ['Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product']]",doi_collectionType
"['10.1023/B:JOEC.0000042400.14451.08', 'Plant Isolated']","['10.1023/B:JOEC.0000042400.14451.08', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated', 'Biotransformation Product']]",doi_collectionType
"['10.1021/np900644x', 'Plant Isolated']","['10.1021/np900644x', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated', 'Biotransformation Product']]",doi_collectionType
"['10.1016/j.biortech.2010.01.041', 'Biotransformation Product']","['10.1016/j.biortech.2010.01.041', ['Microorganism isolated', 'Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/S0031-9422(97)00238-0', 'Plant Isolated']","['10.1016/S0031-9422(97)00238-0', ['Microorganism isolated', 'Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/S0031-9422(98)00069-7', 'Plant Isolated']","['10.1016/S0031-9422(98)00069-7', ['Microorganism isolated', 'Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Biotransformation Product', 'Semisynthesis Product']]",doi_collectionType
"['10.4067/S0717-97072009000300004', 'Plant Isolated']","['10.4067/S0717-97072009000300004', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.5935/0103-5053.19930018', 'Plant Isolated']","['10.5935/0103-5053.19930018', ['Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product']]",doi_collectionType
"['10.1002/ps.478', 'Plant Isolated']","['10.1002/ps.478', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Plant Isolated', 'Biotransformation Product', 'Semisynthesis Product']]",doi_collectionType
"['10.1002/ptr.1249', 'Plant Isolated']","['10.1002/ptr.1249', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Plant Isolated', 'Semisynthesis Product', 'Biotransformation Product']]",doi_collectionType
"['10.1002/cbdv.200590016', 'Plant Isolated']","['10.1002/cbdv.200590016', ['Plant Isolated', 'Microorganism isolated', 'Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product']]",doi_collectionType
"['10.1021/np9703656', 'Plant Isolated']","['10.1021/np9703656', ['Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Biotransformation Product']]",doi_collectionType
"['10.1590/S0103-50532006000300017', 'Plant Isolated']","['10.1590/S0103-50532006000300017', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Plant Isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1002/ps.1278', 'Plant Isolated']","['10.1002/ps.1278', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Plant Isolated', 'Semisynthesis Product', 'Biotransformation Product']]",doi_collectionType
"['10.1021/np800106x', 'Plant Isolated']","['10.1021/np800106x', ['Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated', 'Biotransformation Product']]",doi_collectionType
"['10.1590/S0103-50532002000100019', 'Plant Isolated']","['10.1590/S0103-50532002000100019', ['Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product']]",doi_collectionType
"['10.1155/2013/835081', 'Microorganism isolated']","['10.1155/2013/835081', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Microorganism isolated', 'Plant Isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1016/j.jfca.2003.09.013', 'Plant Isolated']","['10.1016/j.jfca.2003.09.013', ['Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Microorganism isolated']]",doi_collectionType
