true,restored,edge_type
"['10.1021/np800106x', 'Antibacterial']","['10.1021/np800106x', ['Molluscicidal', 'Antiviral', 'Cell growth inhbition', 'Antiallergenic', 'Antiangiogenic', 'Cytotoxic', 'Inhibition of Cathepsin V', 'Antinociceptive', 'Antimalarial', 'Inhibition of phosphorylating electron transport', 'Antileishmanial', 'Inhibition of ATP synthesis', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Inhibition of Protease', 'Inhibition of Acetylcholinesterase', 'Mutagenic', 'Genotoxic', 'Anesthetic', 'Anxiolytic', 'Anti-inflamatory', 'Inhibition of uncoupled electron transport', 'Antioxidant', 'Anticancer', 'Antibacterial', 'Antifungal', 'Antitrypanosomal', 'Insecticidal', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic']]",doi_bioActivity
"['10.1016/0031-9422(73)85048-4', 'Antitrypanosomal']","['10.1016/0031-9422(73)85048-4', ['Inhibition of Cathepsin V', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Antimalarial', 'Antiallergenic', 'Anesthetic', 'Antinociceptive', 'Anxiolytic', 'Inhibition of uncoupled electron transport', 'Antitrypanosomal', 'Molluscicidal', 'Mutagenic', 'Inhibition of Glycosidase', 'Genotoxic', 'Cell growth inhbition', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Insecticidal', 'Antiviral', 'Antioxidant', 'Inhibition of Protease', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Anticancer', 'Antibacterial', 'Antileishmanial', 'Cytotoxic', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic']]",doi_bioActivity
"['10.1590/S0100-40422006000300016', 'Antioxidant']","['10.1590/S0100-40422006000300016', ['Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Antiallergenic', 'Insecticidal', 'Antimalarial', 'Mutagenic', 'Antioxidant', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antinociceptive', 'Antileishmanial', 'Cell growth inhbition', 'Inhibition of ATP synthesis', 'Antitrypanosomal', 'Anticancer', 'Genotoxic', 'Anxiolytic', 'Anti-inflamatory', 'Molluscicidal', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of Glycosidase', 'Inhibition of Acetylcholinesterase', 'Anesthetic', 'Antibacterial', 'Cytotoxic', 'Antiangiogenic', 'Antifungal', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic']]",doi_bioActivity
"['10.1016/j.phytochem.2007.08.012', 'Antitrypanosomal']","['10.1016/j.phytochem.2007.08.012', ['Inhibition of Cathepsin V', 'Antimalarial', 'Antiviral', 'Antiallergenic', 'Inhibition of phosphorylating electron transport', 'Antitrypanosomal', 'Inhibition of ATP synthesis', 'Inhibition of Protease', 'Molluscicidal', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antileishmanial', 'Antinociceptive', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Inhibition of Glycosidase', 'Genotoxic', 'Cell growth inhbition', 'Cytotoxic', 'Inhibition of uncoupled electron transport', 'Anesthetic', 'Insecticidal', 'Antioxidant', 'Anxiolytic', 'Antiangiogenic', 'Anti-inflamatory', 'Antibacterial', 'Antifungal', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic']]",doi_bioActivity
"['10.1590/S0102-695X2008000200010', 'Antibacterial']","['10.1590/S0102-695X2008000200010', ['Antiallergenic', 'Insecticidal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antinociceptive', 'Cell growth inhbition', 'Antimalarial', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Anxiolytic', 'Antiviral', 'Inhibition of Protease', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Genotoxic', 'Anticancer', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Anesthetic', 'Molluscicidal', 'Cytotoxic', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Antifungal', 'Inhibition of Glycosidase', 'Anti-inflamatory', 'Antioxidant', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic']]",doi_bioActivity
"['10.1590/S0103-50532005000400031', 'Insecticidal']","['10.1590/S0103-50532005000400031', ['Antiallergenic', 'Insecticidal', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antimalarial', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Inhibition of Cathepsin V', 'Inhibition of uncoupled electron transport', 'Anesthetic', 'Molluscicidal', 'Mutagenic', 'Anticancer', 'Cell growth inhbition', 'Antiviral', 'Inhibition of Acetylcholinesterase', 'Anxiolytic', 'Genotoxic', 'Inhibition of Protease', 'Antileishmanial', 'Antitrypanosomal', 'Antibacterial', 'Cytotoxic', 'Antiangiogenic', 'Antifungal', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Anti-inflamatory', 'Antioxidant', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic']]",doi_bioActivity
"['10.1590/S0100-46702007000300002', 'Antifungal']","['10.1590/S0100-46702007000300002', ['Cell growth inhbition', 'Antiallergenic', 'Anxiolytic', 'Antinociceptive', 'Antibacterial', 'Anesthetic', 'Antimalarial', 'Anticancer', 'Insect antennae response', 'Anti-inflamatory', 'Inhibition of Protease', 'Antiviral', 'Inhibition of Acetylcholinesterase', 'Genotoxic', 'Molluscicidal', 'Inhibition of ATP synthesis', 'Antioxidant', 'Antifungal', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Mutagenic', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Cytotoxic', 'Insecticidal', 'Inhibition of Myeloperoxodase', 'Inhibition of uncoupled electron transport', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic']]",doi_bioActivity
"['10.1021/np030530j', 'Antifungal']","['10.1021/np030530j', ['Inhibition of Cathepsin V', 'Antiallergenic', 'Inhibition of phosphorylating electron transport', 'Antimalarial', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Anesthetic', 'Antinociceptive', 'Inhibition of uncoupled electron transport', 'Insecticidal', 'Anticancer', 'Mutagenic', 'Antiviral', 'Antitrypanosomal', 'Genotoxic', 'Anxiolytic', 'Cell growth inhbition', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Inhibition of Protease', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Antileishmanial', 'Inhibition of Glycosidase', 'Anti-inflamatory', 'Antifungal', 'Antibacterial', 'Antioxidant', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic']]",doi_bioActivity
"['10.1016/S0031-9422(00)00248-X', 'Antitrypanosomal']","['10.1016/S0031-9422(00)00248-X', ['Antibacterial', 'Antifungal', 'Anxiolytic', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase', 'Antioxidant', 'Inhibition of Protease', 'Anti-inflamatory', 'Insecticidal', 'Antiangiogenic', 'Antinociceptive', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Anesthetic', 'Inhibition of phosphorylating electron transport', 'Genotoxic', 'Mutagenic', 'Antimalarial', 'Inhibition of Acetylcholinesterase', 'Inhibition of ATP synthesis', 'Cytotoxic', 'Inhibition of basal electron transport', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Antiviral', 'Anticancer', 'Inhibition of uncoupled electron transport', 'Antileishmanial', 'Molluscicidal', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic']]",doi_bioActivity
"['10.1016/j.bmc.2010.12.056', 'Inhibition of Cathepsin V']","['10.1016/j.bmc.2010.12.056', ['Antiallergenic', 'Molluscicidal', 'Antimalarial', 'Inhibition of Cathepsin V', 'Antiviral', 'Antinociceptive', 'Cytotoxic', 'Anticancer', 'Cell growth inhbition', 'Anxiolytic', 'Genotoxic', 'Antileishmanial', 'Mutagenic', 'Inhibition of Protease', 'Anesthetic', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Antibacterial', 'Inhibition of uncoupled electron transport', 'Insecticidal', 'Antioxidant', 'Antifungal', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic']]",doi_bioActivity
