true,restored,edge_type
"['10.1016/j.phytochem.2006.06.004', 'Araraquara/SP']","['10.1016/j.phytochem.2006.06.004', ['Itacoatiara/AM', 'Belem/PA', 'Cordeiropolis/SP', 'Igarape-acu/PA', 'Santarem/PA', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Itaituba/PA', 'N/A/SP', 'N/A/PE', 'Iguape/SP', 'N/A/CE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Murici/AL', 'Cunha/SP', 'Maues/AM', 'Corumba/MS', 'Vicosa/MG', 'Rifaina/SP', 'Apore/GO', 'Goiania/GO', 'Sao Miguel Arcanjo/SP', 'N/A/MG', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'Piracicaba/SP', 'Pirenopolis/GO', 'Chapada Dos Guimaraes/MT', 'Urucuca/BA', 'Rio Claro/SP', 'Lavras/MG', 'Ribeirao Preto/SP', 'N/A/MS', 'Londrina/PR', 'Itirapina/SP', 'Araraquara/SP', 'Campinas/SP', 'Peruibe/SP', 'Cuiaba/MT', 'Recife/PE', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Ibirama/SC', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Ibate/SP']]",doi_collectionSite
"['10.1016/0031-9422(73)85048-4', 'N/A/AM']","['10.1016/0031-9422(73)85048-4', ['Itacoatiara/AM', 'Belem/PA', 'Cordeiropolis/SP', 'Santarem/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'Igarape-acu/PA', 'N/A/PE', 'N/A/SP', 'Itaituba/PA', 'Iguape/SP', 'N/A/CE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'Maues/AM', 'Corumba/MS', 'Urucuca/BA', 'Rio Claro/SP', 'Goiania/GO', 'Peruibe/SP', 'N/A/MG', 'Pocos De Caldas/MG', 'Rio Verde/GO', 'Cuiaba/MT', 'Rio De Janeiro/RJ', 'Ibate/SP', 'Campinas/SP', 'Itirapina/SP', 'Vicosa/MG', 'Rifaina/SP', 'Apore/GO', 'Chapada Dos Guimaraes/MT', 'Mogi Guacu/SP', 'Recife/PE', 'Teodoro Sampaio/SP', 'Ibirama/SC', 'Sao Paulo/SP', 'Londrina/PR', 'Manaus/AM', 'Lavras/MG', 'Piracicaba/SP', 'Pirenopolis/GO', 'Sao Carlos/SP', 'Araraquara/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Ribeirao Preto/SP']]",doi_collectionSite
"['10.1590/S0103-50532006000300017', 'Sao Carlos/SP']","['10.1590/S0103-50532006000300017', ['Itacoatiara/AM', 'Belem/PA', 'Cordeiropolis/SP', 'Igarape-acu/PA', 'Santarem/PA', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'N/A/SP', 'Itaituba/PA', 'N/A/PE', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Maues/AM', 'Cunha/SP', 'Corumba/MS', 'Vicosa/MG', 'Rio Verde/GO', 'Pirenopolis/GO', 'Rio Claro/SP', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Rifaina/SP', 'Urucuca/BA', 'Goiania/GO', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'Apore/GO', 'Lavras/MG', 'Rio De Janeiro/RJ', 'Sao Carlos/SP', 'Ribeirao Preto/SP', 'Recife/PE', 'N/A/MG', 'Londrina/PR', 'Campinas/SP', 'Itirapina/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Cuiaba/MT', 'Peruibe/SP', 'Ibate/SP', 'Mogi Guacu/SP', 'Ibirama/SC', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Araraquara/SP']]",doi_collectionSite
"['10.1590/S0100-40422010000900005', 'Piracicaba/SP']","['10.1590/S0100-40422010000900005', ['Itacoatiara/AM', 'Belem/PA', 'Cordeiropolis/SP', 'Santarem/PA', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'N/A/SP', 'Itaituba/PA', 'N/A/PE', 'Iguape/SP', 'N/A/CE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'Maues/AM', 'Corumba/MS', 'Vicosa/MG', 'Rio Verde/GO', 'Rifaina/SP', 'Lavras/MG', 'Rio Claro/SP', 'Chapada Dos Guimaraes/MT', 'N/A/MG', 'Urucuca/BA', 'Goiania/GO', 'Recife/PE', 'N/A/MS', 'Rio De Janeiro/RJ', 'Piracicaba/SP', 'Apore/GO', 'Sao Miguel Arcanjo/SP', 'Pirenopolis/GO', 'Londrina/PR', 'Ribeirao Preto/SP', 'Pocos De Caldas/MG', 'Cuiaba/MT', 'Araraquara/SP', 'Itirapina/SP', 'Sao Carlos/SP', 'Ibirama/SC', 'Manaus/AM', 'Campinas/SP', 'Teodoro Sampaio/SP', 'Peruibe/SP', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'Ibate/SP']]",doi_collectionSite
"['10.1021/np4006822', 'N/A/PE']","['10.1021/np4006822', ['Itacoatiara/AM', 'Belem/PA', 'Cordeiropolis/SP', 'Santarem/PA', 'Igarape-acu/PA', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'N/A/SP', 'N/A/PE', 'Itaituba/PA', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Maues/AM', 'Cunha/SP', 'Corumba/MS', 'Vicosa/MG', 'Goiania/GO', 'Sao Miguel Arcanjo/SP', 'Rio Verde/GO', 'Rio Claro/SP', 'Pirenopolis/GO', 'Rifaina/SP', 'Recife/PE', 'Urucuca/BA', 'Campinas/SP', 'Apore/GO', 'Cuiaba/MT', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Londrina/PR', 'Sao Paulo/SP', 'Rio De Janeiro/RJ', 'Mogi Guacu/SP', 'N/A/MG', 'Piracicaba/SP', 'N/A/MS', 'Itirapina/SP', 'Ibirama/SC', 'Peruibe/SP', 'Ribeirao Preto/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1002/jobm.200800093', 'Ribeirao Preto/SP']","['10.1002/jobm.200800093', ['Itacoatiara/AM', 'Belem/PA', 'Cordeiropolis/SP', 'Santarem/PA', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'N/A/SP', 'Itaituba/PA', 'N/A/PE', 'Iguape/SP', 'N/A/CE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'Maues/AM', 'Corumba/MS', 'Vicosa/MG', 'Rio Claro/SP', 'Pirenopolis/GO', 'Rio Verde/GO', 'Rifaina/SP', 'Urucuca/BA', 'N/A/MS', 'Goiania/GO', 'N/A/MG', 'Cuiaba/MT', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Piracicaba/SP', 'Ibate/SP', 'Lavras/MG', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Sao Paulo/SP', 'Campinas/SP', 'Rio De Janeiro/RJ', 'Recife/PE', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Peruibe/SP', 'Araraquara/SP', 'Ibirama/SC', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1055/s-0034-1368301', 'Ribeirao Preto/SP']","['10.1055/s-0034-1368301', ['Itacoatiara/AM', 'Belem/PA', 'Cordeiropolis/SP', 'Igarape-acu/PA', 'Santarem/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/SP', 'N/A/PE', 'Itaituba/PA', 'N/A/AM', 'Iguape/SP', 'N/A/CE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'Maues/AM', 'Corumba/MS', 'Vicosa/MG', 'Rifaina/SP', 'Rio Verde/GO', 'Recife/PE', 'Pirenopolis/GO', 'Piracicaba/SP', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Sao Carlos/SP', 'Goiania/GO', 'N/A/MG', 'Londrina/PR', 'Rio Claro/SP', 'Lavras/MG', 'Cuiaba/MT', 'Apore/GO', 'Itirapina/SP', 'Chapada Dos Guimaraes/MT', 'Mogi Guacu/SP', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP', 'Ibirama/SC', 'Teodoro Sampaio/SP', 'Urucuca/BA', 'Manaus/AM', 'Ibate/SP', 'Pocos De Caldas/MG', 'Peruibe/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'Campinas/SP']]",doi_collectionSite
"['10.1590/S0100-40422008000400005', 'Manaus/AM']","['10.1590/S0100-40422008000400005', ['Itacoatiara/AM', 'Belem/PA', 'Cordeiropolis/SP', 'Santarem/PA', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/AM', 'N/A/SP', 'N/A/PE', 'Itaituba/PA', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Maues/AM', 'Cunha/SP', 'Corumba/MS', 'Rio Claro/SP', 'Urucuca/BA', 'N/A/MG', 'Goiania/GO', 'Vicosa/MG', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'Pocos De Caldas/MG', 'Londrina/PR', 'Peruibe/SP', 'Ibate/SP', 'Rio De Janeiro/RJ', 'Pirenopolis/GO', 'Campinas/SP', 'N/A/MS', 'Lavras/MG', 'Piracicaba/SP', 'Rifaina/SP', 'Ribeirao Preto/SP', 'Recife/PE', 'Itirapina/SP', 'Sao Paulo/SP', 'Apore/GO', 'Sao Carlos/SP', 'Sao Miguel Arcanjo/SP', 'Araraquara/SP', 'Manaus/AM', 'Ibirama/SC', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP']]",doi_collectionSite
"['10.1590/S0103-50532009000400008', 'Campinas/SP']","['10.1590/S0103-50532009000400008', ['Itacoatiara/AM', 'Belem/PA', 'Cordeiropolis/SP', 'Santarem/PA', 'Igarape-acu/PA', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'N/A/PE', 'N/A/SP', 'Itaituba/PA', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Maues/AM', 'Cunha/SP', 'Corumba/MS', 'Sao Miguel Arcanjo/SP', 'Urucuca/BA', 'Pirenopolis/GO', 'Goiania/GO', 'Rifaina/SP', 'Rio Claro/SP', 'Campinas/SP', 'N/A/MG', 'Vicosa/MG', 'Chapada Dos Guimaraes/MT', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'Cuiaba/MT', 'Ibate/SP', 'Sao Paulo/SP', 'N/A/MS', 'Itirapina/SP', 'Londrina/PR', 'Lavras/MG', 'Apore/GO', 'Recife/PE', 'Ibirama/SC', 'Peruibe/SP', 'Piracicaba/SP', 'Araraquara/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Ribeirao Preto/SP', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG', 'Manaus/AM']]",doi_collectionSite
"['10.1590/S0100-40422008000400018', 'Sao Paulo/SP']","['10.1590/S0100-40422008000400018', ['Itacoatiara/AM', 'Belem/PA', 'Igarape-acu/PA', 'Santarem/PA', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Cordeiropolis/SP', 'N/A/AM', 'N/A/SP', 'Iguape/SP', 'Itaituba/PA', 'N/A/CE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Murici/AL', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'Maues/AM', 'Corumba/MS', 'Recife/PE', 'Vicosa/MG', 'Lavras/MG', 'N/A/MG', 'Urucuca/BA', 'Rio Claro/SP', 'Rifaina/SP', 'Manaus/AM', 'Chapada Dos Guimaraes/MT', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Araraquara/SP', 'Sao Carlos/SP', 'N/A/MS', 'Ibate/SP', 'Ibirama/SC', 'Peruibe/SP', 'Pocos De Caldas/MG', 'Pirenopolis/GO', 'Piracicaba/SP', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP', 'Apore/GO', 'Itirapina/SP', 'Sao Miguel Arcanjo/SP', 'Mogi Guacu/SP', 'Londrina/PR', 'Cuiaba/MT', 'Sao Paulo/SP', 'Campinas/SP']]",doi_collectionSite
