true,restored,edge_type
"['10.1590/S0100-40422009000600037', 'Insecticidal']","['10.1590/S0100-40422009000600037', ['Genotoxic', 'Mutagenic', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Anesthetic', 'Molluscicidal', 'Antibacterial', 'Antiallergenic', 'Inhibition of Glycosidase', 'Antiviral', 'Insecticidal', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin B', 'Insect antennae response', 'Antifungal', 'Anti-inflamatory', 'Antichagasic', 'Inhibition of Cathepsin L', 'Cytotoxic', 'Inhibition of Protease', 'Inhibition of Myeloperoxodase', 'Antileishmanial', 'Cell growth inhbition', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Anticancer', 'Antimalarial', 'Antioxidant', 'Antinociceptive', 'Anxiolytic']]",doi_bioActivity
"['10.1007/s10295-012-1165-2', 'Cytotoxic']","['10.1007/s10295-012-1165-2', ['Antiallergenic', 'Genotoxic', 'Mutagenic', 'Molluscicidal', 'Antiviral', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Antibacterial', 'Inhibition of Protease', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Antiangiogenic', 'Cytotoxic', 'Inhibition of Cathepsin V', 'Insecticidal', 'Antichagasic', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antileishmanial', 'Inhibition of Glycosidase', 'Antimalarial', 'Inhibition of Acetylcholinesterase', 'Anti-inflamatory', 'Antitrypanosomal', 'Anticancer', 'Antioxidant', 'Inhibition of Myeloperoxodase', 'Antifungal', 'Insect antennae response', 'Cell growth inhbition', 'Antinociceptive', 'Anxiolytic']]",doi_bioActivity
"['10.1021/np0303963', 'Cytotoxic']","['10.1021/np0303963', ['Antiallergenic', 'Genotoxic', 'Molluscicidal', 'Mutagenic', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Inhibition of Cathepsin V', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Anesthetic', 'Antitrypanosomal', 'Inhibition of Protease', 'Inhibition of Cathepsin B', 'Antibacterial', 'Antichagasic', 'Insecticidal', 'Antiangiogenic', 'Inhibition of Cathepsin L', 'Antimalarial', 'Inhibition of Glycosidase', 'Antileishmanial', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Antifungal', 'Cytotoxic', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Cell growth inhbition', 'Antioxidant', 'Antinociceptive', 'Anxiolytic']]",doi_bioActivity
"['10.1016/j.jchromb.2012.07.013', 'Cytotoxic']","['10.1016/j.jchromb.2012.07.013', ['Genotoxic', 'Mutagenic', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Antiangiogenic', 'Antiviral', 'Inhibition of Cathepsin L', 'Anti-inflamatory', 'Antibacterial', 'Antioxidant', 'Inhibition of uncoupled electron transport', 'Antileishmanial', 'Inhibition of Protease', 'Antichagasic', 'Inhibition of Glycosidase', 'Antimalarial', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Anesthetic', 'Cytotoxic', 'Insecticidal', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Antifungal', 'Insect antennae response', 'Cell growth inhbition', 'Antinociceptive', 'Anxiolytic']]",doi_bioActivity
"['10.1590/S0103-50532002000100010', 'Antitrypanosomal']","['10.1590/S0103-50532002000100010', ['Antiviral', 'Antiallergenic', 'Antitrypanosomal', 'Inhibition of Protease', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Inhibition of Cathepsin L', 'Inhibition of phosphorylating electron transport', 'Molluscicidal', 'Antimalarial', 'Antibacterial', 'Anesthetic', 'Genotoxic', 'Anti-inflamatory', 'Mutagenic', 'Antifungal', 'Inhibition of Myeloperoxodase', 'Insecticidal', 'Antiangiogenic', 'Antileishmanial', 'Inhibition of Glycosidase', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Anticancer', 'Insect antennae response', 'Cell growth inhbition', 'Cytotoxic', 'Antinociceptive', 'Anxiolytic']]",doi_bioActivity
"['10.1023/A:1025694720727', 'Antitrypanosomal']","['10.1023/A:1025694720727', ['Genotoxic', 'Mutagenic', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin V', 'Inhibition of ATP synthesis', 'Antiallergenic', 'Anesthetic', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Antibacterial', 'Insecticidal', 'Antiviral', 'Molluscicidal', 'Anti-inflamatory', 'Antiangiogenic', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Protease', 'Antileishmanial', 'Inhibition of Myeloperoxodase', 'Inhibition of Acetylcholinesterase', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Antichagasic', 'Insect antennae response', 'Antimalarial', 'Antifungal', 'Cytotoxic', 'Anticancer', 'Cell growth inhbition', 'Antinociceptive', 'Anxiolytic']]",doi_bioActivity
"['10.1016/S0031-9422(98)00069-7', 'Inhibition of Glycosidase']","['10.1016/S0031-9422(98)00069-7', ['Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Inhibition of Glycosidase', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antitrypanosomal', 'Genotoxic', 'Antiallergenic', 'Insecticidal', 'Molluscicidal', 'Antichagasic', 'Antioxidant', 'Antiviral', 'Inhibition of Cathepsin B', 'Antimalarial', 'Antiangiogenic', 'Mutagenic', 'Inhibition of Cathepsin L', 'Anticancer', 'Anti-inflamatory', 'Insect antennae response', 'Antifungal', 'Cell growth inhbition', 'Inhibition of Protease', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antibacterial', 'Antinociceptive', 'Antileishmanial', 'Anxiolytic']]",doi_bioActivity
"['10.1016/j.phytochem.2009.08.013', 'Antifungal']","['10.1016/j.phytochem.2009.08.013', ['Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Antiallergenic', 'Inhibition of ATP synthesis', 'Genotoxic', 'Mutagenic', 'Inhibition of basal electron transport', 'Anesthetic', 'Molluscicidal', 'Antiviral', 'Antileishmanial', 'Inhibition of Cathepsin V', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Anti-inflamatory', 'Insecticidal', 'Antibacterial', 'Antioxidant', 'Antitrypanosomal', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Antichagasic', 'Antimalarial', 'Cytotoxic', 'Insect antennae response', 'Antifungal', 'Cell growth inhbition', 'Anticancer', 'Antinociceptive', 'Anxiolytic']]",doi_bioActivity
"['10.1016/S0031-9422(03)00153-5', 'Antitrypanosomal']","['10.1016/S0031-9422(03)00153-5', ['Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Anesthetic', 'Inhibition of Cathepsin V', 'Antiviral', 'Antitrypanosomal', 'Molluscicidal', 'Anti-inflamatory', 'Genotoxic', 'Inhibition of Myeloperoxodase', 'Antiallergenic', 'Mutagenic', 'Insecticidal', 'Antioxidant', 'Antimalarial', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of Protease', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Antibacterial', 'Cell growth inhbition', 'Anticancer', 'Antileishmanial', 'Antinociceptive', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Cytotoxic', 'Anxiolytic']]",doi_bioActivity
"['10.1021/np800106x', 'Antibacterial']","['10.1021/np800106x', ['Genotoxic', 'Mutagenic', 'Antiallergenic', 'Molluscicidal', 'Anesthetic', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin B', 'Antiviral', 'Antichagasic', 'Inhibition of Cathepsin L', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Insecticidal', 'Inhibition of uncoupled electron transport', 'Antimalarial', 'Antiangiogenic', 'Inhibition of Protease', 'Antibacterial', 'Inhibition of ATP synthesis', 'Cytotoxic', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Antioxidant', 'Inhibition of basal electron transport', 'Antileishmanial', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Antifungal', 'Insect antennae response', 'Cell growth inhbition', 'Antinociceptive', 'Anxiolytic']]",doi_bioActivity
"['10.1590/S0103-50532005000800025', 'Antifungal']","['10.1590/S0103-50532005000800025', ['Antiallergenic', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Genotoxic', 'Antiviral', 'Mutagenic', 'Molluscicidal', 'Anti-inflamatory', 'Antibacterial', 'Inhibition of Protease', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin V', 'Antichagasic', 'Antimalarial', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Antileishmanial', 'Antitrypanosomal', 'Antifungal', 'Insect antennae response', 'Cell growth inhbition', 'Cytotoxic', 'Anticancer', 'Antinociceptive', 'Anxiolytic']]",doi_bioActivity
