true,restored,edge_type
"['10.1016/j.phytochem.2009.08.013', 'Sao Sebastiao Do Passe/BA']","['10.1016/j.phytochem.2009.08.013', ['Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Rio Claro/SP', 'Chapada Dos Guimaraes/MT', 'Vicosa/MG', 'Cunha/SP', 'Manaus/AM', 'N/A/SP', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/PE', 'Itaituba/PA', 'N/A/CE', 'N/A/MS', 'Londrina/PR', 'Lavras/MG', 'Rio Verde/GO', 'Cuiaba/MT', 'N/A/AM', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Itirapina/SP', 'Ibate/SP', 'Peruibe/SP', 'Maues/AM', 'Cordeiropolis/SP', 'Teodoro Sampaio/SP', 'Igarape-acu/PA', 'Apore/GO', 'Itacoatiara/AM', 'N/A/ES', 'Recife/PE', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Corumba/MS', 'Rifaina/SP', 'Sao Miguel Arcanjo/SP', 'Urucuca/BA', 'N/A/MG', 'Campinas/SP', 'Ribeirao Preto/SP', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Iguape/SP', 'Ibirama/SC', 'Belem/PA', 'Araraquara/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1590/S0100-40422008000400005', 'Pirenopolis/GO']","['10.1590/S0100-40422008000400005', ['Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Chapada Dos Guimaraes/MT', 'Rio Claro/SP', 'Vicosa/MG', 'Cunha/SP', 'Manaus/AM', 'N/A/SP', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Itaituba/PA', 'N/A/MS', 'N/A/PE', 'Lavras/MG', 'N/A/CE', 'Londrina/PR', 'N/A/AM', 'Rio Verde/GO', 'Cuiaba/MT', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Peruibe/SP', 'Ibate/SP', 'Itirapina/SP', 'Maues/AM', 'Teodoro Sampaio/SP', 'Apore/GO', 'Cordeiropolis/SP', 'Itacoatiara/AM', 'Igarape-acu/PA', 'N/A/ES', 'Murici/AL', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Corumba/MS', 'Urucuca/BA', 'Campinas/SP', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG', 'Iguape/SP', 'Piracicaba/SP', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Mogi Guacu/SP', 'Rifaina/SP', 'Belem/PA', 'Sao Carlos/SP', 'Ibirama/SC', 'Sao Paulo/SP']]",doi_collectionSite
"['10.1248/cpb.56.407', 'Araraquara/SP']","['10.1248/cpb.56.407', ['Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Rio Claro/SP', 'Chapada Dos Guimaraes/MT', 'Vicosa/MG', 'Cunha/SP', 'Manaus/AM', 'N/A/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'N/A/MS', 'N/A/PE', 'Lavras/MG', 'N/A/CE', 'Londrina/PR', 'Rio Verde/GO', 'N/A/AM', 'Cuiaba/MT', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Ibate/SP', 'Peruibe/SP', 'Itirapina/SP', 'Maues/AM', 'Teodoro Sampaio/SP', 'Cordeiropolis/SP', 'Apore/GO', 'Itacoatiara/AM', 'Igarape-acu/PA', 'N/A/ES', 'Recife/PE', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Corumba/MS', 'Sao Miguel Arcanjo/SP', 'Rifaina/SP', 'Urucuca/BA', 'N/A/MG', 'Campinas/SP', 'Piracicaba/SP', 'Iguape/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Ibirama/SC']]",doi_collectionSite
"['10.1515/znc-2011-5-607', 'Sao Paulo/SP']","['10.1515/znc-2011-5-607', ['Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Rio Claro/SP', 'Vicosa/MG', 'Cunha/SP', 'Manaus/AM', 'N/A/SP', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Itaituba/PA', 'N/A/PE', 'N/A/MS', 'N/A/CE', 'Lavras/MG', 'Londrina/PR', 'N/A/AM', 'Cuiaba/MT', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Ibate/SP', 'Peruibe/SP', 'Itirapina/SP', 'Maues/AM', 'Teodoro Sampaio/SP', 'Cordeiropolis/SP', 'Igarape-acu/PA', 'Apore/GO', 'Itacoatiara/AM', 'Recife/PE', 'Murici/AL', 'N/A/ES', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Corumba/MS', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Urucuca/BA', 'Iguape/SP', 'N/A/MG', 'Araraquara/SP', 'Mogi Guacu/SP', 'Ibirama/SC', 'Campinas/SP', 'Rifaina/SP', 'Ribeirao Preto/SP', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Belem/PA']]",doi_collectionSite
"['10.1590/S0103-50532005000400031', 'Londrina/PR']","['10.1590/S0103-50532005000400031', ['Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Chapada Dos Guimaraes/MT', 'Rio Claro/SP', 'Vicosa/MG', 'Cunha/SP', 'Manaus/AM', 'N/A/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'N/A/MS', 'N/A/PE', 'Lavras/MG', 'N/A/CE', 'N/A/AM', 'Londrina/PR', 'Cuiaba/MT', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Ibate/SP', 'Maues/AM', 'Itirapina/SP', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Apore/GO', 'Cordeiropolis/SP', 'Itacoatiara/AM', 'N/A/ES', 'Igarape-acu/PA', 'Murici/AL', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Corumba/MS', 'Sao Miguel Arcanjo/SP', 'Rifaina/SP', 'Belem/PA', 'Araraquara/SP', 'Urucuca/BA', 'Campinas/SP', 'Iguape/SP', 'N/A/MG', 'Piracicaba/SP', 'Ibirama/SC', 'Ribeirao Preto/SP', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Pocos De Caldas/MG']]",doi_collectionSite
"['10.1590/S0100-40422012000700020', 'Itaituba/PA']","['10.1590/S0100-40422012000700020', ['Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Rio Claro/SP', 'Chapada Dos Guimaraes/MT', 'Vicosa/MG', 'Cunha/SP', 'Manaus/AM', 'N/A/SP', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Itaituba/PA', 'N/A/MS', 'N/A/PE', 'N/A/CE', 'Lavras/MG', 'Rio Verde/GO', 'Londrina/PR', 'N/A/AM', 'N/A/SP, Cedrela fissilis', 'Cuiaba/MT', 'Santarem/PA', 'Peruibe/SP', 'Itirapina/SP', 'Ibate/SP', 'Maues/AM', 'Teodoro Sampaio/SP', 'Cordeiropolis/SP', 'Apore/GO', 'Itacoatiara/AM', 'Igarape-acu/PA', 'N/A/ES', 'Recife/PE', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Corumba/MS', 'Rifaina/SP', 'Sao Miguel Arcanjo/SP', 'Urucuca/BA', 'Araraquara/SP', 'N/A/MG', 'Piracicaba/SP', 'Campinas/SP', 'Belem/PA', 'Iguape/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Ibirama/SC', 'Sao Carlos/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1016/S0031-9422(00)00226-0', 'Teodoro Sampaio/SP']","['10.1016/S0031-9422(00)00226-0', ['Ibirama/SC', 'Belem/PA', 'Pirenopolis/GO', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Sao Carlos/SP', 'Manaus/AM', 'Rio Claro/SP', 'Cunha/SP', 'Mogi Guacu/SP', 'Rio De Janeiro/RJ', 'N/A/SP', 'Itaituba/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/PE', 'Cuiaba/MT', 'N/A/CE', 'N/A/MS', 'N/A/AM', 'Lavras/MG', 'Londrina/PR', 'Santarem/PA', 'Piracicaba/SP', 'Rio Verde/GO', 'Maues/AM', 'Ribeirao Preto/SP', 'Campinas/SP', 'Itirapina/SP', 'Ibate/SP', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Murici/AL', 'Igarape-acu/PA', 'Cordeiropolis/SP', 'Itacoatiara/AM', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'N/A/ES', 'Recife/PE', 'Urucuca/BA', 'N/A/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Rifaina/SP', 'Goiania/GO', 'Iguape/SP', 'Corumba/MS', 'Araraquara/SP', 'Sao Miguel Arcanjo/SP']]",doi_collectionSite
"['10.1590/S0103-50532005000800008', 'Belem/PA']","['10.1590/S0103-50532005000800008', ['Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Chapada Dos Guimaraes/MT', 'Rio Claro/SP', 'Vicosa/MG', 'Cunha/SP', 'Manaus/AM', 'N/A/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'N/A/MS', 'N/A/PE', 'Lavras/MG', 'N/A/CE', 'N/A/AM', 'Cuiaba/MT', 'Londrina/PR', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Ibate/SP', 'Maues/AM', 'Itirapina/SP', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Apore/GO', 'Cordeiropolis/SP', 'Itacoatiara/AM', 'Igarape-acu/PA', 'Murici/AL', 'N/A/ES', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Corumba/MS', 'Urucuca/BA', 'Sao Miguel Arcanjo/SP', 'Iguape/SP', 'Belem/PA', 'Ibirama/SC', 'Piracicaba/SP', 'Araraquara/SP', 'Mogi Guacu/SP', 'Campinas/SP', 'Rifaina/SP', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'N/A/MG']]",doi_collectionSite
"['10.1021/np9004079', 'Campinas/SP']","['10.1021/np9004079', ['Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Vicosa/MG', 'Rio Claro/SP', 'Cunha/SP', 'Manaus/AM', 'N/A/SP', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Itaituba/PA', 'N/A/PE', 'N/A/MS', 'N/A/CE', 'Lavras/MG', 'Cuiaba/MT', 'N/A/AM', 'Londrina/PR', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Itirapina/SP', 'Ibate/SP', 'Maues/AM', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Apore/GO', 'Cordeiropolis/SP', 'Igarape-acu/PA', 'Itacoatiara/AM', 'Murici/AL', 'N/A/ES', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Corumba/MS', 'Urucuca/BA', 'Campinas/SP', 'N/A/MG', 'Rifaina/SP', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG', 'Ribeirao Preto/SP', 'Mogi Guacu/SP', 'Iguape/SP', 'Ibirama/SC', 'Belem/PA', 'Sao Carlos/SP', 'Piracicaba/SP', 'Araraquara/SP', 'Sao Paulo/SP']]",doi_collectionSite
"['10.1080/14786419.2011.647020', 'N/A/MG']","['10.1080/14786419.2011.647020', ['Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Chapada Dos Guimaraes/MT', 'Rio Claro/SP', 'Vicosa/MG', 'Cunha/SP', 'Manaus/AM', 'N/A/SP', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Itaituba/PA', 'N/A/MS', 'N/A/PE', 'Lavras/MG', 'N/A/CE', 'N/A/AM', 'Rio Verde/GO', 'Londrina/PR', 'Cuiaba/MT', 'N/A/SP, Cedrela fissilis', 'Santarem/PA', 'Itirapina/SP', 'Ibate/SP', 'Peruibe/SP', 'Maues/AM', 'Apore/GO', 'Teodoro Sampaio/SP', 'Cordeiropolis/SP', 'N/A/ES', 'Itacoatiara/AM', 'Igarape-acu/PA', 'Murici/AL', 'Recife/PE', 'Rifaina/SP', 'Campinas/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Corumba/MS', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Sao Carlos/SP', 'Belem/PA', 'Urucuca/BA', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Mogi Guacu/SP', 'Iguape/SP', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Ibirama/SC', 'Sao Paulo/SP']]",doi_collectionSite
