true,restored,edge_type
"['10.1515/znb-2005-0715', 'Antifungal']","['10.1515/znb-2005-0715', ['Anesthetic', 'Insect antennae response', 'Antileishmanial', 'Antiangiogenic', 'Inhibition of basal electron transport', 'Antibacterial', 'Cytotoxic', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Cell growth inhbition', 'Inhibition of Cathepsin V', 'Inhibition of uncoupled electron transport', 'Insecticidal', 'Anticancer', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Anti-inflamatory', 'Molluscicidal', 'Inhibition of Cathepsin L', 'Antimalarial', 'Antichagasic', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of Cathepsin B', 'Antioxidant', 'Antifungal', 'Antinociceptive', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Protease', 'Genotoxic', 'Antiviral', 'Mutagenic']]",doi_bioActivity
"['10.1021/np9704617', 'Antifungal']","['10.1021/np9704617', ['Anesthetic', 'Inhibition of Acetylcholinesterase', 'Cell growth inhbition', 'Antiangiogenic', 'Antileishmanial', 'Insect antennae response', 'Inhibition of phosphorylating electron transport', 'Molluscicidal', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin L', 'Antichagasic', 'Inhibition of ATP synthesis', 'Inhibition of Glycosidase', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin B', 'Inhibition of Myeloperoxodase', 'Antimalarial', 'Anticancer', 'Anti-inflamatory', 'Antifungal', 'Inhibition of Cathepsin V', 'Cytotoxic', 'Antibacterial', 'Insecticidal', 'Antioxidant', 'Antinociceptive', 'Antitrypanosomal', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Protease', 'Genotoxic', 'Antiviral', 'Mutagenic']]",doi_bioActivity
"['10.1093/mutage/gep034', 'Mutagenic']","['10.1093/mutage/gep034', ['Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of Cathepsin L', 'Anticancer', 'Antichagasic', 'Anesthetic', 'Inhibition of Cathepsin B', 'Insect antennae response', 'Inhibition of phosphorylating electron transport', 'Cytotoxic', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Insecticidal', 'Anti-inflamatory', 'Inhibition of Acetylcholinesterase', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Antibacterial', 'Cell growth inhbition', 'Molluscicidal', 'Antioxidant', 'Antifungal', 'Antinociceptive', 'Antiallergenic', 'Inhibition of Protease', 'Anxiolytic', 'Genotoxic', 'Antiviral', 'Mutagenic']]",doi_bioActivity
"['10.1590/S0100-40422002000300002', 'Cytotoxic']","['10.1590/S0100-40422002000300002', ['Anesthetic', 'Inhibition of Myeloperoxodase', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Antichagasic', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Insect antennae response', 'Antiangiogenic', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Antimalarial', 'Cytotoxic', 'Anticancer', 'Anti-inflamatory', 'Cell growth inhbition', 'Antioxidant', 'Molluscicidal', 'Antibacterial', 'Antitrypanosomal', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Antinociceptive', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Protease', 'Genotoxic', 'Antiviral', 'Mutagenic']]",doi_bioActivity
"['10.1590/s0100-40422008000700015', 'Cytotoxic']","['10.1590/s0100-40422008000700015', ['Antibacterial', 'Cytotoxic', 'Antiangiogenic', 'Cell growth inhbition', 'Inhibition of Glycosidase', 'Anticancer', 'Anesthetic', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin L', 'Insect antennae response', 'Antileishmanial', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin B', 'Inhibition of ATP synthesis', 'Inhibition of Acetylcholinesterase', 'Inhibition of basal electron transport', 'Antifungal', 'Inhibition of uncoupled electron transport', 'Antimalarial', 'Antinociceptive', 'Antioxidant', 'Anti-inflamatory', 'Insecticidal', 'Antitrypanosomal', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Protease', 'Genotoxic', 'Antiviral', 'Mutagenic']]",doi_bioActivity
"['10.1080/14786419.2011.647020', 'Antiallergenic']","['10.1080/14786419.2011.647020', ['Inhibition of Cathepsin V', 'Anticancer', 'Antimalarial', 'Antileishmanial', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Anesthetic', 'Antibacterial', 'Antiangiogenic', 'Cytotoxic', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Antitrypanosomal', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of Acetylcholinesterase', 'Inhibition of Glycosidase', 'Cell growth inhbition', 'Insect antennae response', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Molluscicidal', 'Antifungal', 'Insecticidal', 'Antinociceptive', 'Antioxidant', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Protease', 'Genotoxic', 'Antiviral', 'Mutagenic']]",doi_bioActivity
"['10.1590/S0103-50532005000800025', 'Antifungal']","['10.1590/S0103-50532005000800025', ['Anesthetic', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Antileishmanial', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Insect antennae response', 'Antiangiogenic', 'Antimalarial', 'Antibacterial', 'Anticancer', 'Antichagasic', 'Cell growth inhbition', 'Anti-inflamatory', 'Inhibition of Cathepsin L', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin B', 'Inhibition of Glycosidase', 'Molluscicidal', 'Insecticidal', 'Antifungal', 'Antioxidant', 'Antinociceptive', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Protease', 'Genotoxic', 'Antiviral', 'Mutagenic']]",doi_bioActivity
"['10.1590/S0100-40422004000200005', 'Cytotoxic']","['10.1590/S0100-40422004000200005', ['Anesthetic', 'Insect antennae response', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Inhibition of ATP synthesis', 'Inhibition of Cathepsin L', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Inhibition of Glycosidase', 'Cytotoxic', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin B', 'Anticancer', 'Antimalarial', 'Cell growth inhbition', 'Anti-inflamatory', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Molluscicidal', 'Antitrypanosomal', 'Antibacterial', 'Antioxidant', 'Antifungal', 'Antinociceptive', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Protease', 'Genotoxic', 'Antiviral', 'Mutagenic']]",doi_bioActivity
"['10.1055/s-0028-1088323', 'Antitrypanosomal']","['10.1055/s-0028-1088323', ['Inhibition of Cathepsin L', 'Antichagasic', 'Anticancer', 'Inhibition of Cathepsin V', 'Antimalarial', 'Inhibition of Cathepsin B', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Anesthetic', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Antileishmanial', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Cytotoxic', 'Molluscicidal', 'Antitrypanosomal', 'Insect antennae response', 'Anti-inflamatory', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Antifungal', 'Antinociceptive', 'Antioxidant', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Protease', 'Genotoxic', 'Antiviral', 'Mutagenic']]",doi_bioActivity
"['10.1515/znc-2008-5-611', 'Antileishmanial']","['10.1515/znc-2008-5-611', ['Inhibition of Cathepsin V', 'Antimalarial', 'Anesthetic', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Antileishmanial', 'Inhibition of Cathepsin B', 'Anticancer', 'Inhibition of Glycosidase', 'Anti-inflamatory', 'Antiangiogenic', 'Insecticidal', 'Insect antennae response', 'Antitrypanosomal', 'Antibacterial', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Cell growth inhbition', 'Molluscicidal', 'Antifungal', 'Antinociceptive', 'Antiallergenic', 'Inhibition of Protease', 'Anxiolytic', 'Genotoxic', 'Antiviral', 'Mutagenic']]",doi_bioActivity
