true,restored,edge_type
"['10.1590/S0103-50532002000100019', 'Rio Claro/SP']","['10.1590/S0103-50532002000100019', ['Piracicaba/SP', 'Santarem/PA', 'Pirenopolis/GO', 'Cunha/SP', 'N/A/AM', 'Manaus/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'N/A/SP', 'N/A/MS', 'Igarape-acu/PA', 'Vicosa/MG', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'N/A/PE', 'Belem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio De Janeiro/RJ', 'N/A/CE', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Maues/AM', 'Londrina/PR', 'Ibate/SP', 'Urucuca/BA', 'N/A/MG', 'Iguape/SP', 'Cuiaba/MT', 'Itacoatiara/AM', 'Sao Miguel Arcanjo/SP', 'Campinas/SP', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Rio Verde/GO', 'Apore/GO', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Teodoro Sampaio/SP', 'Itaituba/PA', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'N/A/ES', 'Murici/AL', 'Itirapina/SP', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Recife/PE', 'Ibirama/SC']]",doi_collectionSite
"['10.1016/j.jphotobiol.2013.01.006', 'Sao Paulo/SP']","['10.1016/j.jphotobiol.2013.01.006', ['Piracicaba/SP', 'Pirenopolis/GO', 'Santarem/PA', 'Cunha/SP', 'N/A/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Manaus/AM', 'Lavras/MG', 'N/A/SP', 'Igarape-acu/PA', 'N/A/MS', 'Vicosa/MG', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Peruibe/SP', 'Goiania/GO', 'Belem/PA', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/CE', 'Cordeiropolis/SP', 'Rio Claro/SP', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Maues/AM', 'Londrina/PR', 'Ibate/SP', 'Urucuca/BA', 'N/A/MG', 'Iguape/SP', 'Cuiaba/MT', 'Itacoatiara/AM', 'Sao Miguel Arcanjo/SP', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Mogi Guacu/SP', 'Ibirama/SC', 'Itaituba/PA', 'Campinas/SP', 'Pocos De Caldas/MG', 'Rio Verde/GO', 'Araraquara/SP', 'Apore/GO', 'Itirapina/SP', 'N/A/ES', 'Ribeirao Preto/SP', 'Teodoro Sampaio/SP', 'Sao Paulo/SP', 'Recife/PE', 'Murici/AL', 'Sao Carlos/SP']]",doi_collectionSite
"['10.3390/molecules15129205', 'Sao Paulo/SP']","['10.3390/molecules15129205', ['Santarem/PA', 'Piracicaba/SP', 'N/A/AM', 'Manaus/AM', 'Cunha/SP', 'Pirenopolis/GO', 'N/A/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MS', 'Peruibe/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Goiania/GO', 'Rio Claro/SP', 'Rio De Janeiro/RJ', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'Lavras/MG', 'Corumba/MS', 'Belem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP', 'Chapada Dos Guimaraes/MT', 'N/A/PE', 'Londrina/PR', 'Maues/AM', 'Ibate/SP', 'Urucuca/BA', 'Iguape/SP', 'N/A/MG', 'Cuiaba/MT', 'Rifaina/SP', 'Araraquara/SP', 'Itacoatiara/AM', 'Itaituba/PA', 'Sao Miguel Arcanjo/SP', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Murici/AL', 'Ribeirao Preto/SP', 'Ibirama/SC', 'Recife/PE', 'N/A/ES', 'Sao Sebastiao Do Passe/BA', 'Rio Verde/GO', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Campinas/SP', 'Apore/GO', 'Sao Paulo/SP', 'Itirapina/SP']]",doi_collectionSite
"['10.1002/ps.1278', 'Pocos De Caldas/MG']","['10.1002/ps.1278', ['Santarem/PA', 'Piracicaba/SP', 'N/A/AM', 'Manaus/AM', 'Cunha/SP', 'N/A/MS', 'Pirenopolis/GO', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Peruibe/SP', 'Rio De Janeiro/RJ', 'N/A/SP', 'Lavras/MG', 'Goiania/GO', 'Vicosa/MG', 'N/A/CE', 'Igarape-acu/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Belem/PA', 'Rio Claro/SP', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'Londrina/PR', 'Cordeiropolis/SP', 'Maues/AM', 'Urucuca/BA', 'Ibate/SP', 'N/A/MG', 'Iguape/SP', 'Cuiaba/MT', 'Pocos De Caldas/MG', 'Campinas/SP', 'Itaituba/PA', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Sao Sebastiao Do Passe/BA', 'N/A/ES', 'Sao Miguel Arcanjo/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Murici/AL', 'Rifaina/SP', 'Sao Carlos/SP', 'Ibirama/SC', 'Apore/GO', 'Itirapina/SP', 'Mogi Guacu/SP', 'Recife/PE']]",doi_collectionSite
"['10.1590/S0103-50532006000300017', 'N/A/SP, Cedrela fissilis']","['10.1590/S0103-50532006000300017', ['Piracicaba/SP', 'Pirenopolis/GO', 'Santarem/PA', 'Cunha/SP', 'N/A/AM', 'Manaus/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP', 'Igarape-acu/PA', 'Lavras/MG', 'N/A/MS', 'Vicosa/MG', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'N/A/PE', 'Belem/PA', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/CE', 'Corumba/MS', 'Rio De Janeiro/RJ', 'Cordeiropolis/SP', 'Chapada Dos Guimaraes/MT', 'Maues/AM', 'Ibate/SP', 'Londrina/PR', 'Urucuca/BA', 'N/A/MG', 'Iguape/SP', 'Cuiaba/MT', 'Sao Miguel Arcanjo/SP', 'Rio Verde/GO', 'Murici/AL', 'Araraquara/SP', 'Apore/GO', 'Rifaina/SP', 'Itaituba/PA', 'Ibirama/SC', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Teodoro Sampaio/SP', 'Campinas/SP', 'Mogi Guacu/SP', 'Itirapina/SP', 'Sao Carlos/SP', 'Ribeirao Preto/SP', 'Pocos De Caldas/MG', 'Recife/PE', 'N/A/ES', 'Sao Paulo/SP']]",doi_collectionSite
"['10.1080/14786410412331271979', 'Mogi Guacu/SP']","['10.1080/14786410412331271979', ['Piracicaba/SP', 'Santarem/PA', 'N/A/AM', 'Cunha/SP', 'Manaus/AM', 'Pirenopolis/GO', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'N/A/MS', 'N/A/SP', 'Rio De Janeiro/RJ', 'Vicosa/MG', 'Igarape-acu/PA', 'Goiania/GO', 'N/A/PE', 'Peruibe/SP', 'Belem/PA', 'N/A/SP, Cedrela fissilis', 'Londrina/PR', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Maues/AM', 'N/A/CE', 'Rio Claro/SP', 'Corumba/MS', 'Cordeiropolis/SP', 'Ibate/SP', 'Chapada Dos Guimaraes/MT', 'Urucuca/BA', 'N/A/MG', 'Iguape/SP', 'Cuiaba/MT', 'Recife/PE', 'N/A/ES', 'Rio Verde/GO', 'Campinas/SP', 'Sao Carlos/SP', 'Ibirama/SC', 'Sao Sebastiao Do Passe/BA', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'Itaituba/PA', 'Itacoatiara/AM', 'Rifaina/SP', 'Sao Paulo/SP', 'Teodoro Sampaio/SP', 'Araraquara/SP', 'Itirapina/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Apore/GO', 'Murici/AL']]",doi_collectionSite
"['10.1016/S0031-9422(01)00431-9', 'Manaus/AM']","['10.1016/S0031-9422(01)00431-9', ['Piracicaba/SP', 'Santarem/PA', 'N/A/AM', 'Cunha/SP', 'Pirenopolis/GO', 'Manaus/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MS', 'N/A/SP', 'Peruibe/SP', 'Lavras/MG', 'Igarape-acu/PA', 'Vicosa/MG', 'Goiania/GO', 'N/A/CE', 'Rio De Janeiro/RJ', 'N/A/SP, Cedrela fissilis', 'Belem/PA', 'N/A/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Cordeiropolis/SP', 'Londrina/PR', 'Maues/AM', 'Ibate/SP', 'Urucuca/BA', 'N/A/MG', 'Iguape/SP', 'Cuiaba/MT', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Itaituba/PA', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Apore/GO', 'Sao Sebastiao Do Passe/BA', 'Rio Verde/GO', 'Campinas/SP', 'Murici/AL', 'Ibirama/SC', 'Rifaina/SP', 'Ribeirao Preto/SP', 'Teodoro Sampaio/SP', 'Itirapina/SP', 'Mogi Guacu/SP', 'N/A/ES', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Recife/PE']]",doi_collectionSite
"['10.1007/s10295-012-1165-2', 'N/A/MS']","['10.1007/s10295-012-1165-2', ['Piracicaba/SP', 'Santarem/PA', 'Pirenopolis/GO', 'N/A/AM', 'Cunha/SP', 'Manaus/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP', 'Lavras/MG', 'N/A/MS', 'Igarape-acu/PA', 'Peruibe/SP', 'Vicosa/MG', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'N/A/CE', 'Rio De Janeiro/RJ', 'Belem/PA', 'N/A/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Cordeiropolis/SP', 'Maues/AM', 'Londrina/PR', 'Ibate/SP', 'Urucuca/BA', 'N/A/MG', 'Iguape/SP', 'Cuiaba/MT', 'Itacoatiara/AM', 'Sao Miguel Arcanjo/SP', 'Rifaina/SP', 'Itaituba/PA', 'Araraquara/SP', 'Sao Sebastiao Do Passe/BA', 'Rio Verde/GO', 'Campinas/SP', 'Pocos De Caldas/MG', 'Apore/GO', 'Teodoro Sampaio/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'N/A/ES', 'Murici/AL', 'Recife/PE', 'Sao Paulo/SP', 'Ibirama/SC', 'Itirapina/SP', 'Ribeirao Preto/SP']]",doi_collectionSite
"['10.1590/S0103-50532005000400005', 'Peruibe/SP']","['10.1590/S0103-50532005000400005', ['Piracicaba/SP', 'Pirenopolis/GO', 'Santarem/PA', 'Cunha/SP', 'N/A/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Manaus/AM', 'Lavras/MG', 'N/A/SP', 'N/A/MS', 'Igarape-acu/PA', 'Vicosa/MG', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Goiania/GO', 'Belem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Chapada Dos Guimaraes/MT', 'N/A/CE', 'Rio De Janeiro/RJ', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Corumba/MS', 'Maues/AM', 'Londrina/PR', 'Ibate/SP', 'Urucuca/BA', 'N/A/MG', 'Iguape/SP', 'Cuiaba/MT', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Araraquara/SP', 'Sao Sebastiao Do Passe/BA', 'Rio Verde/GO', 'Apore/GO', 'Itaituba/PA', 'Mogi Guacu/SP', 'Itirapina/SP', 'Rifaina/SP', 'Campinas/SP', 'Pocos De Caldas/MG', 'Murici/AL', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Ibirama/SC', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'N/A/ES', 'Recife/PE']]",doi_collectionSite
"['10.1590/S0100-40422004000200005', 'Cunha/SP']","['10.1590/S0100-40422004000200005', ['Piracicaba/SP', 'Santarem/PA', 'N/A/AM', 'Cunha/SP', 'Pirenopolis/GO', 'Manaus/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP', 'Lavras/MG', 'N/A/MS', 'Igarape-acu/PA', 'Peruibe/SP', 'Vicosa/MG', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Rio De Janeiro/RJ', 'N/A/CE', 'Belem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Cordeiropolis/SP', 'Maues/AM', 'Londrina/PR', 'Ibate/SP', 'Urucuca/BA', 'N/A/MG', 'Iguape/SP', 'Cuiaba/MT', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'Rio Verde/GO', 'Itacoatiara/AM', 'Apore/GO', 'Araraquara/SP', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Pocos De Caldas/MG', 'Ibirama/SC', 'Itirapina/SP', 'Murici/AL', 'Ribeirao Preto/SP', 'Recife/PE', 'Teodoro Sampaio/SP', 'Mogi Guacu/SP', 'N/A/ES', 'Sao Paulo/SP', 'Sao Carlos/SP']]",doi_collectionSite
