true,restored,edge_type
"['10.1590/S0103-50532009000400008', 'Campinas/SP']","['10.1590/S0103-50532009000400008', ['Urucuca/BA', 'N/A/MS', 'Belem/PA', 'Maues/AM', 'Vicosa/MG', 'Rifaina/SP', 'Santarem/PA', 'Cuiaba/MT', 'Itirapina/SP', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Itacoatiara/AM', 'Murici/AL', 'N/A/SP', 'N/A/MG', 'N/A/ES', 'Corumba/MS', 'Igarape-acu/PA', 'Iguape/SP', 'Apore/GO', 'Recife/PE', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'N/A/AM', 'Itaituba/PA', 'Lavras/MG', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pirenopolis/GO', 'Pocos De Caldas/MG', 'Rio Claro/SP', 'Cunha/SP', 'N/A/PE', 'Sao Carlos/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Campinas/SP', 'Ibate/SP', 'Ibirama/SC', 'Rio De Janeiro/RJ', 'Cordeiropolis/SP', 'Piracicaba/SP', 'Mogi Guacu/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'Ribeirao Preto/SP']]",doi_collectionSite
"['10.1055/s-0028-1088323', 'Sao Carlos/SP']","['10.1055/s-0028-1088323', ['Urucuca/BA', 'Belem/PA', 'N/A/MS', 'Maues/AM', 'Vicosa/MG', 'Rifaina/SP', 'Santarem/PA', 'Itirapina/SP', 'Cuiaba/MT', 'Manaus/AM', 'Itacoatiara/AM', 'Teodoro Sampaio/SP', 'Murici/AL', 'N/A/SP', 'N/A/MG', 'N/A/ES', 'Corumba/MS', 'Iguape/SP', 'Igarape-acu/PA', 'Apore/GO', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'Chapada Dos Guimaraes/MT', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'N/A/AM', 'Itaituba/PA', 'Lavras/MG', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pirenopolis/GO', 'Sao Carlos/SP', 'Cunha/SP', 'Pocos De Caldas/MG', 'Rio Claro/SP', 'Peruibe/SP', 'Ibirama/SC', 'Ibate/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Campinas/SP', 'Araraquara/SP', 'Piracicaba/SP', 'Sao Miguel Arcanjo/SP', 'Rio De Janeiro/RJ', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1021/jf00030a035', 'N/A/CE']","['10.1021/jf00030a035', ['Urucuca/BA', 'N/A/MS', 'Belem/PA', 'Maues/AM', 'Vicosa/MG', 'Rifaina/SP', 'Santarem/PA', 'Cuiaba/MT', 'Itirapina/SP', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Murici/AL', 'Itacoatiara/AM', 'N/A/SP', 'N/A/MG', 'N/A/ES', 'Corumba/MS', 'Igarape-acu/PA', 'Iguape/SP', 'Apore/GO', 'Recife/PE', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Chapada Dos Guimaraes/MT', 'N/A/CE', 'N/A/AM', 'Itaituba/PA', 'Lavras/MG', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Rio Verde/GO', 'Pirenopolis/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'Cordeiropolis/SP', 'Ibirama/SC', 'Rio Claro/SP', 'Cunha/SP', 'N/A/PE', 'Araraquara/SP', 'Mogi Guacu/SP', 'Peruibe/SP', 'Ribeirao Preto/SP', 'Piracicaba/SP', 'Ibate/SP', 'Sao Miguel Arcanjo/SP', 'Rio De Janeiro/RJ', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Campinas/SP']]",doi_collectionSite
"['10.1590/S0103-50532006000300017', 'Sao Carlos/SP']","['10.1590/S0103-50532006000300017', ['Urucuca/BA', 'N/A/MS', 'Maues/AM', 'Belem/PA', 'Vicosa/MG', 'Santarem/PA', 'Rifaina/SP', 'Itirapina/SP', 'Itacoatiara/AM', 'Manaus/AM', 'Teodoro Sampaio/SP', 'N/A/MG', 'N/A/SP', 'Cuiaba/MT', 'Murici/AL', 'N/A/ES', 'Iguape/SP', 'Corumba/MS', 'Apore/GO', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'Igarape-acu/PA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Chapada Dos Guimaraes/MT', 'N/A/AM', 'N/A/CE', 'Itaituba/PA', 'Lavras/MG', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Cordeiropolis/SP', 'N/A/PE', 'Araraquara/SP', 'Ibirama/SC', 'Pirenopolis/GO', 'Rio Claro/SP', 'Cunha/SP', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Mogi Guacu/SP', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP', 'Ibate/SP', 'Campinas/SP', 'Sao Paulo/SP', 'Peruibe/SP', 'Sao Carlos/SP']]",doi_collectionSite
"['10.1002/ps.1278', 'Pocos De Caldas/MG']","['10.1002/ps.1278', ['Urucuca/BA', 'Maues/AM', 'Vicosa/MG', 'Santarem/PA', 'N/A/MS', 'Rifaina/SP', 'Belem/PA', 'Itirapina/SP', 'Itacoatiara/AM', 'Cuiaba/MT', 'N/A/MG', 'N/A/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Murici/AL', 'Corumba/MS', 'N/A/ES', 'Iguape/SP', 'Apore/GO', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Igarape-acu/PA', 'Recife/PE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/AM', 'N/A/CE', 'Itaituba/PA', 'Lavras/MG', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Ibirama/SC', 'Campinas/SP', 'Rio Claro/SP', 'Cunha/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Rio De Janeiro/RJ', 'N/A/PE', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Peruibe/SP', 'Mogi Guacu/SP', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'Cordeiropolis/SP', 'Ribeirao Preto/SP']]",doi_collectionSite
"['10.1590/S0103-50532007000700017', 'Mogi Guacu/SP']","['10.1590/S0103-50532007000700017', ['Maues/AM', 'Urucuca/BA', 'Vicosa/MG', 'N/A/MS', 'Belem/PA', 'Rifaina/SP', 'Santarem/PA', 'Itirapina/SP', 'Itacoatiara/AM', 'Cuiaba/MT', 'N/A/MG', 'N/A/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Murici/AL', 'N/A/ES', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Iguape/SP', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/AM', 'N/A/CE', 'Itaituba/PA', 'Lavras/MG', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Rio Verde/GO', 'Rio Claro/SP', 'Ibate/SP', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Campinas/SP', 'Cunha/SP', 'Pirenopolis/GO', 'Sao Carlos/SP', 'Ibirama/SC', 'Pocos De Caldas/MG', 'Rio De Janeiro/RJ', 'Sao Miguel Arcanjo/SP', 'Piracicaba/SP', 'N/A/PE', 'Cordeiropolis/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Mogi Guacu/SP', 'Ribeirao Preto/SP']]",doi_collectionSite
"['10.1590/S0103-50532002000100019', 'Rio Claro/SP']","['10.1590/S0103-50532002000100019', ['Urucuca/BA', 'Maues/AM', 'N/A/MS', 'Santarem/PA', 'Rifaina/SP', 'Vicosa/MG', 'Belem/PA', 'Itacoatiara/AM', 'Itirapina/SP', 'Cuiaba/MT', 'N/A/MG', 'N/A/SP', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Murici/AL', 'Corumba/MS', 'N/A/ES', 'Apore/GO', 'Iguape/SP', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'N/A/AM', 'Recife/PE', 'N/A/CE', 'Itaituba/PA', 'Lavras/MG', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Rio Verde/GO', 'Mogi Guacu/SP', 'Ibirama/SC', 'Cunha/SP', 'Pirenopolis/GO', 'Cordeiropolis/SP', 'N/A/PE', 'Peruibe/SP', 'Piracicaba/SP', 'Ibate/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Araraquara/SP', 'Rio Claro/SP', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP', 'Campinas/SP', 'Sao Carlos/SP']]",doi_collectionSite
"['10.1002/cbdv.200590016', 'Sao Carlos/SP']","['10.1002/cbdv.200590016', ['Vicosa/MG', 'Rifaina/SP', 'Santarem/PA', 'Maues/AM', 'Urucuca/BA', 'Itacoatiara/AM', 'N/A/MS', 'Itirapina/SP', 'Rio Claro/SP', 'N/A/MG', 'Belem/PA', 'N/A/AM', 'N/A/SP', 'Teodoro Sampaio/SP', 'Lavras/MG', 'Cuiaba/MT', 'Apore/GO', 'Murici/AL', 'Manaus/AM', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Iguape/SP', 'Itaituba/PA', 'N/A/ES', 'Igarape-acu/PA', 'Recife/PE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Campinas/SP', 'N/A/PE', 'Ibate/SP', 'Mogi Guacu/SP', 'Piracicaba/SP', 'Peruibe/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Sao Carlos/SP', 'Cordeiropolis/SP', 'Pocos De Caldas/MG', 'Ibirama/SC', 'Rio De Janeiro/RJ', 'Sao Miguel Arcanjo/SP', 'Pirenopolis/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ribeirao Preto/SP', 'Cunha/SP']]",doi_collectionSite
"['10.1016/0031-9422(91)85077-D', 'Mogi Guacu/SP']","['10.1016/0031-9422(91)85077-D', ['Maues/AM', 'Urucuca/BA', 'Santarem/PA', 'Itacoatiara/AM', 'Rifaina/SP', 'Vicosa/MG', 'N/A/MS', 'Itirapina/SP', 'Belem/PA', 'N/A/MG', 'N/A/SP', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Manaus/AM', 'N/A/AM', 'N/A/ES', 'Iguape/SP', 'Apore/GO', 'Murici/AL', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Londrina/PR', 'Igarape-acu/PA', 'Itaituba/PA', 'Recife/PE', 'N/A/CE', 'Lavras/MG', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Rio Verde/GO', 'Campinas/SP', 'Ibate/SP', 'Cunha/SP', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'Sao Carlos/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP', 'Piracicaba/SP', 'Ibirama/SC', 'Sao Paulo/SP', 'Araraquara/SP', 'N/A/PE', 'Ribeirao Preto/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP', 'Pirenopolis/GO', 'Pocos De Caldas/MG', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1590/S0103-50532006000300017', 'N/A/SP, Cedrela fissilis']","['10.1590/S0103-50532006000300017', ['Urucuca/BA', 'N/A/MS', 'Maues/AM', 'Belem/PA', 'Vicosa/MG', 'Santarem/PA', 'Rifaina/SP', 'Itirapina/SP', 'Itacoatiara/AM', 'Manaus/AM', 'Teodoro Sampaio/SP', 'N/A/MG', 'N/A/SP', 'Cuiaba/MT', 'Murici/AL', 'N/A/ES', 'Iguape/SP', 'Corumba/MS', 'Apore/GO', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'Igarape-acu/PA', 'Londrina/PR', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Chapada Dos Guimaraes/MT', 'N/A/AM', 'N/A/CE', 'Itaituba/PA', 'Lavras/MG', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Cordeiropolis/SP', 'N/A/PE', 'Araraquara/SP', 'Ibirama/SC', 'Pirenopolis/GO', 'Rio Claro/SP', 'Cunha/SP', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Mogi Guacu/SP', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP', 'Ibate/SP', 'Campinas/SP', 'Sao Paulo/SP', 'Peruibe/SP', 'Sao Carlos/SP']]",doi_collectionSite
