true,restored,edge_type
"['10.1016/j.jfca.2003.09.013', 'N/A/SP']","['10.1016/j.jfca.2003.09.013', ['Murici/AL', 'Igarape-acu/PA', 'Iguape/SP', 'Urucuca/BA', 'Lavras/MG', 'Maues/AM', 'Cordeiropolis/SP', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cunha/SP', 'N/A/CE', 'N/A/PE', 'Rio Verde/GO', 'Pocos De Caldas/MG', 'Rio Claro/SP', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'Ibate/SP', 'Itaituba/PA', 'Piracicaba/SP', 'Pirenopolis/GO', 'Rifaina/SP', 'Corumba/MS', 'N/A/AM', 'Rio De Janeiro/RJ', 'Itacoatiara/AM', 'N/A/MG', 'N/A/MS', 'Chapada Dos Guimaraes/MT', 'Peruibe/SP', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Sao Carlos/SP', 'Belem/PA', 'Campinas/SP', 'Itirapina/SP', 'Londrina/PR', 'Ibirama/SC', 'N/A/SP', 'Cuiaba/MT', 'Ribeirao Preto/SP', 'N/A/ES', 'Goiania/GO', 'Santarem/PA', 'Apore/GO', 'Araraquara/SP', 'Manaus/AM', 'Recife/PE', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP']]",doi_collectionSite
"['10.1021/jf063451x', 'Belem/PA']","['10.1021/jf063451x', ['Murici/AL', 'Iguape/SP', 'Igarape-acu/PA', 'Lavras/MG', 'Urucuca/BA', 'Maues/AM', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'N/A/PE', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'Rio Verde/GO', 'Rifaina/SP', 'Pocos De Caldas/MG', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Belem/PA', 'Itirapina/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Rio De Janeiro/RJ', 'Ibate/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Rio Claro/SP', 'Piracicaba/SP', 'Corumba/MS', 'Sao Paulo/SP', 'N/A/AM', 'N/A/MG', 'N/A/ES', 'Itacoatiara/AM', 'Ibirama/SC', 'Apore/GO', 'Goiania/GO', 'Ribeirao Preto/SP', 'Sao Carlos/SP', 'Chapada Dos Guimaraes/MT', 'Campinas/SP', 'Santarem/PA', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Cuiaba/MT', 'N/A/SP', 'Londrina/PR', 'Araraquara/SP', 'Recife/PE', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1016/S0014-5793(02)02700-X', 'Araraquara/SP']","['10.1016/S0014-5793(02)02700-X', ['Murici/AL', 'Iguape/SP', 'Igarape-acu/PA', 'Lavras/MG', 'Urucuca/BA', 'Maues/AM', 'Cordeiropolis/SP', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'N/A/PE', 'Rifaina/SP', 'Vicosa/MG', 'Campinas/SP', 'N/A/MG', 'N/A/MS', 'Chapada Dos Guimaraes/MT', 'Itacoatiara/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'Peruibe/SP', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'Araraquara/SP', 'Ibate/SP', 'Rio Claro/SP', 'Rio Verde/GO', 'Itaituba/PA', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'N/A/SP', 'Pirenopolis/GO', 'Itirapina/SP', 'Belem/PA', 'Cuiaba/MT', 'Londrina/PR', 'Goiania/GO', 'Santarem/PA', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Rio De Janeiro/RJ', 'Sao Paulo/SP', 'Sao Carlos/SP', 'N/A/AM', 'Manaus/AM', 'Corumba/MS', 'Ibirama/SC', 'Mogi Guacu/SP', 'Piracicaba/SP', 'Apore/GO']]",doi_collectionSite
"['10.1515/znc-2009-11-1212', 'Mogi Guacu/SP']","['10.1515/znc-2009-11-1212', ['Murici/AL', 'Iguape/SP', 'Igarape-acu/PA', 'Rifaina/SP', 'Urucuca/BA', 'Lavras/MG', 'Maues/AM', 'Vicosa/MG', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Cunha/SP', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Itaituba/PA', 'Itacoatiara/AM', 'Chapada Dos Guimaraes/MT', 'N/A/MG', 'Rio De Janeiro/RJ', 'N/A/SP, Cedrela fissilis', 'Pirenopolis/GO', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Paulo/SP', 'Campinas/SP', 'Rio Verde/GO', 'Peruibe/SP', 'Ibate/SP', 'Corumba/MS', 'N/A/MS', 'Belem/PA', 'Ribeirao Preto/SP', 'N/A/AM', 'Recife/PE', 'Goiania/GO', 'N/A/ES', 'Itirapina/SP', 'Pocos De Caldas/MG', 'Rio Claro/SP', 'Piracicaba/SP', 'Araraquara/SP', 'Santarem/PA', 'Ibirama/SC', 'Cuiaba/MT', 'Sao Carlos/SP', 'N/A/SP', 'Londrina/PR', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Mogi Guacu/SP', 'Apore/GO']]",doi_collectionSite
"['10.1590/S0100-46702007000300002', 'Ribeirao Preto/SP']","['10.1590/S0100-46702007000300002', ['Murici/AL', 'Iguape/SP', 'Igarape-acu/PA', 'Urucuca/BA', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Maues/AM', 'Cordeiropolis/SP', 'N/A/PE', 'Cunha/SP', 'Apore/GO', 'Recife/PE', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'Santarem/PA', 'Araraquara/SP', 'Rio Verde/GO', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Ribeirao Preto/SP', 'N/A/SP', 'Belem/PA', 'N/A/MS', 'Chapada Dos Guimaraes/MT', 'Itaituba/PA', 'Itirapina/SP', 'Ibirama/SC', 'Goiania/GO', 'Cuiaba/MT', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'N/A/AM', 'Teodoro Sampaio/SP', 'Londrina/PR', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Rio De Janeiro/RJ', 'Peruibe/SP', 'Piracicaba/SP', 'Pocos De Caldas/MG', 'Campinas/SP', 'Manaus/AM', 'Itacoatiara/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Corumba/MS', 'Sao Paulo/SP', 'Rifaina/SP', 'Pirenopolis/GO', 'Ibate/SP', 'N/A/ES']]",doi_collectionSite
"['10.1016/S0031-9422(97)00598-0', 'Sao Carlos/SP']","['10.1016/S0031-9422(97)00598-0', ['Murici/AL', 'Iguape/SP', 'Igarape-acu/PA', 'Lavras/MG', 'Urucuca/BA', 'Maues/AM', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Cunha/SP', 'N/A/PE', 'Peruibe/SP', 'Goiania/GO', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/AM', 'Ibate/SP', 'Sao Sebastiao Do Passe/BA', 'Belem/PA', 'Santarem/PA', 'Campinas/SP', 'Vicosa/MG', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Rio De Janeiro/RJ', 'Rio Claro/SP', 'Rifaina/SP', 'Pocos De Caldas/MG', 'Chapada Dos Guimaraes/MT', 'Pirenopolis/GO', 'Corumba/MS', 'Itaituba/PA', 'Ibirama/SC', 'Cuiaba/MT', 'N/A/MS', 'N/A/SP', 'Apore/GO', 'Piracicaba/SP', 'N/A/MG', 'Londrina/PR', 'Itacoatiara/AM', 'Sao Miguel Arcanjo/SP', 'Sao Carlos/SP', 'Recife/PE', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP', 'Manaus/AM', 'Araraquara/SP']]",doi_collectionSite
"['10.1016/j.tiv.2008.01.003', 'Ribeirao Preto/SP']","['10.1016/j.tiv.2008.01.003', ['Murici/AL', 'Iguape/SP', 'Igarape-acu/PA', 'Lavras/MG', 'Urucuca/BA', 'Maues/AM', 'Cordeiropolis/SP', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rifaina/SP', 'Cunha/SP', 'N/A/PE', 'N/A/MG', 'Vicosa/MG', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ribeirao Preto/SP', 'Sao Sebastiao Do Passe/BA', 'Peruibe/SP', 'Rio Verde/GO', 'Ibate/SP', 'Chapada Dos Guimaraes/MT', 'Rio De Janeiro/RJ', 'Belem/PA', 'Itaituba/PA', 'Itacoatiara/AM', 'N/A/ES', 'Pocos De Caldas/MG', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Itirapina/SP', 'Pirenopolis/GO', 'Rio Claro/SP', 'Recife/PE', 'Cuiaba/MT', 'Sao Paulo/SP', 'Araraquara/SP', 'Londrina/PR', 'Corumba/MS', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'Santarem/PA', 'Piracicaba/SP', 'Mogi Guacu/SP', 'Ibirama/SC', 'N/A/SP', 'Apore/GO', 'N/A/AM', 'Manaus/AM']]",doi_collectionSite
"['10.1021/np030530j', 'Manaus/AM']","['10.1021/np030530j', ['Murici/AL', 'Iguape/SP', 'Igarape-acu/PA', 'Lavras/MG', 'Urucuca/BA', 'Maues/AM', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'N/A/PE', 'Cunha/SP', 'Rio Verde/GO', 'Vicosa/MG', 'Chapada Dos Guimaraes/MT', 'N/A/SP, Cedrela fissilis', 'N/A/AM', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Corumba/MS', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Piracicaba/SP', 'Apore/GO', 'Campinas/SP', 'Belem/PA', 'Sao Carlos/SP', 'Sao Paulo/SP', 'N/A/MG', 'Rio Claro/SP', 'Itaituba/PA', 'Rifaina/SP', 'Pirenopolis/GO', 'Recife/PE', 'N/A/MS', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Itirapina/SP', 'Goiania/GO', 'N/A/SP', 'Peruibe/SP', 'Ibirama/SC', 'Santarem/PA', 'N/A/ES', 'Itacoatiara/AM', 'Teodoro Sampaio/SP', 'Ibate/SP', 'Ribeirao Preto/SP', 'Sao Miguel Arcanjo/SP', 'Londrina/PR', 'Cuiaba/MT', 'Manaus/AM', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1590/S0103-50532003000500012', 'Belem/PA']","['10.1590/S0103-50532003000500012', ['Murici/AL', 'Iguape/SP', 'Igarape-acu/PA', 'Urucuca/BA', 'Lavras/MG', 'Maues/AM', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Cunha/SP', 'N/A/PE', 'Vicosa/MG', 'Rifaina/SP', 'N/A/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Sao Sebastiao Do Passe/BA', 'Ibate/SP', 'Itaituba/PA', 'Ribeirao Preto/SP', 'Peruibe/SP', 'Rio Claro/SP', 'Pocos De Caldas/MG', 'Rio Verde/GO', 'Itacoatiara/AM', 'Pirenopolis/GO', 'Campinas/SP', 'N/A/SP, Cedrela fissilis', 'Chapada Dos Guimaraes/MT', 'Belem/PA', 'Sao Paulo/SP', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'N/A/ES', 'Araraquara/SP', 'Sao Carlos/SP', 'Corumba/MS', 'N/A/AM', 'Piracicaba/SP', 'Ibirama/SC', 'N/A/SP', 'Cuiaba/MT', 'Goiania/GO', 'Santarem/PA', 'Apore/GO', 'Londrina/PR', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Recife/PE']]",doi_collectionSite
"['10.1590/S0103-50532003000300007', 'Urucuca/BA']","['10.1590/S0103-50532003000300007', ['Murici/AL', 'Iguape/SP', 'Igarape-acu/PA', 'Lavras/MG', 'Urucuca/BA', 'Maues/AM', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Cunha/SP', 'N/A/PE', 'Vicosa/MG', 'Peruibe/SP', 'Rio Verde/GO', 'Ibate/SP', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itirapina/SP', 'Campinas/SP', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'N/A/MS', 'Goiania/GO', 'Belem/PA', 'Chapada Dos Guimaraes/MT', 'Sao Miguel Arcanjo/SP', 'Pirenopolis/GO', 'Santarem/PA', 'Itacoatiara/AM', 'N/A/AM', 'N/A/MG', 'N/A/ES', 'Corumba/MS', 'Itaituba/PA', 'Ibirama/SC', 'Apore/GO', 'Sao Carlos/SP', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG', 'Ribeirao Preto/SP', 'N/A/SP', 'Sao Paulo/SP', 'Piracicaba/SP', 'Recife/PE', 'Cuiaba/MT', 'Araraquara/SP', 'Londrina/PR', 'Teodoro Sampaio/SP', 'Mogi Guacu/SP', 'Manaus/AM']]",doi_collectionSite
