true,restored,edge_type
"['10.1590/s0100-40422008000700015', 'Cytotoxic']","['10.1590/s0100-40422008000700015', ['Cell growth inhbition', 'Antinociceptive', 'Insect antennae response', 'Antifungal', 'Inhibition of Protease', 'Anxiolytic', 'Genotoxic', 'Inhibition of ATP synthesis', 'Antiviral', 'Antiallergenic', 'Molluscicidal', 'Inhibition of Cathepsin V', 'Inhibition of Acetylcholinesterase', 'Inhibition of uncoupled electron transport', 'Antibacterial', 'Inhibition of basal electron transport', 'Cytotoxic', 'Anesthetic', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Insecticidal', 'Antileishmanial', 'Anti-inflamatory', 'Antimalarial', 'Antioxidant', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of Cathepsin L', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Anticancer']]",doi_bioActivity
"['10.1107/S1600536803019913', 'Antileishmanial']","['10.1107/S1600536803019913', ['Antibacterial', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Antifungal', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase', 'Antichagasic', 'Inhibition of Glycosidase', 'Genotoxic', 'Inhibition of Protease', 'Antitrypanosomal', 'Inhibition of Cathepsin B', 'Insecticidal', 'Antimalarial', 'Cytotoxic', 'Inhibition of Cathepsin L', 'Antioxidant', 'Anxiolytic', 'Anticancer', 'Antiangiogenic', 'Antileishmanial', 'Antiviral', 'Insect antennae response', 'Inhibition of Cathepsin V', 'Mutagenic', 'Molluscicidal', 'Anti-inflamatory', 'Anesthetic', 'Antinociceptive', 'Inhibition of Acetylcholinesterase', 'Antiallergenic']]",doi_bioActivity
"['10.1590/S0073-47212009000100009', 'Insecticidal']","['10.1590/S0073-47212009000100009', ['Insect antennae response', 'Antinociceptive', 'Genotoxic', 'Antiallergenic', 'Cell growth inhbition', 'Anxiolytic', 'Anesthetic', 'Molluscicidal', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin V', 'Inhibition of ATP synthesis', 'Mutagenic', 'Insecticidal', 'Inhibition of Protease', 'Anti-inflamatory', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Inhibition of uncoupled electron transport', 'Antileishmanial', 'Antitrypanosomal', 'Antiangiogenic', 'Antimalarial', 'Antioxidant', 'Antiviral', 'Inhibition of Cathepsin B', 'Inhibition of Glycosidase', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin L', 'Cytotoxic', 'Antichagasic', 'Anticancer', 'Antibacterial', 'Antifungal']]",doi_bioActivity
"['10.1080/14786410412331271979', 'Cytotoxic']","['10.1080/14786410412331271979', ['Antiallergenic', 'Cell growth inhbition', 'Anxiolytic', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Protease', 'Insect antennae response', 'Inhibition of ATP synthesis', 'Antitrypanosomal', 'Genotoxic', 'Anesthetic', 'Antiviral', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Antibacterial', 'Inhibition of Cathepsin V', 'Inhibition of phosphorylating electron transport', 'Antimalarial', 'Antiangiogenic', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Anticancer', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Antichagasic', 'Antileishmanial', 'Inhibition of Cathepsin L', 'Insecticidal', 'Cytotoxic', 'Antioxidant']]",doi_bioActivity
"['10.1055/s-0034-1368301', 'Anticancer']","['10.1055/s-0034-1368301', ['Antinociceptive', 'Insect antennae response', 'Genotoxic', 'Cell growth inhbition', 'Inhibition of ATP synthesis', 'Anxiolytic', 'Inhibition of Protease', 'Inhibition of uncoupled electron transport', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Inhibition of basal electron transport', 'Antiallergenic', 'Inhibition of phosphorylating electron transport', 'Antifungal', 'Mutagenic', 'Antiviral', 'Molluscicidal', 'Anti-inflamatory', 'Inhibition of Cathepsin V', 'Antiangiogenic', 'Anesthetic', 'Inhibition of Myeloperoxodase', 'Antileishmanial', 'Inhibition of Glycosidase', 'Insecticidal', 'Cytotoxic', 'Antioxidant', 'Antimalarial', 'Anticancer', 'Antitrypanosomal', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of Cathepsin L']]",doi_bioActivity
"['10.1016/j.jep.2007.09.020', 'Antileishmanial']","['10.1016/j.jep.2007.09.020', ['Insect antennae response', 'Genotoxic', 'Anesthetic', 'Antiallergenic', 'Antinociceptive', 'Cell growth inhbition', 'Insecticidal', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Mutagenic', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Inhibition of Glycosidase', 'Inhibition of Acetylcholinesterase', 'Anxiolytic', 'Inhibition of Myeloperoxodase', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antileishmanial', 'Inhibition of Protease', 'Antiangiogenic', 'Antitrypanosomal', 'Antifungal', 'Inhibition of phosphorylating electron transport', 'Antibacterial', 'Cytotoxic', 'Antioxidant', 'Anticancer', 'Antiviral', 'Antimalarial', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of Cathepsin L']]",doi_bioActivity
"['10.3390/molecules190812031', 'Insecticidal']","['10.3390/molecules190812031', ['Cell growth inhbition', 'Insect antennae response', 'Inhibition of Protease', 'Antiviral', 'Antichagasic', 'Inhibition of ATP synthesis', 'Anesthetic', 'Inhibition of Cathepsin B', 'Antifungal', 'Inhibition of Myeloperoxodase', 'Molluscicidal', 'Inhibition of Cathepsin L', 'Antitrypanosomal', 'Insecticidal', 'Inhibition of uncoupled electron transport', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Antiallergenic', 'Antinociceptive', 'Cytotoxic', 'Anxiolytic', 'Antioxidant', 'Antimalarial', 'Inhibition of Acetylcholinesterase', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Genotoxic', 'Anti-inflamatory', 'Anticancer', 'Mutagenic', 'Antibacterial', 'Antileishmanial']]",doi_bioActivity
"['10.1016/j.micres.2004.06.003', 'Antibacterial']","['10.1016/j.micres.2004.06.003', ['Cell growth inhbition', 'Antinociceptive', 'Molluscicidal', 'Anxiolytic', 'Antiallergenic', 'Insect antennae response', 'Genotoxic', 'Inhibition of Cathepsin V', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antimalarial', 'Anesthetic', 'Antichagasic', 'Antiviral', 'Cytotoxic', 'Inhibition of ATP synthesis', 'Anti-inflamatory', 'Anticancer', 'Mutagenic', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Inhibition of Acetylcholinesterase', 'Inhibition of basal electron transport', 'Antifungal', 'Antitrypanosomal', 'Insecticidal', 'Antibacterial', 'Antioxidant', 'Inhibition of phosphorylating electron transport', 'Antileishmanial', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase']]",doi_bioActivity
"['10.1002/hlca.200890147', 'Antifungal']","['10.1002/hlca.200890147', ['Insect antennae response', 'Antinociceptive', 'Genotoxic', 'Cell growth inhbition', 'Anesthetic', 'Insecticidal', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Acetylcholinesterase', 'Mutagenic', 'Anti-inflamatory', 'Inhibition of ATP synthesis', 'Inhibition of Protease', 'Molluscicidal', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Antioxidant', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Cytotoxic', 'Antileishmanial', 'Antimalarial', 'Antibacterial', 'Antichagasic', 'Inhibition of Cathepsin L', 'Anticancer', 'Antifungal']]",doi_bioActivity
"['10.1016/S0031-9422(00)00477-5', 'Antioxidant']","['10.1016/S0031-9422(00)00477-5', ['Antibacterial', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Antifungal', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Cell growth inhbition', 'Inhibition of Glycosidase', 'Antichagasic', 'Genotoxic', 'Anxiolytic', 'Inhibition of Protease', 'Antimalarial', 'Antiangiogenic', 'Inhibition of Cathepsin B', 'Antitrypanosomal', 'Insecticidal', 'Inhibition of Cathepsin L', 'Cytotoxic', 'Antioxidant', 'Antileishmanial', 'Inhibition of Cathepsin V', 'Mutagenic', 'Anticancer', 'Insect antennae response', 'Antiviral', 'Molluscicidal', 'Anesthetic', 'Antinociceptive', 'Anti-inflamatory', 'Inhibition of Acetylcholinesterase', 'Antiallergenic']]",doi_bioActivity
