true,restored,edge_type
"['10.5935/0100-4042.20140049', 'Cytotoxic']","['10.5935/0100-4042.20140049', ['Antiallergenic', 'Genotoxic', 'Mutagenic', 'Anticancer', 'Inhibition of Cathepsin L', 'Insect antennae response', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Antileishmanial', 'Inhibition of Acetylcholinesterase', 'Anxiolytic', 'Insecticidal', 'Antimalarial', 'Antichagasic', 'Inhibition of Myeloperoxodase', 'Antioxidant', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Cytotoxic', 'Antitrypanosomal', 'Inhibition of Protease', 'Inhibition of Cathepsin V', 'Antifungal', 'Antinociceptive', 'Anesthetic', 'Molluscicidal', 'Cell growth inhbition']]",doi_bioActivity
"['10.1080/14786410903335232', 'Anticancer']","['10.1080/14786410903335232', ['Antiallergenic', 'Anxiolytic', 'Antileishmanial', 'Genotoxic', 'Mutagenic', 'Anticancer', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Insect antennae response', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Antichagasic', 'Insecticidal', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Anti-inflamatory', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Inhibition of phosphorylating electron transport', 'Antiviral', 'Inhibition of basal electron transport', 'Antitrypanosomal', 'Antioxidant', 'Antibacterial', 'Inhibition of Protease', 'Antifungal', 'Inhibition of Cathepsin V', 'Antinociceptive', 'Anesthetic', 'Molluscicidal', 'Cell growth inhbition']]",doi_bioActivity
"['10.1016/j.phytol.2010.11.003', 'Antifungal']","['10.1016/j.phytol.2010.11.003', ['Antiallergenic', 'Genotoxic', 'Inhibition of Protease', 'Antiviral', 'Mutagenic', 'Insecticidal', 'Insect antennae response', 'Anxiolytic', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Antileishmanial', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Cytotoxic', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antimalarial', 'Inhibition of Myeloperoxodase', 'Antibacterial', 'Antiangiogenic', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Antioxidant', 'Antifungal', 'Antinociceptive', 'Anesthetic', 'Molluscicidal', 'Cell growth inhbition']]",doi_bioActivity
"['10.1016/j.jep.2007.09.020', 'Antileishmanial']","['10.1016/j.jep.2007.09.020', ['Insecticidal', 'Genotoxic', 'Antiallergenic', 'Insect antennae response', 'Mutagenic', 'Anti-inflamatory', 'Antiviral', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of Acetylcholinesterase', 'Anxiolytic', 'Antioxidant', 'Inhibition of Cathepsin L', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Anticancer', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Antichagasic', 'Antitrypanosomal', 'Antimalarial', 'Antibacterial', 'Inhibition of Glycosidase', 'Antiangiogenic', 'Cytotoxic', 'Antifungal', 'Antinociceptive', 'Anesthetic', 'Molluscicidal', 'Cell growth inhbition']]",doi_bioActivity
"['10.1016/j.chroma.2009.02.009', 'Antimalarial']","['10.1016/j.chroma.2009.02.009', ['Antiallergenic', 'Genotoxic', 'Anxiolytic', 'Mutagenic', 'Insect antennae response', 'Cytotoxic', 'Antiangiogenic', 'Antileishmanial', 'Insecticidal', 'Anticancer', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Inhibition of Glycosidase', 'Antiviral', 'Inhibition of ATP synthesis', 'Inhibition of Protease', 'Inhibition of uncoupled electron transport', 'Antichagasic', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Antitrypanosomal', 'Anti-inflamatory', 'Antifungal', 'Antioxidant', 'Antibacterial', 'Inhibition of Cathepsin V', 'Antinociceptive', 'Anesthetic', 'Molluscicidal', 'Cell growth inhbition']]",doi_bioActivity
"['10.1590/S0100-40422008000400018', 'Inhibition of Myeloperoxodase']","['10.1590/S0100-40422008000400018', ['Anti-inflamatory', 'Insecticidal', 'Genotoxic', 'Insect antennae response', 'Antiallergenic', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Antiviral', 'Antileishmanial', 'Anxiolytic', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin V', 'Antitrypanosomal', 'Antiangiogenic', 'Antifungal', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin B', 'Antichagasic', 'Anticancer', 'Cytotoxic', 'Antimalarial', 'Antinociceptive', 'Anesthetic', 'Molluscicidal', 'Cell growth inhbition']]",doi_bioActivity
"['10.1590/S0100-40422012000700020', 'Inhibition of Acetylcholinesterase']","['10.1590/S0100-40422012000700020', ['Antiallergenic', 'Genotoxic', 'Insect antennae response', 'Insecticidal', 'Mutagenic', 'Anxiolytic', 'Anti-inflamatory', 'Antileishmanial', 'Inhibition of ATP synthesis', 'Antiviral', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Inhibition of uncoupled electron transport', 'Cytotoxic', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Anticancer', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Antibacterial', 'Antioxidant', 'Antifungal', 'Inhibition of Myeloperoxodase', 'Antichagasic', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Antimalarial', 'Antinociceptive', 'Anesthetic', 'Molluscicidal', 'Cell growth inhbition']]",doi_bioActivity
"['10.1021/np049863m', 'Antioxidant']","['10.1021/np049863m', ['Antiallergenic', 'Anxiolytic', 'Genotoxic', 'Insecticidal', 'Inhibition of ATP synthesis', 'Mutagenic', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of Acetylcholinesterase', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin L', 'Antiviral', 'Antileishmanial', 'Inhibition of Cathepsin B', 'Anticancer', 'Antitrypanosomal', 'Antiangiogenic', 'Antichagasic', 'Antimalarial', 'Inhibition of Protease', 'Cytotoxic', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin V', 'Inhibition of Myeloperoxodase', 'Antifungal', 'Antioxidant', 'Antibacterial', 'Antinociceptive', 'Anesthetic', 'Molluscicidal', 'Cell growth inhbition']]",doi_bioActivity
"['10.1016/S0031-9422(99)00132-6', 'Cytotoxic']","['10.1016/S0031-9422(99)00132-6', ['Antibacterial', 'Anxiolytic', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Antifungal', 'Inhibition of Cathepsin L', 'Antimalarial', 'Anticancer', 'Insecticidal', 'Antiangiogenic', 'Anti-inflamatory', 'Antioxidant', 'Inhibition of Glycosidase', 'Inhibition of Protease', 'Antiviral', 'Insect antennae response', 'Genotoxic', 'Antiallergenic', 'Mutagenic', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Cytotoxic', 'Antinociceptive', 'Anesthetic', 'Molluscicidal', 'Cell growth inhbition']]",doi_bioActivity
"['10.1007/s10295-012-1165-2', 'Cytotoxic']","['10.1007/s10295-012-1165-2', ['Antiallergenic', 'Genotoxic', 'Anticancer', 'Mutagenic', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Insecticidal', 'Antichagasic', 'Insect antennae response', 'Antileishmanial', 'Antiviral', 'Inhibition of Protease', 'Inhibition of Acetylcholinesterase', 'Antiangiogenic', 'Cytotoxic', 'Antimalarial', 'Inhibition of Glycosidase', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Antibacterial', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin V', 'Inhibition of phosphorylating electron transport', 'Antifungal', 'Antioxidant', 'Inhibition of basal electron transport', 'Antitrypanosomal', 'Antinociceptive', 'Anesthetic', 'Molluscicidal', 'Cell growth inhbition']]",doi_bioActivity
