true,restored,edge_type
"['10.1590/S0102-695X2007000300003', 'Antioxidant']","['10.1590/S0102-695X2007000300003', ['Antinociceptive', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Anxiolytic', 'Antichagasic', 'Antiallergenic', 'Inhibition of basal electron transport', 'Antiviral', 'Antioxidant', 'Inhibition of Cathepsin L', 'Anti-inflamatory', 'Cytotoxic', 'Antimalarial', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Mutagenic', 'Genotoxic', 'Inhibition of Acetylcholinesterase', 'Inhibition of phosphorylating electron transport', 'Anticancer', 'Inhibition of Cathepsin V', 'Antiangiogenic', 'Anesthetic', 'Antileishmanial', 'Insect antennae response', 'Inhibition of ATP synthesis', 'Inhibition of Myeloperoxodase', 'Insecticidal', 'Antifungal', 'Antibacterial', 'Antitrypanosomal', 'Inhibition of Glycosidase']]",doi_bioActivity
"['10.1016/0031-9422(73)85048-4', 'Antitrypanosomal']","['10.1016/0031-9422(73)85048-4', ['Antinociceptive', 'Anxiolytic', 'Inhibition of Myeloperoxodase', 'Insect antennae response', 'Molluscicidal', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin V', 'Anesthetic', 'Cell growth inhbition', 'Antioxidant', 'Genotoxic', 'Insecticidal', 'Mutagenic', 'Antiallergenic', 'Inhibition of basal electron transport', 'Anti-inflamatory', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin B', 'Inhibition of uncoupled electron transport', 'Antichagasic', 'Inhibition of Cathepsin L', 'Antiviral', 'Antitrypanosomal', 'Antimalarial', 'Cytotoxic', 'Antileishmanial', 'Antibacterial', 'Anticancer']]",doi_bioActivity
"['10.1016/j.phytochem.2005.04.043', 'Antifungal']","['10.1016/j.phytochem.2005.04.043', ['Antinociceptive', 'Molluscicidal', 'Antiallergenic', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Genotoxic', 'Insect antennae response', 'Antichagasic', 'Inhibition of Cathepsin L', 'Mutagenic', 'Anxiolytic', 'Antimalarial', 'Anesthetic', 'Inhibition of Cathepsin V', 'Antiviral', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of phosphorylating electron transport', 'Cell growth inhbition', 'Inhibition of ATP synthesis', 'Inhibition of Myeloperoxodase', 'Inhibition of Acetylcholinesterase', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Cytotoxic', 'Antileishmanial', 'Antibacterial', 'Anticancer', 'Anti-inflamatory', 'Antioxidant', 'Insecticidal', 'Antifungal']]",doi_bioActivity
"['10.1016/0040-4020(95)00254-6', 'Cytotoxic']","['10.1016/0040-4020(95)00254-6', ['Antinociceptive', 'Anxiolytic', 'Molluscicidal', 'Cytotoxic', 'Cell growth inhbition', 'Inhibition of Cathepsin B', 'Inhibition of basal electron transport', 'Insecticidal', 'Mutagenic', 'Antiallergenic', 'Genotoxic', 'Antifungal', 'Antileishmanial', 'Inhibition of uncoupled electron transport', 'Antioxidant', 'Antichagasic', 'Antiangiogenic', 'Anesthetic', 'Anticancer', 'Insect antennae response', 'Inhibition of Cathepsin L', 'Inhibition of phosphorylating electron transport', 'Anti-inflamatory', 'Antibacterial', 'Antiviral', 'Inhibition of Protease', 'Inhibition of Cathepsin V', 'Antimalarial', 'Inhibition of Acetylcholinesterase', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Inhibition of ATP synthesis', 'Antitrypanosomal']]",doi_bioActivity
"['10.1002/ptr.1249', 'Antioxidant']","['10.1002/ptr.1249', ['Antinociceptive', 'Molluscicidal', 'Genotoxic', 'Inhibition of basal electron transport', 'Insect antennae response', 'Antioxidant', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin B', 'Cell growth inhbition', 'Anti-inflamatory', 'Mutagenic', 'Antiviral', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of Myeloperoxodase', 'Anesthetic', 'Inhibition of phosphorylating electron transport', 'Antiallergenic', 'Inhibition of Protease', 'Antimalarial', 'Inhibition of ATP synthesis', 'Antiangiogenic', 'Inhibition of uncoupled electron transport', 'Anxiolytic', 'Inhibition of Glycosidase', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Antibacterial', 'Insecticidal', 'Cytotoxic', 'Anticancer', 'Antifungal', 'Antileishmanial']]",doi_bioActivity
"['10.1016/0031-9422(91)85077-D', 'Antifungal']","['10.1016/0031-9422(91)85077-D', ['Antinociceptive', 'Insecticidal', 'Anxiolytic', 'Molluscicidal', 'Antiviral', 'Antioxidant', 'Cell growth inhbition', 'Inhibition of Protease', 'Cytotoxic', 'Inhibition of Cathepsin B', 'Antiallergenic', 'Anticancer', 'Inhibition of basal electron transport', 'Antifungal', 'Inhibition of uncoupled electron transport', 'Insect antennae response', 'Antileishmanial', 'Antichagasic', 'Mutagenic', 'Inhibition of Cathepsin V', 'Genotoxic', 'Inhibition of Cathepsin L', 'Inhibition of phosphorylating electron transport', 'Anti-inflamatory', 'Anesthetic', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Antibacterial']]",doi_bioActivity
"['10.1016/j.phytochem.2006.06.004', 'Antifungal']","['10.1016/j.phytochem.2006.06.004', ['Antinociceptive', 'Insect antennae response', 'Molluscicidal', 'Genotoxic', 'Inhibition of basal electron transport', 'Mutagenic', 'Anesthetic', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin B', 'Anxiolytic', 'Insecticidal', 'Antichagasic', 'Inhibition of Cathepsin L', 'Antimalarial', 'Inhibition of Myeloperoxodase', 'Antiallergenic', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Inhibition of ATP synthesis', 'Cell growth inhbition', 'Antiangiogenic', 'Cytotoxic', 'Antileishmanial', 'Antitrypanosomal', 'Inhibition of Protease', 'Antiviral', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Antibacterial', 'Antioxidant', 'Anti-inflamatory', 'Anticancer']]",doi_bioActivity
"['10.1016/S0031-9422(97)00598-0', 'Antitrypanosomal']","['10.1016/S0031-9422(97)00598-0', ['Antinociceptive', 'Inhibition of Cathepsin V', 'Molluscicidal', 'Anxiolytic', 'Inhibition of basal electron transport', 'Inhibition of Myeloperoxodase', 'Antiallergenic', 'Antioxidant', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Antiviral', 'Antitrypanosomal', 'Inhibition of Protease', 'Anesthetic', 'Insect antennae response', 'Antichagasic', 'Genotoxic', 'Insecticidal', 'Mutagenic', 'Inhibition of Cathepsin L', 'Antimalarial', 'Inhibition of ATP synthesis', 'Cell growth inhbition', 'Anticancer', 'Inhibition of Glycosidase', 'Antileishmanial', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antiangiogenic', 'Antibacterial', 'Antifungal']]",doi_bioActivity
"['10.1016/j.bse.2006.06.007', 'Antifungal']","['10.1016/j.bse.2006.06.007', ['Antinociceptive', 'Molluscicidal', 'Antiallergenic', 'Inhibition of basal electron transport', 'Anxiolytic', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antiviral', 'Anesthetic', 'Insect antennae response', 'Inhibition of Protease', 'Antimalarial', 'Inhibition of Cathepsin V', 'Genotoxic', 'Cell growth inhbition', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Inhibition of phosphorylating electron transport', 'Mutagenic', 'Antileishmanial', 'Inhibition of Acetylcholinesterase', 'Inhibition of ATP synthesis', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Anti-inflamatory', 'Antiangiogenic', 'Insecticidal', 'Antibacterial', 'Anticancer', 'Inhibition of Glycosidase', 'Cytotoxic', 'Antioxidant', 'Antifungal']]",doi_bioActivity
"['10.1002/cbdv.200590016', 'Antioxidant']","['10.1002/cbdv.200590016', ['Antinociceptive', 'Antibacterial', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Antifungal', 'Inhibition of ATP synthesis', 'Antileishmanial', 'Genotoxic', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin B', 'Cytotoxic', 'Antitrypanosomal', 'Antichagasic', 'Antimalarial', 'Inhibition of Cathepsin L', 'Mutagenic', 'Inhibition of Cathepsin V', 'Anesthetic', 'Antiangiogenic', 'Antiviral', 'Anti-inflamatory', 'Molluscicidal', 'Insect antennae response', 'Inhibition of Glycosidase', 'Anticancer', 'Inhibition of Protease', 'Antioxidant', 'Insecticidal', 'Anxiolytic', 'Inhibition of Acetylcholinesterase', 'Cell growth inhbition', 'Antiallergenic']]",doi_bioActivity
