true,restored,edge_type
"['10.1248/cpb.56.723', 'Sao Paulo/SP']","['10.1248/cpb.56.723', ['Recife/PE', 'Corumba/MS', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'N/A/PE', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Cordeiropolis/SP', 'Rio Claro/SP', 'Lavras/MG', 'N/A/SP', 'Maues/AM', 'Ibate/SP', 'Murici/AL', 'N/A/AM', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Apore/GO', 'Itirapina/SP', 'N/A/MS', 'Urucuca/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/CE', 'N/A/ES', 'Belem/PA', 'Ribeirao Preto/SP', 'Santarem/PA', 'Sao Sebastiao Do Passe/BA', 'Araraquara/SP', 'Sao Miguel Arcanjo/SP', 'Campinas/SP', 'Rio Verde/GO', 'Teodoro Sampaio/SP', 'Londrina/PR', 'Itaituba/PA', 'N/A/MG', 'Piracicaba/SP', 'Mogi Guacu/SP', 'Itacoatiara/AM', 'Pocos De Caldas/MG', 'Rifaina/SP', 'Iguape/SP', 'Manaus/AM', 'Pirenopolis/GO', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Ibirama/SC']]",doi_collectionSite
"['10.1590/S0103-50532002000100019', 'Rio Claro/SP']","['10.1590/S0103-50532002000100019', ['Recife/PE', 'Corumba/MS', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'N/A/PE', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Cordeiropolis/SP', 'Lavras/MG', 'Rio Claro/SP', 'N/A/SP', 'Maues/AM', 'Ibate/SP', 'Murici/AL', 'N/A/AM', 'N/A/MG', 'Chapada Dos Guimaraes/MT', 'Itacoatiara/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Apore/GO', 'Pirenopolis/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Piracicaba/SP', 'N/A/ES', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'N/A/CE', 'Urucuca/BA', 'Manaus/AM', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Rifaina/SP', 'Itaituba/PA', 'N/A/MS', 'Santarem/PA', 'Araraquara/SP', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'Campinas/SP', 'Itirapina/SP', 'Iguape/SP', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Belem/PA', 'Ibirama/SC', 'Sao Carlos/SP']]",doi_collectionSite
"['10.1021/jf60217a066', 'Igarape-acu/PA']","['10.1021/jf60217a066', ['Recife/PE', 'Corumba/MS', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'N/A/PE', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Lavras/MG', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio Claro/SP', 'N/A/SP', 'Maues/AM', 'Ibate/SP', 'N/A/AM', 'Murici/AL', 'N/A/CE', 'Londrina/PR', 'Piracicaba/SP', 'Itaituba/PA', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Verde/GO', 'Apore/GO', 'Rifaina/SP', 'Pocos De Caldas/MG', 'N/A/ES', 'Urucuca/BA', 'N/A/MG', 'Araraquara/SP', 'Itacoatiara/AM', 'Campinas/SP', 'N/A/MS', 'Ribeirao Preto/SP', 'Iguape/SP', 'Mogi Guacu/SP', 'Pirenopolis/GO', 'Santarem/PA', 'Itirapina/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Belem/PA', 'Ibirama/SC', 'Sao Paulo/SP', 'Sao Carlos/SP']]",doi_collectionSite
"['10.1590/S0103-50532005000400005', 'Peruibe/SP']","['10.1590/S0103-50532005000400005', ['Recife/PE', 'Corumba/MS', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Cunha/SP', 'Cordeiropolis/SP', 'Lavras/MG', 'Rio Claro/SP', 'N/A/SP', 'Maues/AM', 'Ibate/SP', 'N/A/AM', 'Murici/AL', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'N/A/ES', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Sebastiao Do Passe/BA', 'Urucuca/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Rio Verde/GO', 'Itaituba/PA', 'Piracicaba/SP', 'Pocos De Caldas/MG', 'N/A/MG', 'Rifaina/SP', 'Belem/PA', 'Itacoatiara/AM', 'Itirapina/SP', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Pirenopolis/GO', 'Teodoro Sampaio/SP', 'Santarem/PA', 'Manaus/AM', 'N/A/MS', 'Iguape/SP', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Campinas/SP', 'Sao Paulo/SP', 'Ibirama/SC', 'Mogi Guacu/SP', 'Sao Carlos/SP']]",doi_collectionSite
"['10.1155/2013/835081', 'Rio Claro/SP']","['10.1155/2013/835081', ['Recife/PE', 'Corumba/MS', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'N/A/PE', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Rio Claro/SP', 'Lavras/MG', 'Cordeiropolis/SP', 'N/A/SP', 'Maues/AM', 'Ibate/SP', 'Murici/AL', 'N/A/AM', 'Chapada Dos Guimaraes/MT', 'N/A/MG', 'Apore/GO', 'N/A/ES', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rifaina/SP', 'Itirapina/SP', 'Teodoro Sampaio/SP', 'N/A/CE', 'Urucuca/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itacoatiara/AM', 'Rio Verde/GO', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Pirenopolis/GO', 'Campinas/SP', 'Piracicaba/SP', 'Manaus/AM', 'Santarem/PA', 'N/A/MS', 'Iguape/SP', 'Araraquara/SP', 'Ibirama/SC', 'Itaituba/PA', 'Ribeirao Preto/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Belem/PA']]",doi_collectionSite
"['10.1590/S0103-50532007000700017', 'Mogi Guacu/SP']","['10.1590/S0103-50532007000700017', ['Recife/PE', 'Corumba/MS', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'N/A/PE', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Lavras/MG', 'N/A/SP', 'Maues/AM', 'Ibate/SP', 'Murici/AL', 'N/A/AM', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Itirapina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/ES', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'N/A/MG', 'Urucuca/BA', 'N/A/MS', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Miguel Arcanjo/SP', 'Santarem/PA', 'Belem/PA', 'Rifaina/SP', 'Londrina/PR', 'Campinas/SP', 'Araraquara/SP', 'Itaituba/PA', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP', 'Piracicaba/SP', 'Itacoatiara/AM', 'Iguape/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Pirenopolis/GO', 'Sao Paulo/SP', 'Manaus/AM', 'Ibirama/SC']]",doi_collectionSite
"['10.1021/np1007476', 'Belem/PA']","['10.1021/np1007476', ['Recife/PE', 'Corumba/MS', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'N/A/PE', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Cordeiropolis/SP', 'Lavras/MG', 'Rio Claro/SP', 'N/A/SP', 'Maues/AM', 'Ibate/SP', 'Murici/AL', 'N/A/AM', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/ES', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Itirapina/SP', 'Urucuca/BA', 'Sao Miguel Arcanjo/SP', 'Rio Verde/GO', 'N/A/MG', 'Teodoro Sampaio/SP', 'Londrina/PR', 'Itaituba/PA', 'N/A/MS', 'Campinas/SP', 'Belem/PA', 'Piracicaba/SP', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Santarem/PA', 'Itacoatiara/AM', 'Manaus/AM', 'Mogi Guacu/SP', 'Pirenopolis/GO', 'Iguape/SP', 'Ribeirao Preto/SP', 'Sao Carlos/SP', 'Ibirama/SC', 'Sao Paulo/SP']]",doi_collectionSite
"['10.1021/np070312g', 'Araraquara/SP']","['10.1021/np070312g', ['Recife/PE', 'Corumba/MS', 'Goiania/GO', 'Vicosa/MG', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'N/A/PE', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Cordeiropolis/SP', 'Lavras/MG', 'Rio Claro/SP', 'N/A/SP', 'Maues/AM', 'Ibate/SP', 'Murici/AL', 'N/A/AM', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/ES', 'Teodoro Sampaio/SP', 'Belem/PA', 'Rifaina/SP', 'Sao Miguel Arcanjo/SP', 'Urucuca/BA', 'N/A/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itirapina/SP', 'Itacoatiara/AM', 'Manaus/AM', 'N/A/MS', 'Araraquara/SP', 'Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Itaituba/PA', 'Campinas/SP', 'Rio Verde/GO', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Santarem/PA', 'Piracicaba/SP', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Ibirama/SC', 'Iguape/SP']]",doi_collectionSite
"['10.1016/j.chroma.2009.02.066', 'Cordeiropolis/SP']","['10.1016/j.chroma.2009.02.066', ['Recife/PE', 'Corumba/MS', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'N/A/PE', 'Peruibe/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Lavras/MG', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP', 'Maues/AM', 'Ibate/SP', 'N/A/ES', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Murici/AL', 'N/A/AM', 'Piracicaba/SP', 'Rio Verde/GO', 'Chapada Dos Guimaraes/MT', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/CE', 'Urucuca/BA', 'Itirapina/SP', 'Itaituba/PA', 'Rifaina/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Apore/GO', 'N/A/MG', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Santarem/PA', 'Pocos De Caldas/MG', 'Campinas/SP', 'Iguape/SP', 'Itacoatiara/AM', 'Mogi Guacu/SP', 'Belem/PA', 'Sao Paulo/SP', 'Manaus/AM', 'Pirenopolis/GO', 'Ibirama/SC', 'Sao Carlos/SP']]",doi_collectionSite
"['10.1016/S0014-5793(02)02700-X', 'Araraquara/SP']","['10.1016/S0014-5793(02)02700-X', ['Recife/PE', 'Corumba/MS', 'Vicosa/MG', 'Goiania/GO', 'Cuiaba/MT', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'N/A/PE', 'Peruibe/SP', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Lavras/MG', 'Cordeiropolis/SP', 'Rio Claro/SP', 'N/A/SP', 'Maues/AM', 'Ibate/SP', 'Murici/AL', 'N/A/AM', 'Chapada Dos Guimaraes/MT', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Campinas/SP', 'Apore/GO', 'Sao Miguel Arcanjo/SP', 'N/A/MG', 'N/A/ES', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Itacoatiara/AM', 'Manaus/AM', 'N/A/MS', 'Araraquara/SP', 'Itirapina/SP', 'Pirenopolis/GO', 'Itaituba/PA', 'Ribeirao Preto/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Piracicaba/SP', 'Belem/PA', 'Santarem/PA', 'Sao Carlos/SP', 'Ibirama/SC', 'Mogi Guacu/SP', 'Iguape/SP']]",doi_collectionSite
