true,restored,edge_type
"['10.1590/S0103-50532003000300007', 'Antitrypanosomal']","['10.1590/S0103-50532003000300007', ['Genotoxic', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antichagasic', 'Inhibition of Myeloperoxodase', 'Anesthetic', 'Mutagenic', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Antiallergenic', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Antimalarial', 'Inhibition of Cathepsin B', 'Antinociceptive', 'Insecticidal', 'Insect antennae response', 'Inhibition of Glycosidase', 'Inhibition of Acetylcholinesterase', 'Inhibition of ATP synthesis', 'Molluscicidal', 'Antifungal', 'Antioxidant', 'Antileishmanial', 'Antitrypanosomal', 'Anti-inflamatory', 'Anticancer', 'Antibacterial', 'Cytotoxic', 'Cell growth inhbition', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral']]",doi_bioActivity
"['10.1016/j.jep.2007.09.020', 'Antitrypanosomal']","['10.1016/j.jep.2007.09.020', ['Genotoxic', 'Antiallergenic', 'Antinociceptive', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Insect antennae response', 'Anesthetic', 'Mutagenic', 'Inhibition of uncoupled electron transport', 'Insecticidal', 'Antimalarial', 'Inhibition of Myeloperoxodase', 'Inhibition of basal electron transport', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of phosphorylating electron transport', 'Inhibition of Acetylcholinesterase', 'Antileishmanial', 'Antioxidant', 'Inhibition of ATP synthesis', 'Cell growth inhbition', 'Inhibition of Cathepsin B', 'Antibacterial', 'Inhibition of Glycosidase', 'Anticancer', 'Antitrypanosomal', 'Cytotoxic', 'Antiangiogenic', 'Antifungal', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral']]",doi_bioActivity
"['10.1016/0031-9422(73)85048-4', 'Antitrypanosomal']","['10.1016/0031-9422(73)85048-4', ['Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin V', 'Insect antennae response', 'Anesthetic', 'Inhibition of Glycosidase', 'Antioxidant', 'Genotoxic', 'Molluscicidal', 'Inhibition of uncoupled electron transport', 'Mutagenic', 'Cell growth inhbition', 'Antifungal', 'Antiangiogenic', 'Inhibition of Cathepsin L', 'Inhibition of basal electron transport', 'Insecticidal', 'Antichagasic', 'Inhibition of phosphorylating electron transport', 'Antiallergenic', 'Antitrypanosomal', 'Anti-inflamatory', 'Antimalarial', 'Antinociceptive', 'Inhibition of ATP synthesis', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Antibacterial', 'Cytotoxic', 'Anticancer', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral']]",doi_bioActivity
"['10.1016/S0031-9422(97)00238-0', 'Antifungal']","['10.1016/S0031-9422(97)00238-0', ['Genotoxic', 'Antichagasic', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Insect antennae response', 'Insecticidal', 'Antifungal', 'Mutagenic', 'Antiangiogenic', 'Antibacterial', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Anesthetic', 'Inhibition of phosphorylating electron transport', 'Cytotoxic', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Antimalarial', 'Antinociceptive', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Inhibition of ATP synthesis', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Anti-inflamatory', 'Antitrypanosomal', 'Cell growth inhbition', 'Antioxidant', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral']]",doi_bioActivity
"['10.1590/S0103-50532002000100010', 'Antitrypanosomal']","['10.1590/S0103-50532002000100010', ['Molluscicidal', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Antimalarial', 'Antichagasic', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Genotoxic', 'Anesthetic', 'Inhibition of Cathepsin L', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Antinociceptive', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Mutagenic', 'Inhibition of ATP synthesis', 'Antitrypanosomal', 'Anti-inflamatory', 'Antiangiogenic', 'Insecticidal', 'Inhibition of Myeloperoxodase', 'Antibacterial', 'Antioxidant', 'Cell growth inhbition', 'Inhibition of Glycosidase', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Cytotoxic', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral']]",doi_bioActivity
"['10.1515/znc-2009-11-1212', 'Antifungal']","['10.1515/znc-2009-11-1212', ['Antimalarial', 'Antiallergenic', 'Inhibition of Cathepsin L', 'Antichagasic', 'Anti-inflamatory', 'Genotoxic', 'Antinociceptive', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Molluscicidal', 'Mutagenic', 'Inhibition of uncoupled electron transport', 'Antileishmanial', 'Inhibition of basal electron transport', 'Anesthetic', 'Antitrypanosomal', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Antioxidant', 'Antiangiogenic', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Antibacterial', 'Cytotoxic', 'Inhibition of Myeloperoxodase', 'Antifungal', 'Cell growth inhbition', 'Inhibition of Glycosidase', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral']]",doi_bioActivity
"['10.1021/np060254j', 'Anxiolytic']","['10.1021/np060254j', ['Antiallergenic', 'Antichagasic', 'Antimalarial', 'Genotoxic', 'Anticancer', 'Inhibition of Cathepsin L', 'Antinociceptive', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Antibacterial', 'Inhibition of uncoupled electron transport', 'Molluscicidal', 'Mutagenic', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin V', 'Insecticidal', 'Insect antennae response', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anesthetic', 'Cytotoxic', 'Inhibition of ATP synthesis', 'Antileishmanial', 'Antioxidant', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Cell growth inhbition', 'Inhibition of Myeloperoxodase', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral']]",doi_bioActivity
"['10.1016/S0014-5793(02)02700-X', 'Antitrypanosomal']","['10.1016/S0014-5793(02)02700-X', ['Antimalarial', 'Inhibition of Cathepsin L', 'Antichagasic', 'Antiallergenic', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Antinociceptive', 'Genotoxic', 'Anticancer', 'Anti-inflamatory', 'Mutagenic', 'Molluscicidal', 'Insect antennae response', 'Inhibition of uncoupled electron transport', 'Antibacterial', 'Anesthetic', 'Antileishmanial', 'Inhibition of basal electron transport', 'Antitrypanosomal', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Cytotoxic', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Cell growth inhbition', 'Antioxidant', 'Antifungal', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral']]",doi_bioActivity
"['10.1590/S0100-40422002000300002', 'Cytotoxic']","['10.1590/S0100-40422002000300002', ['Insecticidal', 'Inhibition of Cathepsin V', 'Insect antennae response', 'Anesthetic', 'Genotoxic', 'Inhibition of Myeloperoxodase', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Antileishmanial', 'Antichagasic', 'Mutagenic', 'Molluscicidal', 'Antiangiogenic', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Antinociceptive', 'Antiallergenic', 'Antioxidant', 'Antitrypanosomal', 'Antimalarial', 'Cell growth inhbition', 'Cytotoxic', 'Antifungal', 'Inhibition of Cathepsin B', 'Inhibition of Glycosidase', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Anti-inflamatory', 'Antibacterial', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral']]",doi_bioActivity
"['10.1080/14786410802243271', 'Antitrypanosomal']","['10.1080/14786410802243271', ['Antiallergenic', 'Antinociceptive', 'Inhibition of Cathepsin V', 'Antibacterial', 'Antichagasic', 'Anticancer', 'Inhibition of Cathepsin L', 'Molluscicidal', 'Inhibition of uncoupled electron transport', 'Genotoxic', 'Inhibition of basal electron transport', 'Insect antennae response', 'Anesthetic', 'Antimalarial', 'Inhibition of phosphorylating electron transport', 'Mutagenic', 'Anti-inflamatory', 'Inhibition of ATP synthesis', 'Inhibition of Cathepsin B', 'Insecticidal', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antileishmanial', 'Inhibition of Glycosidase', 'Cell growth inhbition', 'Antifungal', 'Antioxidant', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral']]",doi_bioActivity
