true,restored,edge_type
"['10.1590/S0102-695X2012005000106', 'Cytotoxic']","['10.1590/S0102-695X2012005000106', ['Cell growth inhbition', 'Insect antennae response', 'Mutagenic', 'Genotoxic', 'Anxiolytic', 'Antiallergenic', 'Anticancer', 'Antimalarial', 'Antichagasic', 'Antinociceptive', 'Insecticidal', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Anesthetic', 'Antibacterial', 'Cytotoxic', 'Molluscicidal', 'Anti-inflamatory', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Antioxidant', 'Antiangiogenic', 'Inhibition of basal electron transport', 'Antileishmanial', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Antifungal', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1590/S0100-40422010000900005', 'Insecticidal']","['10.1590/S0100-40422010000900005', ['Cell growth inhbition', 'Insect antennae response', 'Anesthetic', 'Anxiolytic', 'Insecticidal', 'Genotoxic', 'Mutagenic', 'Antiallergenic', 'Antinociceptive', 'Inhibition of Acetylcholinesterase', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Antibacterial', 'Molluscicidal', 'Antileishmanial', 'Antitrypanosomal', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Anticancer', 'Antioxidant', 'Inhibition of Cathepsin V', 'Antimalarial', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Antichagasic', 'Antiangiogenic', 'Antifungal', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Inhibition of Glycosidase', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1002/cbdv.200590016', 'Antioxidant']","['10.1002/cbdv.200590016', ['Cell growth inhbition', 'Insect antennae response', 'Antibacterial', 'Anxiolytic', 'Anti-inflamatory', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antioxidant', 'Inhibition of ATP synthesis', 'Anesthetic', 'Inhibition of uncoupled electron transport', 'Antileishmanial', 'Antifungal', 'Anticancer', 'Antiangiogenic', 'Cytotoxic', 'Antinociceptive', 'Antimalarial', 'Inhibition of Cathepsin L', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin B', 'Insecticidal', 'Antichagasic', 'Inhibition of Glycosidase', 'Antiallergenic', 'Mutagenic', 'Inhibition of Cathepsin V', 'Inhibition of Acetylcholinesterase', 'Genotoxic', 'Molluscicidal', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1515/znc-2011-5-607', 'Insecticidal']","['10.1515/znc-2011-5-607', ['Cell growth inhbition', 'Insect antennae response', 'Mutagenic', 'Genotoxic', 'Anesthetic', 'Insecticidal', 'Antitrypanosomal', 'Antinociceptive', 'Molluscicidal', 'Antiallergenic', 'Antichagasic', 'Anxiolytic', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Antimalarial', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Inhibition of phosphorylating electron transport', 'Antibacterial', 'Inhibition of Cathepsin L', 'Inhibition of Glycosidase', 'Inhibition of ATP synthesis', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Antioxidant', 'Cytotoxic', 'Antileishmanial', 'Antifungal', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1016/S0031-9422(97)00598-0', 'Antitrypanosomal']","['10.1016/S0031-9422(97)00598-0', ['Cell growth inhbition', 'Insect antennae response', 'Inhibition of Cathepsin V', 'Anesthetic', 'Inhibition of Myeloperoxodase', 'Molluscicidal', 'Inhibition of basal electron transport', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Antiallergenic', 'Antinociceptive', 'Antimalarial', 'Inhibition of phosphorylating electron transport', 'Antitrypanosomal', 'Anti-inflamatory', 'Anxiolytic', 'Inhibition of Cathepsin L', 'Insecticidal', 'Antioxidant', 'Inhibition of Cathepsin B', 'Inhibition of ATP synthesis', 'Mutagenic', 'Anticancer', 'Genotoxic', 'Inhibition of Glycosidase', 'Antileishmanial', 'Antibacterial', 'Antiangiogenic', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antifungal', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1002/cbdv.200800342', 'Cytotoxic']","['10.1002/cbdv.200800342', ['Cell growth inhbition', 'Insect antennae response', 'Anesthetic', 'Inhibition of Cathepsin V', 'Molluscicidal', 'Antileishmanial', 'Antinociceptive', 'Inhibition of basal electron transport', 'Mutagenic', 'Inhibition of phosphorylating electron transport', 'Genotoxic', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Cytotoxic', 'Antichagasic', 'Antiallergenic', 'Inhibition of uncoupled electron transport', 'Antimalarial', 'Inhibition of Cathepsin B', 'Inhibition of Acetylcholinesterase', 'Anti-inflamatory', 'Antitrypanosomal', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Antioxidant', 'Inhibition of Myeloperoxodase', 'Insecticidal', 'Anticancer', 'Inhibition of Glycosidase', 'Antifungal', 'Antibacterial', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1016/S0031-9422(98)00249-0', 'Cytotoxic']","['10.1016/S0031-9422(98)00249-0', ['Cell growth inhbition', 'Insect antennae response', 'Antibacterial', 'Anxiolytic', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Anti-inflamatory', 'Antioxidant', 'Inhibition of uncoupled electron transport', 'Anesthetic', 'Antifungal', 'Antileishmanial', 'Antiangiogenic', 'Antinociceptive', 'Anticancer', 'Cytotoxic', 'Inhibition of Myeloperoxodase', 'Insecticidal', 'Antitrypanosomal', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Antimalarial', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin B', 'Inhibition of Acetylcholinesterase', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin V', 'Mutagenic', 'Genotoxic', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1002/ps.1278', 'Insecticidal']","['10.1002/ps.1278', ['Cell growth inhbition', 'Insect antennae response', 'Anxiolytic', 'Anesthetic', 'Genotoxic', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Mutagenic', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Antiallergenic', 'Antinociceptive', 'Antiangiogenic', 'Insecticidal', 'Cytotoxic', 'Inhibition of Myeloperoxodase', 'Antioxidant', 'Antibacterial', 'Inhibition of Glycosidase', 'Molluscicidal', 'Anticancer', 'Antifungal', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Antileishmanial', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of Cathepsin L', 'Antimalarial', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1021/jf100233y', 'Antioxidant']","['10.1021/jf100233y', ['Cell growth inhbition', 'Insect antennae response', 'Anxiolytic', 'Inhibition of Cathepsin V', 'Antiallergenic', 'Antinociceptive', 'Mutagenic', 'Genotoxic', 'Antioxidant', 'Antitrypanosomal', 'Insecticidal', 'Anti-inflamatory', 'Antimalarial', 'Inhibition of Acetylcholinesterase', 'Antichagasic', 'Molluscicidal', 'Inhibition of Cathepsin L', 'Anesthetic', 'Inhibition of Cathepsin B', 'Inhibition of Myeloperoxodase', 'Anticancer', 'Antibacterial', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Cytotoxic', 'Antileishmanial', 'Antifungal', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
"['10.1590/S0103-50532005000400031', 'Insecticidal']","['10.1590/S0103-50532005000400031', ['Cell growth inhbition', 'Insect antennae response', 'Insecticidal', 'Genotoxic', 'Mutagenic', 'Antiallergenic', 'Anxiolytic', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Antinociceptive', 'Inhibition of Cathepsin V', 'Anesthetic', 'Molluscicidal', 'Antimalarial', 'Anticancer', 'Antileishmanial', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of basal electron transport', 'Anti-inflamatory', 'Cytotoxic', 'Inhibition of Cathepsin L', 'Antifungal', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Antioxidant', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Inhibition of Protease', 'Antiviral']]",doi_bioActivity
