true,restored,edge_type
"['10.1080/14786410802243271', 'N/A/SP']","['10.1080/14786410802243271', ['N/A/MS', 'Urucuca/BA', 'Santarem/PA', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Maues/AM', 'N/A/SP, Cedrela fissilis', 'Murici/AL', 'Rifaina/SP', 'Cunha/SP', 'Itacoatiara/AM', 'Lavras/MG', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Itaituba/PA', 'Rio Claro/SP', 'N/A/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Campinas/SP', 'Pocos De Caldas/MG', 'Sao Miguel Arcanjo/SP', 'Ibirama/SC', 'Peruibe/SP', 'Ribeirao Preto/SP', 'Londrina/PR', 'Cuiaba/MT', 'Ibate/SP', 'Rio Verde/GO', 'Recife/PE', 'N/A/ES', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Iguape/SP', 'Piracicaba/SP', 'Goiania/GO', 'Rio De Janeiro/RJ', 'N/A/AM', 'N/A/SP', 'Mogi Guacu/SP', 'Cordeiropolis/SP', 'Itirapina/SP', 'Apore/GO', 'Teodoro Sampaio/SP', 'Araraquara/SP', 'Manaus/AM', 'Belem/PA']]",doi_collectionSite
"['10.1590/S0103-50532005000800008', 'Belem/PA']","['10.1590/S0103-50532005000800008', ['N/A/MS', 'Maues/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Urucuca/BA', 'Santarem/PA', 'N/A/CE', 'Murici/AL', 'N/A/SP, Cedrela fissilis', 'Rifaina/SP', 'Cunha/SP', 'Lavras/MG', 'Itacoatiara/AM', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Itaituba/PA', 'Rio Claro/SP', 'Ibirama/SC', 'Cordeiropolis/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Verde/GO', 'Vicosa/MG', 'Pocos De Caldas/MG', 'Rio De Janeiro/RJ', 'N/A/ES', 'N/A/AM', 'Piracicaba/SP', 'Apore/GO', 'Peruibe/SP', 'Ibate/SP', 'Itirapina/SP', 'Sao Miguel Arcanjo/SP', 'Iguape/SP', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP', 'Londrina/PR', 'Manaus/AM', 'Goiania/GO', 'N/A/SP', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Recife/PE', 'Cuiaba/MT', 'Campinas/SP', 'Belem/PA', 'Mogi Guacu/SP', 'N/A/MG']]",doi_collectionSite
"['10.1021/np060254j', 'Rifaina/SP']","['10.1021/np060254j', ['N/A/MS', 'Urucuca/BA', 'Santarem/PA', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Maues/AM', 'N/A/SP, Cedrela fissilis', 'Murici/AL', 'Rifaina/SP', 'Cunha/SP', 'Lavras/MG', 'Itacoatiara/AM', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Itaituba/PA', 'Rio Claro/SP', 'Ibirama/SC', 'Ribeirao Preto/SP', 'Vicosa/MG', 'Sao Miguel Arcanjo/SP', 'Recife/PE', 'Campinas/SP', 'Rio De Janeiro/RJ', 'Teodoro Sampaio/SP', 'N/A/MG', 'Cordeiropolis/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Iguape/SP', 'Peruibe/SP', 'Piracicaba/SP', 'Manaus/AM', 'Rio Verde/GO', 'N/A/SP', 'Sao Paulo/SP', 'N/A/ES', 'Sao Carlos/SP', 'Pocos De Caldas/MG', 'Itirapina/SP', 'Apore/GO', 'Araraquara/SP', 'Mogi Guacu/SP', 'Londrina/PR', 'Cuiaba/MT', 'Goiania/GO', 'Ibate/SP', 'Belem/PA', 'N/A/AM']]",doi_collectionSite
"['10.1016/S0031-9422(99)00132-6', 'Ibate/SP']","['10.1016/S0031-9422(99)00132-6', ['Teodoro Sampaio/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Maues/AM', 'Santarem/PA', 'N/A/MS', 'N/A/SP, Cedrela fissilis', 'Manaus/AM', 'Urucuca/BA', 'Murici/AL', 'Cunha/SP', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Itacoatiara/AM', 'N/A/ES', 'Lavras/MG', 'Rifaina/SP', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Pirenopolis/GO', 'Igarape-acu/PA', 'Itaituba/PA', 'Rio Claro/SP', 'Ibate/SP', 'Piracicaba/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'Itirapina/SP', 'N/A/AM', 'Sao Paulo/SP', 'Araraquara/SP', 'Rio De Janeiro/RJ', 'N/A/MG', 'Sao Carlos/SP', 'Cuiaba/MT', 'Iguape/SP', 'Recife/PE', 'Apore/GO', 'Londrina/PR', 'Goiania/GO', 'N/A/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Ibirama/SC', 'Cordeiropolis/SP', 'Mogi Guacu/SP', 'Rio Verde/GO', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'Vicosa/MG']]",doi_collectionSite
"['10.1016/j.bmc.2010.12.056', 'Campinas/SP']","['10.1016/j.bmc.2010.12.056', ['N/A/MS', 'Urucuca/BA', 'Santarem/PA', 'N/A/CE', 'Maues/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Murici/AL', 'Rifaina/SP', 'Cunha/SP', 'Itacoatiara/AM', 'Lavras/MG', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Itaituba/PA', 'Campinas/SP', 'Ribeirao Preto/SP', 'Vicosa/MG', 'Rio Claro/SP', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'N/A/SP', 'Recife/PE', 'Ibirama/SC', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Apore/GO', 'Rio Verde/GO', 'Cuiaba/MT', 'Londrina/PR', 'Goiania/GO', 'Piracicaba/SP', 'Itirapina/SP', 'Cordeiropolis/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'N/A/MG', 'Araraquara/SP', 'Iguape/SP', 'Teodoro Sampaio/SP', 'Rio De Janeiro/RJ', 'Belem/PA', 'N/A/ES', 'Manaus/AM', 'Sao Paulo/SP', 'N/A/AM']]",doi_collectionSite
"['10.1590/S1519-566X2008000600013', 'Itacoatiara/AM']","['10.1590/S1519-566X2008000600013', ['N/A/MS', 'Urucuca/BA', 'Santarem/PA', 'Maues/AM', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Murici/AL', 'Rifaina/SP', 'Cunha/SP', 'Itacoatiara/AM', 'Lavras/MG', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Itaituba/PA', 'Rio Claro/SP', 'Ribeirao Preto/SP', 'N/A/SP', 'Ibirama/SC', 'Teodoro Sampaio/SP', 'N/A/MG', 'Cordeiropolis/SP', 'Peruibe/SP', 'Recife/PE', 'Sao Miguel Arcanjo/SP', 'Vicosa/MG', 'Londrina/PR', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Manaus/AM', 'Campinas/SP', 'Cuiaba/MT', 'Iguape/SP', 'Piracicaba/SP', 'Itirapina/SP', 'N/A/ES', 'Ibate/SP', 'Araraquara/SP', 'Sao Paulo/SP', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'Apore/GO', 'Goiania/GO', 'Mogi Guacu/SP', 'Belem/PA', 'N/A/AM']]",doi_collectionSite
"['10.5935/0103-5053.19960024', 'Mogi Guacu/SP']","['10.5935/0103-5053.19960024', ['N/A/SP, Cedrela fissilis', 'Maues/AM', 'Santarem/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'N/A/CE', 'N/A/PE', 'Urucuca/BA', 'Rifaina/SP', 'Murici/AL', 'Itacoatiara/AM', 'Sao Sebastiao Do Passe/BA', 'Lavras/MG', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'N/A/MS', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Itaituba/PA', 'Vicosa/MG', 'Teodoro Sampaio/SP', 'Belem/PA', 'Manaus/AM', 'N/A/AM', 'Araraquara/SP', 'Rio De Janeiro/RJ', 'Ibate/SP', 'N/A/MG', 'Recife/PE', 'Apore/GO', 'Ribeirao Preto/SP', 'Sao Miguel Arcanjo/SP', 'N/A/ES', 'Iguape/SP', 'Rio Claro/SP', 'Itirapina/SP', 'N/A/SP', 'Ibirama/SC', 'Cordeiropolis/SP', 'Goiania/GO', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Rio Verde/GO', 'Peruibe/SP', 'Campinas/SP', 'Piracicaba/SP', 'Mogi Guacu/SP', 'Cuiaba/MT', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Londrina/PR', 'Sao Carlos/SP']]",doi_collectionSite
"['10.1590/S0102-695X2012005000106', 'Ribeirao Preto/SP']","['10.1590/S0102-695X2012005000106', ['N/A/MS', 'Urucuca/BA', 'Maues/AM', 'Santarem/PA', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Murici/AL', 'N/A/SP, Cedrela fissilis', 'Rifaina/SP', 'Cunha/SP', 'Lavras/MG', 'Itacoatiara/AM', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Cordeiropolis/SP', 'Ibirama/SC', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Rio Verde/GO', 'Vicosa/MG', 'Itaituba/PA', 'Sao Miguel Arcanjo/SP', 'N/A/SP', 'Piracicaba/SP', 'Londrina/PR', 'Ribeirao Preto/SP', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Campinas/SP', 'Cuiaba/MT', 'Peruibe/SP', 'Ibate/SP', 'Rio De Janeiro/RJ', 'Recife/PE', 'Apore/GO', 'N/A/MG', 'Goiania/GO', 'Araraquara/SP', 'Sao Paulo/SP', 'Sao Carlos/SP', 'N/A/AM', 'Itirapina/SP', 'N/A/ES', 'Belem/PA', 'Teodoro Sampaio/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1016/S0031-9422(00)00323-X', 'Ibirama/SC']","['10.1016/S0031-9422(00)00323-X', ['Teodoro Sampaio/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Maues/AM', 'Santarem/PA', 'N/A/MS', 'N/A/SP, Cedrela fissilis', 'Urucuca/BA', 'Murici/AL', 'Cunha/SP', 'Manaus/AM', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'N/A/ES', 'Lavras/MG', 'Itacoatiara/AM', 'Rifaina/SP', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Pirenopolis/GO', 'Igarape-acu/PA', 'Itaituba/PA', 'Rio Claro/SP', 'Ibate/SP', 'Piracicaba/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itirapina/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Araraquara/SP', 'N/A/AM', 'Rio De Janeiro/RJ', 'N/A/MG', 'Iguape/SP', 'Apore/GO', 'Recife/PE', 'Cuiaba/MT', 'Sao Carlos/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Campinas/SP', 'Londrina/PR', 'N/A/SP', 'Ibirama/SC', 'Goiania/GO', 'Cordeiropolis/SP', 'Sao Miguel Arcanjo/SP', 'Rio Verde/GO', 'Mogi Guacu/SP', 'Peruibe/SP', 'Vicosa/MG']]",doi_collectionSite
"['10.1016/S0031-9422(98)00249-0', 'Mogi Guacu/SP']","['10.1016/S0031-9422(98)00249-0', ['Teodoro Sampaio/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Maues/AM', 'N/A/ES', 'Santarem/PA', 'N/A/MS', 'N/A/SP, Cedrela fissilis', 'Urucuca/BA', 'Manaus/AM', 'Murici/AL', 'Cunha/SP', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Itacoatiara/AM', 'Lavras/MG', 'Rifaina/SP', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Pirenopolis/GO', 'Igarape-acu/PA', 'Itaituba/PA', 'Rio Claro/SP', 'Ibate/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Itirapina/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'N/A/AM', 'Sao Carlos/SP', 'N/A/MG', 'Cuiaba/MT', 'Recife/PE', 'Rio De Janeiro/RJ', 'Apore/GO', 'Iguape/SP', 'Belem/PA', 'N/A/SP', 'Londrina/PR', 'Ribeirao Preto/SP', 'Cordeiropolis/SP', 'Goiania/GO', 'Campinas/SP', 'Ibirama/SC', 'Peruibe/SP', 'Mogi Guacu/SP', 'Rio Verde/GO', 'Sao Miguel Arcanjo/SP', 'Vicosa/MG']]",doi_collectionSite
