true,restored,edge_type
"['10.1016/0031-9422(81)80027-1', 'Anesthetic']","['10.1016/0031-9422(81)80027-1', ['Anesthetic', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Cell growth inhbition', 'Molluscicidal', 'Antiangiogenic', 'Antioxidant', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Mutagenic', 'Insect antennae response', 'Antiallergenic', 'Antichagasic', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Antimalarial', 'Antinociceptive', 'Inhibition of Cathepsin B', 'Antiviral', 'Antifungal', 'Inhibition of Cathepsin V', 'Genotoxic', 'Antitrypanosomal', 'Anti-inflamatory', 'Antibacterial', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antileishmanial', 'Inhibition of Protease', 'Anticancer']]",doi_bioActivity
"['10.1515/znc-2008-5-611', 'Antileishmanial']","['10.1515/znc-2008-5-611', ['Anesthetic', 'Antiallergenic', 'Mutagenic', 'Antinociceptive', 'Anxiolytic', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Antichagasic', 'Inhibition of Cathepsin B', 'Antimalarial', 'Insect antennae response', 'Molluscicidal', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin V', 'Inhibition of ATP synthesis', 'Antiviral', 'Cytotoxic', 'Antiangiogenic', 'Genotoxic', 'Antibacterial', 'Inhibition of uncoupled electron transport', 'Antioxidant', 'Anti-inflamatory', 'Inhibition of basal electron transport', 'Inhibition of Protease', 'Anticancer', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Antileishmanial', 'Antifungal']]",doi_bioActivity
"['10.1590/S0103-50532005000800029', 'Cytotoxic']","['10.1590/S0103-50532005000800029', ['Anesthetic', 'Antiallergenic', 'Molluscicidal', 'Mutagenic', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Antinociceptive', 'Anxiolytic', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antimalarial', 'Inhibition of Acetylcholinesterase', 'Antiviral', 'Cytotoxic', 'Insect antennae response', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antiangiogenic', 'Genotoxic', 'Inhibition of phosphorylating electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Antitrypanosomal', 'Inhibition of basal electron transport', 'Anticancer', 'Inhibition of Glycosidase', 'Antibacterial', 'Antifungal', 'Antioxidant', 'Insecticidal', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1016/j.micres.2004.06.003', 'Antibacterial']","['10.1016/j.micres.2004.06.003', ['Anesthetic', 'Antiallergenic', 'Anxiolytic', 'Mutagenic', 'Molluscicidal', 'Inhibition of Cathepsin L', 'Antinociceptive', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antimalarial', 'Cell growth inhbition', 'Insecticidal', 'Inhibition of phosphorylating electron transport', 'Inhibition of Cathepsin V', 'Genotoxic', 'Insect antennae response', 'Inhibition of ATP synthesis', 'Anticancer', 'Cytotoxic', 'Inhibition of uncoupled electron transport', 'Antiviral', 'Antiangiogenic', 'Inhibition of basal electron transport', 'Antileishmanial', 'Anti-inflamatory', 'Inhibition of Protease', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Antibacterial', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Antifungal', 'Antitrypanosomal']]",doi_bioActivity
"['10.1002/ps.1278', 'Insecticidal']","['10.1002/ps.1278', ['Anesthetic', 'Anxiolytic', 'Insect antennae response', 'Mutagenic', 'Antibacterial', 'Antiallergenic', 'Cell growth inhbition', 'Antioxidant', 'Antinociceptive', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Genotoxic', 'Inhibition of ATP synthesis', 'Anti-inflamatory', 'Antiviral', 'Antiangiogenic', 'Insecticidal', 'Cytotoxic', 'Inhibition of Glycosidase', 'Molluscicidal', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Antichagasic', 'Inhibition of basal electron transport', 'Antifungal', 'Inhibition of Cathepsin B', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Inhibition of Protease', 'Anticancer', 'Antitrypanosomal']]",doi_bioActivity
"['10.1590/S0103-50532005000400031', 'Insecticidal']","['10.1590/S0103-50532005000400031', ['Anesthetic', 'Antiallergenic', 'Insect antennae response', 'Mutagenic', 'Cell growth inhbition', 'Insecticidal', 'Antinociceptive', 'Anxiolytic', 'Antiviral', 'Molluscicidal', 'Antileishmanial', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Inhibition of Protease', 'Genotoxic', 'Antimalarial', 'Inhibition of Cathepsin L', 'Antibacterial', 'Inhibition of phosphorylating electron transport', 'Anticancer', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Antichagasic', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Anti-inflamatory', 'Antifungal', 'Inhibition of basal electron transport', 'Antitrypanosomal', 'Inhibition of Glycosidase', 'Antioxidant', 'Inhibition of Myeloperoxodase']]",doi_bioActivity
"['10.1016/S0031-9422(97)00598-0', 'Antitrypanosomal']","['10.1016/S0031-9422(97)00598-0', ['Anesthetic', 'Mutagenic', 'Inhibition of Cathepsin V', 'Antiallergenic', 'Anxiolytic', 'Insect antennae response', 'Inhibition of phosphorylating electron transport', 'Antiviral', 'Antioxidant', 'Molluscicidal', 'Inhibition of ATP synthesis', 'Inhibition of Cathepsin L', 'Inhibition of Myeloperoxodase', 'Inhibition of uncoupled electron transport', 'Antileishmanial', 'Cell growth inhbition', 'Antichagasic', 'Inhibition of Acetylcholinesterase', 'Antinociceptive', 'Insecticidal', 'Genotoxic', 'Antimalarial', 'Anticancer', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin B', 'Antitrypanosomal', 'Cytotoxic', 'Inhibition of Protease', 'Antibacterial', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Antifungal', 'Antiangiogenic']]",doi_bioActivity
"['10.1590/S0103-50532002000100019', 'Insecticidal']","['10.1590/S0103-50532002000100019', ['Anesthetic', 'Antiallergenic', 'Insect antennae response', 'Anxiolytic', 'Cell growth inhbition', 'Molluscicidal', 'Antiviral', 'Antinociceptive', 'Inhibition of phosphorylating electron transport', 'Antioxidant', 'Mutagenic', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Inhibition of Acetylcholinesterase', 'Inhibition of basal electron transport', 'Antichagasic', 'Inhibition of Myeloperoxodase', 'Inhibition of Protease', 'Anti-inflamatory', 'Antibacterial', 'Insecticidal', 'Antiangiogenic', 'Inhibition of Cathepsin B', 'Antimalarial', 'Inhibition of Glycosidase', 'Genotoxic', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Cytotoxic', 'Anticancer', 'Antifungal', 'Antitrypanosomal']]",doi_bioActivity
"['10.1590/S0102-695X2009000100002', 'Antitrypanosomal']","['10.1590/S0102-695X2009000100002', ['Anesthetic', 'Cell growth inhbition', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Mutagenic', 'Antichagasic', 'Inhibition of Cathepsin B', 'Antiviral', 'Antimalarial', 'Molluscicidal', 'Anticancer', 'Insecticidal', 'Insect antennae response', 'Antinociceptive', 'Inhibition of Protease', 'Genotoxic', 'Inhibition of uncoupled electron transport', 'Antioxidant', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Antitrypanosomal', 'Anti-inflamatory', 'Anxiolytic', 'Inhibition of Acetylcholinesterase', 'Inhibition of Myeloperoxodase', 'Antiangiogenic', 'Cytotoxic', 'Antibacterial', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Antileishmanial', 'Antifungal']]",doi_bioActivity
"['10.1590/S0102-695X2007000300003', 'Antioxidant']","['10.1590/S0102-695X2007000300003', ['Anesthetic', 'Cytotoxic', 'Mutagenic', 'Antiangiogenic', 'Molluscicidal', 'Antioxidant', 'Cell growth inhbition', 'Inhibition of Cathepsin L', 'Antiallergenic', 'Inhibition of phosphorylating electron transport', 'Anxiolytic', 'Inhibition of ATP synthesis', 'Inhibition of Glycosidase', 'Antinociceptive', 'Antichagasic', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin B', 'Insect antennae response', 'Genotoxic', 'Inhibition of Cathepsin V', 'Inhibition of basal electron transport', 'Inhibition of Acetylcholinesterase', 'Antiviral', 'Anti-inflamatory', 'Antimalarial', 'Inhibition of Myeloperoxodase', 'Antifungal', 'Anticancer', 'Antileishmanial', 'Inhibition of Protease', 'Antibacterial', 'Insecticidal', 'Antitrypanosomal']]",doi_bioActivity
