true,restored,edge_type
"['10.1515/znb-2005-0715', 'Antifungal']","['10.1515/znb-2005-0715', ['Cell growth inhbition', 'Insect antennae response', 'Insecticidal', 'Genotoxic', 'Antinociceptive', 'Anesthetic', 'Antiallergenic', 'Antibacterial', 'Mutagenic', 'Antifungal', 'Inhibition of Acetylcholinesterase', 'Molluscicidal', 'Anxiolytic', 'Antiviral', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of Glycosidase', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Inhibition of Cathepsin V', 'Antichagasic', 'Inhibition of Cathepsin B', 'Antioxidant', 'Antileishmanial', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Cytotoxic', 'Inhibition of Cathepsin L', 'Anti-inflamatory', 'Antimalarial', 'Anticancer']]",doi_bioActivity
"['10.1515/znc-2008-5-611', 'Antileishmanial']","['10.1515/znc-2008-5-611', ['Antichagasic', 'Antinociceptive', 'Inhibition of Cathepsin B', 'Insect antennae response', 'Mutagenic', 'Inhibition of Cathepsin L', 'Cell growth inhbition', 'Genotoxic', 'Antiallergenic', 'Antimalarial', 'Antiviral', 'Inhibition of Cathepsin V', 'Anesthetic', 'Inhibition of Protease', 'Anti-inflamatory', 'Anticancer', 'Antitrypanosomal', 'Insecticidal', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Anxiolytic', 'Cytotoxic', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Inhibition of ATP synthesis', 'Antioxidant', 'Antileishmanial', 'Molluscicidal', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Inhibition of phosphorylating electron transport', 'Antifungal']]",doi_bioActivity
"['10.1016/S0031-9422(00)00477-5', 'Antioxidant']","['10.1016/S0031-9422(00)00477-5', ['Antibacterial', 'Inhibition of phosphorylating electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of basal electron transport', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Antileishmanial', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antifungal', 'Molluscicidal', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Anti-inflamatory', 'Cytotoxic', 'Genotoxic', 'Anticancer', 'Antitrypanosomal', 'Antiangiogenic', 'Antioxidant', 'Insecticidal', 'Antimalarial', 'Anesthetic', 'Mutagenic', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Cathepsin V', 'Cell growth inhbition', 'Inhibition of Protease', 'Antiviral', 'Inhibition of Acetylcholinesterase', 'Insect antennae response', 'Antinociceptive']]",doi_bioActivity
"['10.1016/j.micres.2004.06.003', 'Antibacterial']","['10.1016/j.micres.2004.06.003', ['Antiallergenic', 'Antichagasic', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Mutagenic', 'Cytotoxic', 'Anxiolytic', 'Inhibition of Cathepsin L', 'Genotoxic', 'Insect antennae response', 'Cell growth inhbition', 'Antinociceptive', 'Antiviral', 'Antiangiogenic', 'Antimalarial', 'Anesthetic', 'Inhibition of basal electron transport', 'Antibacterial', 'Inhibition of uncoupled electron transport', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Inhibition of Glycosidase', 'Anticancer', 'Inhibition of Cathepsin V', 'Inhibition of phosphorylating electron transport', 'Insecticidal', 'Antifungal', 'Antileishmanial', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Anti-inflamatory', 'Antioxidant']]",doi_bioActivity
"['10.1021/np060254j', 'Anxiolytic']","['10.1021/np060254j', ['Antiallergenic', 'Mutagenic', 'Anticancer', 'Genotoxic', 'Insect antennae response', 'Antinociceptive', 'Antibacterial', 'Antiviral', 'Cell growth inhbition', 'Antichagasic', 'Anxiolytic', 'Molluscicidal', 'Cytotoxic', 'Inhibition of Cathepsin B', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin L', 'Anesthetic', 'Inhibition of Protease', 'Inhibition of ATP synthesis', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Anti-inflamatory', 'Antiangiogenic', 'Insecticidal', 'Antileishmanial', 'Inhibition of Glycosidase', 'Antioxidant', 'Inhibition of Cathepsin V', 'Antifungal', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal']]",doi_bioActivity
"['10.1590/S0102-695X2009000100002', 'Antitrypanosomal']","['10.1590/S0102-695X2009000100002', ['Antiallergenic', 'Cell growth inhbition', 'Insect antennae response', 'Antitrypanosomal', 'Inhibition of Cathepsin B', 'Genotoxic', 'Mutagenic', 'Antichagasic', 'Inhibition of Cathepsin V', 'Antinociceptive', 'Insecticidal', 'Antiviral', 'Anticancer', 'Molluscicidal', 'Inhibition of Cathepsin L', 'Antimalarial', 'Anxiolytic', 'Inhibition of Protease', 'Anesthetic', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Anti-inflamatory', 'Inhibition of ATP synthesis', 'Antileishmanial', 'Antibacterial', 'Inhibition of uncoupled electron transport', 'Inhibition of Myeloperoxodase', 'Inhibition of basal electron transport', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Inhibition of phosphorylating electron transport', 'Antifungal']]",doi_bioActivity
"['10.1021/np0103970', 'Antitrypanosomal']","['10.1021/np0103970', ['Antiallergenic', 'Anxiolytic', 'Molluscicidal', 'Antichagasic', 'Antinociceptive', 'Inhibition of Cathepsin B', 'Insect antennae response', 'Antiviral', 'Genotoxic', 'Antitrypanosomal', 'Inhibition of Cathepsin L', 'Mutagenic', 'Anesthetic', 'Inhibition of Protease', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of ATP synthesis', 'Inhibition of Acetylcholinesterase', 'Antimalarial', 'Inhibition of Cathepsin V', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Cytotoxic', 'Antifungal', 'Antileishmanial', 'Anti-inflamatory', 'Antioxidant', 'Inhibition of Glycosidase', 'Insecticidal', 'Antiangiogenic', 'Antibacterial', 'Inhibition of Myeloperoxodase', 'Anticancer']]",doi_bioActivity
"['10.1016/j.tiv.2008.01.003', 'Cytotoxic']","['10.1016/j.tiv.2008.01.003', ['Cell growth inhbition', 'Mutagenic', 'Insect antennae response', 'Antiallergenic', 'Genotoxic', 'Antiviral', 'Antinociceptive', 'Antiangiogenic', 'Inhibition of Glycosidase', 'Anticancer', 'Cytotoxic', 'Antibacterial', 'Inhibition of Cathepsin B', 'Inhibition of Protease', 'Anxiolytic', 'Antichagasic', 'Antimalarial', 'Anti-inflamatory', 'Inhibition of Acetylcholinesterase', 'Antioxidant', 'Molluscicidal', 'Insecticidal', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin L', 'Anesthetic', 'Antitrypanosomal', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Inhibition of uncoupled electron transport', 'Antifungal', 'Inhibition of basal electron transport', 'Inhibition of ATP synthesis', 'Inhibition of phosphorylating electron transport']]",doi_bioActivity
"['10.1590/S0102-695X2012005000106', 'Cytotoxic']","['10.1590/S0102-695X2012005000106', ['Insect antennae response', 'Mutagenic', 'Cell growth inhbition', 'Genotoxic', 'Antiviral', 'Antinociceptive', 'Inhibition of Protease', 'Inhibition of Cathepsin B', 'Antichagasic', 'Antiallergenic', 'Anticancer', 'Antimalarial', 'Cytotoxic', 'Inhibition of Cathepsin L', 'Anxiolytic', 'Inhibition of Acetylcholinesterase', 'Insecticidal', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Antiangiogenic', 'Anesthetic', 'Antibacterial', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Antifungal', 'Antileishmanial', 'Molluscicidal', 'Antioxidant', 'Inhibition of Myeloperoxodase', 'Inhibition of basal electron transport', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of ATP synthesis']]",doi_bioActivity
"['10.1590/S0103-50532005000300018', 'Inhibition of Acetylcholinesterase']","['10.1590/S0103-50532005000300018', ['Antiallergenic', 'Cell growth inhbition', 'Molluscicidal', 'Insect antennae response', 'Antinociceptive', 'Anesthetic', 'Mutagenic', 'Genotoxic', 'Antitrypanosomal', 'Insecticidal', 'Inhibition of Cathepsin V', 'Anxiolytic', 'Antichagasic', 'Inhibition of ATP synthesis', 'Inhibition of uncoupled electron transport', 'Antiangiogenic', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Antimalarial', 'Inhibition of basal electron transport', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Antileishmanial', 'Inhibition of Glycosidase', 'Antiviral', 'Inhibition of Cathepsin L', 'Anticancer', 'Inhibition of Myeloperoxodase', 'Inhibition of phosphorylating electron transport', 'Cytotoxic', 'Antioxidant', 'Inhibition of Protease', 'Antifungal']]",doi_bioActivity
