true,restored,edge_type
"['10.1016/j.phytochem.2006.09.005', 'Araraquara/SP']","['10.1016/j.phytochem.2006.09.005', ['Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Iguape/SP', 'Urucuca/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Santarem/PA', 'Igarape-acu/PA', 'Vicosa/MG', 'N/A/PE', 'Cordeiropolis/SP', 'Rifaina/SP', 'Sao Miguel Arcanjo/SP', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'Maues/AM', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'N/A/MS', 'Itaituba/PA', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'Belem/PA', 'Cunha/SP', 'N/A/SP', 'Campinas/SP', 'Sao Carlos/SP', 'Apore/GO', 'N/A/MG', 'Itacoatiara/AM', 'Araraquara/SP', 'Pirenopolis/GO', 'Ibirama/SC', 'Londrina/PR', 'N/A/AM', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Corumba/MS', 'Piracicaba/SP', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'Cuiaba/MT', 'Recife/PE', 'Murici/AL', 'N/A/ES', 'Ibate/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1016/j.phytochem.2006.06.004', 'Araraquara/SP']","['10.1016/j.phytochem.2006.06.004', ['Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Iguape/SP', 'Urucuca/BA', 'N/A/CE', 'Sao Miguel Arcanjo/SP', 'N/A/PE', 'Igarape-acu/PA', 'Santarem/PA', 'Cunha/SP', 'Cordeiropolis/SP', 'Ribeirao Preto/SP', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Maues/AM', 'N/A/MG', 'Rio Verde/GO', 'Rifaina/SP', 'Campinas/SP', 'N/A/MS', 'Vicosa/MG', 'Recife/PE', 'Londrina/PR', 'N/A/SP, Cedrela fissilis', 'Araraquara/SP', 'Piracicaba/SP', 'Apore/GO', 'Itaituba/PA', 'Rio Claro/SP', 'Ibirama/SC', 'Itacoatiara/AM', 'Itirapina/SP', 'Cuiaba/MT', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Corumba/MS', 'Sao Carlos/SP', 'Murici/AL', 'Pirenopolis/GO', 'Goiania/GO', 'Mogi Guacu/SP', 'Belem/PA', 'Sao Paulo/SP', 'Manaus/AM', 'N/A/SP', 'N/A/AM', 'N/A/ES', 'Pocos De Caldas/MG', 'Ibate/SP']]",doi_collectionSite
"['10.1590/S0100-40422005000600011', 'Mogi Guacu/SP']","['10.1590/S0100-40422005000600011', ['Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Iguape/SP', 'Urucuca/BA', 'Santarem/PA', 'Itirapina/SP', 'Goiania/GO', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Cuiaba/MT', 'Rio De Janeiro/RJ', 'Apore/GO', 'Igarape-acu/PA', 'Rio Claro/SP', 'Teodoro Sampaio/SP', 'Sao Miguel Arcanjo/SP', 'Ibirama/SC', 'Londrina/PR', 'Maues/AM', 'Sao Sebastiao Do Passe/BA', 'Mogi Guacu/SP', 'N/A/MS', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Recife/PE', 'Cunha/SP', 'Rifaina/SP', 'N/A/ES', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itacoatiara/AM', 'Cordeiropolis/SP', 'Campinas/SP', 'N/A/MG', 'Corumba/MS', 'Piracicaba/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Araraquara/SP', 'Sao Paulo/SP', 'Pirenopolis/GO', 'N/A/PE', 'Vicosa/MG', 'Manaus/AM', 'Sao Carlos/SP', 'N/A/SP', 'Ibate/SP', 'Itaituba/PA', 'Murici/AL', 'Pocos De Caldas/MG', 'N/A/AM']]",doi_collectionSite
"['10.1590/S0103-50532003000300007', 'Urucuca/BA']","['10.1590/S0103-50532003000300007', ['Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Iguape/SP', 'Urucuca/BA', 'Santarem/PA', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'Vicosa/MG', 'N/A/SP', 'Cordeiropolis/SP', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Apore/GO', 'Goiania/GO', 'N/A/MS', 'Itirapina/SP', 'Peruibe/SP', 'Sao Carlos/SP', 'Ribeirao Preto/SP', 'Rifaina/SP', 'Rio Claro/SP', 'N/A/PE', 'Maues/AM', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Londrina/PR', 'Corumba/MS', 'Piracicaba/SP', 'Pocos De Caldas/MG', 'Ibate/SP', 'Belem/PA', 'Cunha/SP', 'Araraquara/SP', 'Cuiaba/MT', 'Pirenopolis/GO', 'Rio De Janeiro/RJ', 'N/A/AM', 'N/A/MG', 'Campinas/SP', 'Teodoro Sampaio/SP', 'Recife/PE', 'Sao Paulo/SP', 'Ibirama/SC', 'N/A/ES', 'Murici/AL', 'Mogi Guacu/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1016/S0031-9422(03)00153-5', 'Manaus/AM']","['10.1016/S0031-9422(03)00153-5', ['Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Iguape/SP', 'Urucuca/BA', 'Santarem/PA', 'N/A/CE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itaituba/PA', 'Rio De Janeiro/RJ', 'N/A/AM', 'Vicosa/MG', 'N/A/SP', 'N/A/PE', 'Belem/PA', 'Rio Claro/SP', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Igarape-acu/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'Cordeiropolis/SP', 'N/A/MG', 'N/A/ES', 'Araraquara/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Maues/AM', 'Goiania/GO', 'Cunha/SP', 'Campinas/SP', 'Pirenopolis/GO', 'Rifaina/SP', 'N/A/MS', 'Sao Carlos/SP', 'Rio Verde/GO', 'Apore/GO', 'Recife/PE', 'Ibirama/SC', 'Itirapina/SP', 'Sao Paulo/SP', 'Itacoatiara/AM', 'Corumba/MS', 'Cuiaba/MT', 'Londrina/PR', 'Ribeirao Preto/SP', 'Manaus/AM', 'Piracicaba/SP', 'Mogi Guacu/SP', 'Teodoro Sampaio/SP', 'Murici/AL']]",doi_collectionSite
"['10.1590/S0100-40422008000400023', 'Iguape/SP']","['10.1590/S0100-40422008000400023', ['Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Iguape/SP', 'Urucuca/BA', 'Santarem/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Igarape-acu/PA', 'N/A/PE', 'Sao Miguel Arcanjo/SP', 'Vicosa/MG', 'Rifaina/SP', 'Cunha/SP', 'Sao Sebastiao Do Passe/BA', 'Peruibe/SP', 'N/A/MS', 'Campinas/SP', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Cordeiropolis/SP', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Maues/AM', 'N/A/MG', 'Corumba/MS', 'Teodoro Sampaio/SP', 'Sao Carlos/SP', 'Ibirama/SC', 'Rio Claro/SP', 'N/A/SP', 'Belem/PA', 'Londrina/PR', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Araraquara/SP', 'Cuiaba/MT', 'Piracicaba/SP', 'N/A/ES', 'Pocos De Caldas/MG', 'N/A/AM', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Recife/PE', 'Murici/AL', 'Ibate/SP', 'Manaus/AM']]",doi_collectionSite
"['10.5935/0100-4042.20140049', 'Pirenopolis/GO']","['10.5935/0100-4042.20140049', ['Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Iguape/SP', 'Urucuca/BA', 'N/A/CE', 'Santarem/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Miguel Arcanjo/SP', 'N/A/PE', 'Vicosa/MG', 'Maues/AM', 'Londrina/PR', 'Rifaina/SP', 'Sao Carlos/SP', 'Igarape-acu/PA', 'Cordeiropolis/SP', 'Campinas/SP', 'N/A/MS', 'N/A/SP', 'Peruibe/SP', 'Cunha/SP', 'Pocos De Caldas/MG', 'Ribeirao Preto/SP', 'Rio Verde/GO', 'Cuiaba/MT', 'N/A/SP, Cedrela fissilis', 'Rio Claro/SP', 'Apore/GO', 'N/A/MG', 'Sao Sebastiao Do Passe/BA', 'Belem/PA', 'Itaituba/PA', 'Itacoatiara/AM', 'Goiania/GO', 'Araraquara/SP', 'Ibate/SP', 'Recife/PE', 'Itirapina/SP', 'Rio De Janeiro/RJ', 'Teodoro Sampaio/SP', 'Corumba/MS', 'Mogi Guacu/SP', 'Pirenopolis/GO', 'Piracicaba/SP', 'N/A/ES', 'N/A/AM', 'Sao Paulo/SP', 'Murici/AL', 'Ibirama/SC', 'Manaus/AM']]",doi_collectionSite
"['10.1107/S160053680302107X', 'Manaus/AM']","['10.1107/S160053680302107X', ['Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Iguape/SP', 'Urucuca/BA', 'Santarem/PA', 'N/A/ES', 'Teodoro Sampaio/SP', 'Belem/PA', 'Itirapina/SP', 'Manaus/AM', 'Recife/PE', 'Ibirama/SC', 'Rio De Janeiro/RJ', 'Mogi Guacu/SP', 'Pirenopolis/GO', 'N/A/AM', 'Rio Claro/SP', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Campinas/SP', 'Rifaina/SP', 'Sao Carlos/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Peruibe/SP', 'Murici/AL', 'Ibate/SP', 'Goiania/GO', 'Ribeirao Preto/SP', 'Maues/AM', 'N/A/PE', 'Piracicaba/SP', 'Rio Verde/GO', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Cunha/SP', 'N/A/MG', 'Corumba/MS', 'Igarape-acu/PA', 'N/A/MS', 'N/A/SP, Cedrela fissilis', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Sebastiao Do Passe/BA', 'Vicosa/MG', 'Londrina/PR', 'Apore/GO', 'Itaituba/PA', 'Cuiaba/MT', 'Sao Paulo/SP', 'Cordeiropolis/SP', 'N/A/SP', 'N/A/CE']]",doi_collectionSite
"['10.1016/j.phytochem.2007.08.012', 'Ibate/SP']","['10.1016/j.phytochem.2007.08.012', ['Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Iguape/SP', 'Urucuca/BA', 'Santarem/PA', 'N/A/CE', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cordeiropolis/SP', 'Igarape-acu/PA', 'Itaituba/PA', 'Maues/AM', 'N/A/SP', 'Goiania/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Verde/GO', 'Peruibe/SP', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Ibirama/SC', 'N/A/MS', 'Londrina/PR', 'Rio De Janeiro/RJ', 'Rifaina/SP', 'Belem/PA', 'Itacoatiara/AM', 'Ibate/SP', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG', 'Itirapina/SP', 'Corumba/MS', 'N/A/AM', 'Rio Claro/SP', 'Apore/GO', 'Piracicaba/SP', 'Pirenopolis/GO', 'Cunha/SP', 'Cuiaba/MT', 'Sao Carlos/SP', 'Araraquara/SP', 'N/A/MG', 'N/A/ES', 'Teodoro Sampaio/SP', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Manaus/AM', 'Murici/AL', 'Campinas/SP', 'Recife/PE', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1590/S0103-50532005000800008', 'Belem/PA']","['10.1590/S0103-50532005000800008', ['Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Iguape/SP', 'Urucuca/BA', 'Santarem/PA', 'Itaituba/PA', 'Vicosa/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itirapina/SP', 'N/A/CE', 'Peruibe/SP', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'Sao Miguel Arcanjo/SP', 'Ibate/SP', 'Rio Verde/GO', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Ibirama/SC', 'N/A/ES', 'Rifaina/SP', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Goiania/GO', 'Teodoro Sampaio/SP', 'Araraquara/SP', 'N/A/SP', 'N/A/AM', 'Recife/PE', 'Sao Carlos/SP', 'N/A/PE', 'Corumba/MS', 'Cunha/SP', 'Rio Claro/SP', 'Campinas/SP', 'Piracicaba/SP', 'Maues/AM', 'Pocos De Caldas/MG', 'Ribeirao Preto/SP', 'Pirenopolis/GO', 'Apore/GO', 'Londrina/PR', 'N/A/MS', 'N/A/MG', 'Mogi Guacu/SP', 'Itacoatiara/AM', 'Cuiaba/MT', 'Manaus/AM', 'Murici/AL', 'Sao Paulo/SP']]",doi_collectionSite
