true,restored,edge_type
"['10.2174/187152010794728620', 'Vicosa/MG']","['10.2174/187152010794728620', ['Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Santarem/PA', 'Urucuca/BA', 'Lavras/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Piracicaba/SP', 'Rifaina/SP', 'Cuiaba/MT', 'Londrina/PR', 'Itaituba/PA', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'N/A/PE', 'Rio De Janeiro/RJ', 'Vicosa/MG', 'N/A/CE', 'Itirapina/SP', 'Igarape-acu/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MG', 'Rio Verde/GO', 'Maues/AM', 'Cordeiropolis/SP', 'Rio Claro/SP', 'Recife/PE', 'Peruibe/SP', 'N/A/SP', 'Campinas/SP', 'Iguape/SP', 'Itacoatiara/AM', 'N/A/MS', 'Pocos De Caldas/MG', 'Pirenopolis/GO', 'Ibirama/SC', 'Sao Miguel Arcanjo/SP', 'Belem/PA', 'Sao Paulo/SP', 'Corumba/MS', 'Ribeirao Preto/SP', 'N/A/AM', 'Araraquara/SP', 'N/A/ES', 'Apore/GO', 'Teodoro Sampaio/SP', 'Goiania/GO', 'Ibate/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1590/S0102-695X2012005000106', 'Ribeirao Preto/SP']","['10.1590/S0102-695X2012005000106', ['Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Murici/AL', 'Sao Sebastiao Do Passe/BA', 'Lavras/MG', 'Santarem/PA', 'Urucuca/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Piracicaba/SP', 'Rifaina/SP', 'Cuiaba/MT', 'Londrina/PR', 'Itaituba/PA', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'N/A/CE', 'Itirapina/SP', 'Cordeiropolis/SP', 'Recife/PE', 'N/A/MG', 'Rio Claro/SP', 'Maues/AM', 'Itacoatiara/AM', 'Sao Miguel Arcanjo/SP', 'Iguape/SP', 'N/A/MS', 'Pirenopolis/GO', 'Peruibe/SP', 'Campinas/SP', 'Ibirama/SC', 'Corumba/MS', 'Araraquara/SP', 'Goiania/GO', 'Ribeirao Preto/SP', 'Apore/GO', 'Sao Carlos/SP', 'N/A/SP', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Sao Paulo/SP', 'N/A/AM', 'Mogi Guacu/SP', 'N/A/ES', 'Belem/PA', 'Manaus/AM', 'Ibate/SP']]",doi_collectionSite
"['10.1590/S0100-40422012000700020', 'Itaituba/PA']","['10.1590/S0100-40422012000700020', ['Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Santarem/PA', 'Murici/AL', 'Lavras/MG', 'Urucuca/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rifaina/SP', 'Piracicaba/SP', 'Vicosa/MG', 'Londrina/PR', 'Cuiaba/MT', 'Itaituba/PA', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Rio De Janeiro/RJ', 'Igarape-acu/PA', 'Itirapina/SP', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio Claro/SP', 'Rio Verde/GO', 'N/A/MG', 'Cordeiropolis/SP', 'Recife/PE', 'Maues/AM', 'Ibirama/SC', 'Iguape/SP', 'Itacoatiara/AM', 'N/A/MS', 'Pirenopolis/GO', 'Sao Paulo/SP', 'Peruibe/SP', 'Pocos De Caldas/MG', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'N/A/AM', 'Corumba/MS', 'Belem/PA', 'Campinas/SP', 'Teodoro Sampaio/SP', 'Apore/GO', 'N/A/SP', 'Araraquara/SP', 'N/A/ES', 'Goiania/GO', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Ibate/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1021/np900644x', 'Araraquara/SP']","['10.1021/np900644x', ['Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Santarem/PA', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Lavras/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Rifaina/SP', 'Itaituba/PA', 'N/A/SP, Cedrela fissilis', 'Cuiaba/MT', 'Londrina/PR', 'Cunha/SP', 'N/A/PE', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'Sao Miguel Arcanjo/SP', 'Rio Verde/GO', 'Peruibe/SP', 'N/A/CE', 'Maues/AM', 'Cordeiropolis/SP', 'N/A/MG', 'Rio Claro/SP', 'Iguape/SP', 'N/A/AM', 'Mogi Guacu/SP', 'Ibirama/SC', 'Sao Paulo/SP', 'N/A/MS', 'Goiania/GO', 'Apore/GO', 'Belem/PA', 'Corumba/MS', 'Campinas/SP', 'Araraquara/SP', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Recife/PE', 'Ribeirao Preto/SP', 'Teodoro Sampaio/SP', 'N/A/SP', 'Ibate/SP', 'N/A/ES', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1080/14786410412331271979', 'Mogi Guacu/SP']","['10.1080/14786410412331271979', ['Chapada Dos Guimaraes/MT', 'Murici/AL', 'Santarem/PA', 'Lavras/MG', 'Urucuca/BA', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Piracicaba/SP', 'Londrina/PR', 'Cuiaba/MT', 'Itaituba/PA', 'Cunha/SP', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'N/A/MG', 'Recife/PE', 'Rio Claro/SP', 'Vicosa/MG', 'N/A/SP', 'N/A/CE', 'Igarape-acu/PA', 'Sao Miguel Arcanjo/SP', 'Campinas/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Teodoro Sampaio/SP', 'Maues/AM', 'Peruibe/SP', 'Rio Verde/GO', 'Pirenopolis/GO', 'N/A/ES', 'Ibirama/SC', 'Itacoatiara/AM', 'N/A/AM', 'Sao Carlos/SP', 'Cordeiropolis/SP', 'Pocos De Caldas/MG', 'Iguape/SP', 'Ibate/SP', 'Manaus/AM', 'Goiania/GO', 'Corumba/MS', 'Araraquara/SP', 'Apore/GO', 'Sao Paulo/SP', 'N/A/MS', 'Ribeirao Preto/SP', 'Belem/PA', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1515/znb-2005-0715', 'Murici/AL']","['10.1515/znb-2005-0715', ['Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Santarem/PA', 'Lavras/MG', 'Urucuca/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Piracicaba/SP', 'Rifaina/SP', 'Vicosa/MG', 'Cuiaba/MT', 'Itaituba/PA', 'Rio Verde/GO', 'Londrina/PR', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'N/A/PE', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Ibirama/SC', 'Iguape/SP', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Corumba/MS', 'Sao Miguel Arcanjo/SP', 'Rio Claro/SP', 'Goiania/GO', 'Pirenopolis/GO', 'N/A/CE', 'N/A/MS', 'Recife/PE', 'Maues/AM', 'Sao Paulo/SP', 'Itacoatiara/AM', 'N/A/MG', 'Peruibe/SP', 'Apore/GO', 'Campinas/SP', 'N/A/AM', 'Ribeirao Preto/SP', 'N/A/ES', 'Teodoro Sampaio/SP', 'Araraquara/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'N/A/SP', 'Mogi Guacu/SP', 'Manaus/AM', 'Belem/PA']]",doi_collectionSite
"['10.1016/S0031-9422(00)00477-5', 'Belem/PA']","['10.1016/S0031-9422(00)00477-5', ['Teodoro Sampaio/SP', 'Santarem/PA', 'Lavras/MG', 'Murici/AL', 'Urucuca/BA', 'Chapada Dos Guimaraes/MT', 'Rifaina/SP', 'Londrina/PR', 'Cuiaba/MT', 'N/A/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Sebastiao Do Passe/BA', 'Cunha/SP', 'Piracicaba/SP', 'Itaituba/PA', 'Recife/PE', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'N/A/ES', 'Ibirama/SC', 'Manaus/AM', 'Rio Claro/SP', 'Sao Carlos/SP', 'Pocos De Caldas/MG', 'Goiania/GO', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Campinas/SP', 'Peruibe/SP', 'Belem/PA', 'N/A/CE', 'Sao Paulo/SP', 'Ibate/SP', 'N/A/SP', 'Sao Miguel Arcanjo/SP', 'Igarape-acu/PA', 'Corumba/MS', 'Mogi Guacu/SP', 'Vicosa/MG', 'Itacoatiara/AM', 'Cordeiropolis/SP', 'Iguape/SP', 'N/A/MS', 'Apore/GO', 'Maues/AM', 'Rio Verde/GO', 'N/A/MG', 'Pirenopolis/GO', 'N/A/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica']]",doi_collectionSite
"['10.1080/14786410903335232', 'Mogi Guacu/SP']","['10.1080/14786410903335232', ['Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Sao Sebastiao Do Passe/BA', 'Lavras/MG', 'Urucuca/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Murici/AL', 'Piracicaba/SP', 'Rifaina/SP', 'N/A/MG', 'Itaituba/PA', 'N/A/PE', 'Cuiaba/MT', 'N/A/SP, Cedrela fissilis', 'Londrina/PR', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Campinas/SP', 'Vicosa/MG', 'Peruibe/SP', 'N/A/CE', 'N/A/SP', 'Rio Claro/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'Maues/AM', 'Recife/PE', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Cordeiropolis/SP', 'Iguape/SP', 'Belem/PA', 'N/A/ES', 'Pocos De Caldas/MG', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Itacoatiara/AM', 'N/A/MS', 'Pirenopolis/GO', 'Goiania/GO', 'Corumba/MS', 'N/A/AM', 'Ribeirao Preto/SP', 'Ibate/SP', 'Mogi Guacu/SP', 'Araraquara/SP', 'Apore/GO', 'Ibirama/SC', 'Manaus/AM']]",doi_collectionSite
"['10.1590/S0100-40422009000600037', 'Piracicaba/SP']","['10.1590/S0100-40422009000600037', ['Vicosa/MG', 'Igarape-acu/PA', 'Chapada Dos Guimaraes/MT', 'Murici/AL', 'Sao Sebastiao Do Passe/BA', 'Lavras/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Santarem/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Piracicaba/SP', 'Rifaina/SP', 'Cuiaba/MT', 'Londrina/PR', 'Cunha/SP', 'Itaituba/PA', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'Itacoatiara/AM', 'Cordeiropolis/SP', 'N/A/CE', 'Sao Miguel Arcanjo/SP', 'Itirapina/SP', 'Maues/AM', 'Iguape/SP', 'Rio Claro/SP', 'Ibirama/SC', 'Recife/PE', 'N/A/MS', 'N/A/MG', 'Pirenopolis/GO', 'Goiania/GO', 'Corumba/MS', 'Peruibe/SP', 'Araraquara/SP', 'Apore/GO', 'Ribeirao Preto/SP', 'Campinas/SP', 'N/A/ES', 'N/A/AM', 'Sao Paulo/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Pocos De Caldas/MG', 'N/A/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Ibate/SP', 'Belem/PA']]",doi_collectionSite
"['10.1016/S0031-9422(97)00238-0', 'Mogi Guacu/SP']","['10.1016/S0031-9422(97)00238-0', ['Chapada Dos Guimaraes/MT', 'Murici/AL', 'Sao Sebastiao Do Passe/BA', 'Lavras/MG', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Urucuca/BA', 'Piracicaba/SP', 'Rifaina/SP', 'Cuiaba/MT', 'N/A/SP, Cedrela fissilis', 'Itaituba/PA', 'Londrina/PR', 'Cunha/SP', 'N/A/PE', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Sao Miguel Arcanjo/SP', 'Rio Claro/SP', 'Maues/AM', 'Iguape/SP', 'Igarape-acu/PA', 'Goiania/GO', 'Cordeiropolis/SP', 'Rio Verde/GO', 'N/A/MG', 'N/A/MS', 'Apore/GO', 'Pirenopolis/GO', 'Campinas/SP', 'Ibirama/SC', 'Recife/PE', 'Ribeirao Preto/SP', 'N/A/SP', 'Teodoro Sampaio/SP', 'Corumba/MS', 'Itacoatiara/AM', 'Sao Carlos/SP', 'Peruibe/SP', 'Araraquara/SP', 'N/A/AM', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'Sao Paulo/SP', 'Belem/PA', 'Ibate/SP', 'N/A/ES', 'Manaus/AM']]",doi_collectionSite
