true,restored,edge_type
"['10.1515/znc-2009-11-1212', 'Mogi Guacu/SP']","['10.1515/znc-2009-11-1212', ['Igarape-acu/PA', 'Lavras/MG', 'Teodoro Sampaio/SP', 'N/A/PE', 'Urucuca/BA', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'N/A/CE', 'Maues/AM', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Cunha/SP', 'Iguape/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Vicosa/MG', 'N/A/MG', 'Rifaina/SP', 'Peruibe/SP', 'Itacoatiara/AM', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'Itaituba/PA', 'N/A/MS', 'Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'Araraquara/SP', 'Chapada Dos Guimaraes/MT', 'Campinas/SP', 'Belem/PA', 'Sao Miguel Arcanjo/SP', 'Londrina/PR', 'Sao Paulo/SP', 'Santarem/PA', 'Sao Carlos/SP', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Corumba/MS', 'Piracicaba/SP', 'Goiania/GO', 'Cuiaba/MT', 'Pocos De Caldas/MG', 'Ribeirao Preto/SP', 'Recife/PE', 'N/A/SP', 'Itirapina/SP', 'Murici/AL', 'Manaus/AM', 'Mogi Guacu/SP', 'Ibirama/SC', 'N/A/ES', 'Ibate/SP']]",doi_collectionSite
"['10.1021/np0303963', 'Sao Paulo/SP']","['10.1021/np0303963', ['Igarape-acu/PA', 'Lavras/MG', 'Teodoro Sampaio/SP', 'N/A/PE', 'Urucuca/BA', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'N/A/CE', 'Rio Claro/SP', 'Maues/AM', 'Cordeiropolis/SP', 'Cunha/SP', 'Iguape/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Vicosa/MG', 'N/A/MG', 'N/A/SP, Cedrela fissilis', 'Itacoatiara/AM', 'Pirenopolis/GO', 'Corumba/MS', 'Peruibe/SP', 'N/A/MS', 'Goiania/GO', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Apore/GO', 'Rifaina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Cuiaba/MT', 'Itirapina/SP', 'N/A/SP', 'Itaituba/PA', 'Sao Carlos/SP', 'Londrina/PR', 'N/A/AM', 'Piracicaba/SP', 'Murici/AL', 'Ribeirao Preto/SP', 'Manaus/AM', 'Sao Paulo/SP', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG', 'Ibate/SP', 'Ibirama/SC', 'Araraquara/SP', 'Recife/PE', 'Belem/PA', 'N/A/ES', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1021/np50086a012', 'N/A/MG']","['10.1021/np50086a012', ['Igarape-acu/PA', 'Lavras/MG', 'Teodoro Sampaio/SP', 'N/A/PE', 'Urucuca/BA', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'N/A/CE', 'Rio Claro/SP', 'Maues/AM', 'Cordeiropolis/SP', 'Cunha/SP', 'Iguape/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Rifaina/SP', 'N/A/SP, Cedrela fissilis', 'Campinas/SP', 'N/A/MS', 'N/A/MG', 'Apore/GO', 'Corumba/MS', 'Londrina/PR', 'Goiania/GO', 'Cuiaba/MT', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itacoatiara/AM', 'Pirenopolis/GO', 'Recife/PE', 'Chapada Dos Guimaraes/MT', 'Itaituba/PA', 'Santarem/PA', 'Piracicaba/SP', 'Itirapina/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'N/A/AM', 'Belem/PA', 'Sao Carlos/SP', 'Araraquara/SP', 'N/A/SP', 'Ibirama/SC', 'Murici/AL', 'Ibate/SP', 'N/A/ES', 'Manaus/AM']]",doi_collectionSite
"['10.1107/S1600536803019913', 'Manaus/AM']","['10.1107/S1600536803019913', ['Teodoro Sampaio/SP', 'Lavras/MG', 'N/A/PE', 'Igarape-acu/PA', 'Urucuca/BA', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'N/A/CE', 'Rio Claro/SP', 'Maues/AM', 'Cordeiropolis/SP', 'Iguape/SP', 'Cunha/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Recife/PE', 'Ibirama/SC', 'Belem/PA', 'Ibate/SP', 'N/A/ES', 'Piracicaba/SP', 'Corumba/MS', 'Itirapina/SP', 'Sao Sebastiao Do Passe/BA', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'N/A/AM', 'Araraquara/SP', 'Itaituba/PA', 'Murici/AL', 'Londrina/PR', 'Santarem/PA', 'Chapada Dos Guimaraes/MT', 'Rifaina/SP', 'Manaus/AM', 'Sao Paulo/SP', 'Campinas/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Vicosa/MG', 'Goiania/GO', 'Pocos De Caldas/MG', 'N/A/SP', 'Cuiaba/MT', 'Ribeirao Preto/SP', 'Apore/GO', 'N/A/SP, Cedrela fissilis', 'N/A/MG', 'Itacoatiara/AM', 'Peruibe/SP', 'Pirenopolis/GO']]",doi_collectionSite
"['10.1021/np9703656', 'Teodoro Sampaio/SP']","['10.1021/np9703656', ['Cordeiropolis/SP', 'Maues/AM', 'Urucuca/BA', 'N/A/CE', 'Rio Verde/GO', 'Cunha/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP', 'Iguape/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Lavras/MG', 'N/A/PE', 'Teodoro Sampaio/SP', 'Igarape-acu/PA', 'Peruibe/SP', 'Belem/PA', 'Recife/PE', 'Goiania/GO', 'Pocos De Caldas/MG', 'Ibate/SP', 'Pirenopolis/GO', 'N/A/ES', 'Cuiaba/MT', 'Itacoatiara/AM', 'Santarem/PA', 'Sao Carlos/SP', 'Ibirama/SC', 'Vicosa/MG', 'Mogi Guacu/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Miguel Arcanjo/SP', 'Campinas/SP', 'Ribeirao Preto/SP', 'N/A/AM', 'Itirapina/SP', 'N/A/MS', 'Londrina/PR', 'Sao Paulo/SP', 'Manaus/AM', 'Araraquara/SP', 'Sao Sebastiao Do Passe/BA', 'N/A/SP', 'N/A/MG', 'Itaituba/PA', 'Apore/GO', 'Murici/AL', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'N/A/SP, Cedrela fissilis', 'Rifaina/SP', 'Corumba/MS']]",doi_collectionSite
"['10.1590/S0103-50532003000300007', 'Urucuca/BA']","['10.1590/S0103-50532003000300007', ['Igarape-acu/PA', 'Lavras/MG', 'Teodoro Sampaio/SP', 'N/A/PE', 'Urucuca/BA', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'N/A/CE', 'Maues/AM', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Iguape/SP', 'Cunha/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Vicosa/MG', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Peruibe/SP', 'Rifaina/SP', 'N/A/MG', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Pirenopolis/GO', 'N/A/AM', 'Campinas/SP', 'Itaituba/PA', 'N/A/MS', 'Itacoatiara/AM', 'Goiania/GO', 'Londrina/PR', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Recife/PE', 'Itirapina/SP', 'Cuiaba/MT', 'Ibate/SP', 'Sao Carlos/SP', 'Ribeirao Preto/SP', 'Sao Miguel Arcanjo/SP', 'Santarem/PA', 'Piracicaba/SP', 'Araraquara/SP', 'Belem/PA', 'N/A/SP', 'Ibirama/SC', 'Manaus/AM', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Murici/AL', 'N/A/ES', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1021/np4006822', 'N/A/PE']","['10.1021/np4006822', ['Igarape-acu/PA', 'Lavras/MG', 'Teodoro Sampaio/SP', 'N/A/PE', 'Urucuca/BA', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'N/A/CE', 'Rio Claro/SP', 'Maues/AM', 'Cordeiropolis/SP', 'Cunha/SP', 'Iguape/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'Rifaina/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MG', 'N/A/MS', 'Londrina/PR', 'Corumba/MS', 'Campinas/SP', 'Itaituba/PA', 'Peruibe/SP', 'Apore/GO', 'Recife/PE', 'Goiania/GO', 'Cuiaba/MT', 'Chapada Dos Guimaraes/MT', 'Piracicaba/SP', 'Itirapina/SP', 'Araraquara/SP', 'Ibirama/SC', 'Santarem/PA', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'Ibate/SP', 'N/A/SP', 'Murici/AL', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Belem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pirenopolis/GO', 'N/A/AM', 'Pocos De Caldas/MG', 'Manaus/AM', 'N/A/ES']]",doi_collectionSite
"['10.1016/j.bmc.2010.12.056', 'Campinas/SP']","['10.1016/j.bmc.2010.12.056', ['Igarape-acu/PA', 'Lavras/MG', 'Teodoro Sampaio/SP', 'N/A/PE', 'Urucuca/BA', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'N/A/CE', 'Rio Claro/SP', 'Maues/AM', 'Cordeiropolis/SP', 'Cunha/SP', 'Iguape/SP', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rifaina/SP', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Itacoatiara/AM', 'Cuiaba/MT', 'Peruibe/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Campinas/SP', 'Recife/PE', 'Itirapina/SP', 'Goiania/GO', 'N/A/MG', 'Chapada Dos Guimaraes/MT', 'Apore/GO', 'Pocos De Caldas/MG', 'Ribeirao Preto/SP', 'Araraquara/SP', 'N/A/SP', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Santarem/PA', 'Piracicaba/SP', 'Itaituba/PA', 'N/A/AM', 'Ibate/SP', 'Mogi Guacu/SP', 'Murici/AL', 'Ibirama/SC', 'Manaus/AM', 'Belem/PA', 'N/A/ES']]",doi_collectionSite
"['10.1016/0031-9422(81)80027-1', 'Rio De Janeiro/RJ']","['10.1016/0031-9422(81)80027-1', ['Igarape-acu/PA', 'Lavras/MG', 'Teodoro Sampaio/SP', 'N/A/PE', 'Urucuca/BA', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'Maues/AM', 'N/A/CE', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Cunha/SP', 'Iguape/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Sebastiao Do Passe/BA', 'N/A/MG', 'Vicosa/MG', 'N/A/AM', 'Peruibe/SP', 'Itaituba/PA', 'Santarem/PA', 'Ibirama/SC', 'Apore/GO', 'Rifaina/SP', 'N/A/SP, Cedrela fissilis', 'Chapada Dos Guimaraes/MT', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Paulo/SP', 'Goiania/GO', 'Itacoatiara/AM', 'Pocos De Caldas/MG', 'Belem/PA', 'Itirapina/SP', 'Pirenopolis/GO', 'Sao Miguel Arcanjo/SP', 'Corumba/MS', 'Recife/PE', 'Campinas/SP', 'Londrina/PR', 'N/A/SP', 'Piracicaba/SP', 'Cuiaba/MT', 'Manaus/AM', 'Sao Carlos/SP', 'N/A/ES', 'Araraquara/SP', 'N/A/MS', 'Ribeirao Preto/SP', 'Murici/AL', 'Mogi Guacu/SP', 'Ibate/SP']]",doi_collectionSite
"['10.1016/j.jep.2007.09.020', 'Pocos De Caldas/MG']","['10.1016/j.jep.2007.09.020', ['Igarape-acu/PA', 'Lavras/MG', 'Teodoro Sampaio/SP', 'N/A/PE', 'Urucuca/BA', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'N/A/CE', 'Maues/AM', 'Rio Claro/SP', 'Cordeiropolis/SP', 'Vicosa/MG', 'Cunha/SP', 'Iguape/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'N/A/MG', 'Corumba/MS', 'Rifaina/SP', 'Pirenopolis/GO', 'Goiania/GO', 'Itaituba/PA', 'Santarem/PA', 'Apore/GO', 'Chapada Dos Guimaraes/MT', 'Itacoatiara/AM', 'Piracicaba/SP', 'N/A/AM', 'Itirapina/SP', 'Peruibe/SP', 'Londrina/PR', 'Ibirama/SC', 'Murici/AL', 'Cuiaba/MT', 'N/A/SP', 'Sao Miguel Arcanjo/SP', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Campinas/SP', 'N/A/MS', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Manaus/AM', 'Ibate/SP', 'Pocos De Caldas/MG', 'Mogi Guacu/SP', 'N/A/ES']]",doi_collectionSite
