true,restored,edge_type
"['10.1590/S0103-50532009000100029', 'Sao Carlos/SP']","['10.1590/S0103-50532009000100029', ['Cordeiropolis/SP', 'N/A/PE', 'Corumba/MS', 'Cuiaba/MT', 'Chapada Dos Guimaraes/MT', 'Pirenopolis/GO', 'Santarem/PA', 'N/A/CE', 'Apore/GO', 'Itacoatiara/AM', 'Ibate/SP', 'Urucuca/BA', 'Piracicaba/SP', 'N/A/AM', 'Lavras/MG', 'N/A/SP', 'N/A/SP, Cedrela fissilis', 'Itirapina/SP', 'Peruibe/SP', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Rio Verde/GO', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Goiania/GO', 'Maues/AM', 'Rifaina/SP', 'Cunha/SP', 'N/A/MS', 'Igarape-acu/PA', 'Itaituba/PA', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Iguape/SP', 'Rio Claro/SP', 'Sao Carlos/SP', 'Vicosa/MG', 'Ibirama/SC', 'Rio De Janeiro/RJ', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Murici/AL', 'Pocos De Caldas/MG', 'N/A/ES', 'Belem/PA', 'Campinas/SP', 'Mogi Guacu/SP', 'Ribeirao Preto/SP', 'Araraquara/SP', 'N/A/MG']]",doi_collectionSite
"['10.1590/S0100-40422010001000006', 'Araraquara/SP']","['10.1590/S0100-40422010001000006', ['Cordeiropolis/SP', 'N/A/PE', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'N/A/CE', 'Pirenopolis/GO', 'Apore/GO', 'Ibate/SP', 'Itacoatiara/AM', 'Santarem/PA', 'N/A/AM', 'Piracicaba/SP', 'Lavras/MG', 'Urucuca/BA', 'N/A/SP', 'Maues/AM', 'Rio Verde/GO', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Manaus/AM', 'Peruibe/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Itirapina/SP', 'Teodoro Sampaio/SP', 'N/A/MS', 'Rifaina/SP', 'Igarape-acu/PA', 'Recife/PE', 'Cunha/SP', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Iguape/SP', 'Rio Claro/SP', 'Sao Carlos/SP', 'N/A/ES', 'Sao Paulo/SP', 'Vicosa/MG', 'Ibirama/SC', 'Pocos De Caldas/MG', 'Ribeirao Preto/SP', 'Sao Miguel Arcanjo/SP', 'Sao Sebastiao Do Passe/BA', 'Londrina/PR', 'Campinas/SP', 'Araraquara/SP', 'Belem/PA', 'Mogi Guacu/SP', 'Rio De Janeiro/RJ', 'N/A/MG', 'Murici/AL']]",doi_collectionSite
"['10.1016/S0031-9422(97)00238-0', 'Mogi Guacu/SP']","['10.1016/S0031-9422(97)00238-0', ['Cordeiropolis/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'N/A/CE', 'Corumba/MS', 'Pirenopolis/GO', 'Ibate/SP', 'Santarem/PA', 'Itacoatiara/AM', 'Apore/GO', 'Lavras/MG', 'N/A/AM', 'Urucuca/BA', 'Piracicaba/SP', 'N/A/SP', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Itirapina/SP', 'Goiania/GO', 'Rio Verde/GO', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Maues/AM', 'N/A/MS', 'Cunha/SP', 'Recife/PE', 'Igarape-acu/PA', 'Itaituba/PA', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'Rio Claro/SP', 'Sao Paulo/SP', 'Campinas/SP', 'Sao Sebastiao Do Passe/BA', 'Sao Miguel Arcanjo/SP', 'Vicosa/MG', 'Belem/PA', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP', 'N/A/MG', 'Londrina/PR', 'Araraquara/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'N/A/ES', 'Murici/AL', 'Ibirama/SC']]",doi_collectionSite
"['10.1155/2013/835081', 'Rio Claro/SP']","['10.1155/2013/835081', ['Cordeiropolis/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'Corumba/MS', 'N/A/CE', 'Pirenopolis/GO', 'Ibate/SP', 'Apore/GO', 'Itacoatiara/AM', 'Santarem/PA', 'N/A/AM', 'Lavras/MG', 'Piracicaba/SP', 'Urucuca/BA', 'N/A/SP', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Goiania/GO', 'Manaus/AM', 'Maues/AM', 'Rio Verde/GO', 'Itirapina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Teodoro Sampaio/SP', 'Rifaina/SP', 'Recife/PE', 'Cunha/SP', 'N/A/MS', 'Igarape-acu/PA', 'Itaituba/PA', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'Rio Claro/SP', 'Sao Sebastiao Do Passe/BA', 'Sao Paulo/SP', 'Murici/AL', 'Rio De Janeiro/RJ', 'Campinas/SP', 'Vicosa/MG', 'Londrina/PR', 'Sao Carlos/SP', 'N/A/MG', 'Ibirama/SC', 'Sao Miguel Arcanjo/SP', 'Araraquara/SP', 'N/A/ES', 'Ribeirao Preto/SP', 'Belem/PA', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1590/S0103-50532005000800026', 'N/A/MS']","['10.1590/S0103-50532005000800026', ['Cordeiropolis/SP', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/CE', 'Santarem/PA', 'Ibate/SP', 'Itacoatiara/AM', 'Apore/GO', 'Lavras/MG', 'N/A/AM', 'Urucuca/BA', 'Piracicaba/SP', 'N/A/SP, Cedrela fissilis', 'N/A/SP', 'Peruibe/SP', 'Manaus/AM', 'Itirapina/SP', 'Teodoro Sampaio/SP', 'Goiania/GO', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rifaina/SP', 'Rio Verde/GO', 'Maues/AM', 'Cunha/SP', 'N/A/MS', 'Recife/PE', 'Itaituba/PA', 'Igarape-acu/PA', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'Pocos De Caldas/MG', 'Vicosa/MG', 'Sao Paulo/SP', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP', 'Campinas/SP', 'Londrina/PR', 'Araraquara/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MG', 'Belem/PA', 'Rio De Janeiro/RJ', 'Mogi Guacu/SP', 'Sao Carlos/SP', 'N/A/ES', 'Murici/AL', 'Ibirama/SC']]",doi_collectionSite
"['10.1080/14786410412331271979', 'Mogi Guacu/SP']","['10.1080/14786410412331271979', ['Cordeiropolis/SP', 'N/A/PE', 'Corumba/MS', 'Cuiaba/MT', 'Chapada Dos Guimaraes/MT', 'N/A/CE', 'Pirenopolis/GO', 'Santarem/PA', 'Apore/GO', 'Itacoatiara/AM', 'Ibate/SP', 'Urucuca/BA', 'N/A/AM', 'Piracicaba/SP', 'Lavras/MG', 'N/A/SP', 'N/A/SP, Cedrela fissilis', 'Itirapina/SP', 'Peruibe/SP', 'Maues/AM', 'Rio Verde/GO', 'Manaus/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Teodoro Sampaio/SP', 'Goiania/GO', 'Cunha/SP', 'Rifaina/SP', 'Recife/PE', 'N/A/MS', 'Igarape-acu/PA', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Iguape/SP', 'Rio Claro/SP', 'Vicosa/MG', 'Sao Carlos/SP', 'Ibirama/SC', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'Rio De Janeiro/RJ', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'N/A/ES', 'Londrina/PR', 'Sao Paulo/SP', 'N/A/MG', 'Pocos De Caldas/MG', 'Belem/PA', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1590/S0103-50532002000100019', 'Rio Claro/SP']","['10.1590/S0103-50532002000100019', ['Cordeiropolis/SP', 'N/A/PE', 'Cuiaba/MT', 'Corumba/MS', 'Pirenopolis/GO', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'N/A/CE', 'Itacoatiara/AM', 'Ibate/SP', 'Apore/GO', 'Urucuca/BA', 'Lavras/MG', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'N/A/AM', 'Itirapina/SP', 'Peruibe/SP', 'N/A/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Goiania/GO', 'Rio Verde/GO', 'Maues/AM', 'Cunha/SP', 'N/A/MS', 'Itaituba/PA', 'Recife/PE', 'Igarape-acu/PA', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'Pocos De Caldas/MG', 'Campinas/SP', 'Rio De Janeiro/RJ', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Londrina/PR', 'N/A/MG', 'Sao Carlos/SP', 'Araraquara/SP', 'N/A/ES', 'Ibirama/SC', 'Murici/AL', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.3390/molecules15129205', 'Sao Paulo/SP']","['10.3390/molecules15129205', ['Cordeiropolis/SP', 'N/A/PE', 'Cuiaba/MT', 'Pirenopolis/GO', 'Corumba/MS', 'N/A/CE', 'Chapada Dos Guimaraes/MT', 'Santarem/PA', 'Ibate/SP', 'Apore/GO', 'Urucuca/BA', 'Itacoatiara/AM', 'Lavras/MG', 'N/A/AM', 'Piracicaba/SP', 'N/A/SP, Cedrela fissilis', 'Itirapina/SP', 'N/A/SP', 'Peruibe/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Goiania/GO', 'Rio Verde/GO', 'Cunha/SP', 'Maues/AM', 'Rifaina/SP', 'N/A/MS', 'Itaituba/PA', 'Recife/PE', 'Igarape-acu/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Iguape/SP', 'Londrina/PR', 'Vicosa/MG', 'Rio Claro/SP', 'Araraquara/SP', 'Sao Miguel Arcanjo/SP', 'Sao Sebastiao Do Passe/BA', 'Belem/PA', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP', 'Murici/AL', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Campinas/SP', 'Ibirama/SC', 'N/A/MG', 'N/A/ES']]",doi_collectionSite
"['10.1515/znc-2002-5-602', 'Londrina/PR']","['10.1515/znc-2002-5-602', ['Cordeiropolis/SP', 'N/A/PE', 'Cuiaba/MT', 'Pirenopolis/GO', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'N/A/CE', 'Santarem/PA', 'Ibate/SP', 'Apore/GO', 'Itacoatiara/AM', 'Lavras/MG', 'Urucuca/BA', 'N/A/AM', 'N/A/SP, Cedrela fissilis', 'Piracicaba/SP', 'N/A/SP', 'Peruibe/SP', 'Itirapina/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Goiania/GO', 'Rifaina/SP', 'Rio Verde/GO', 'Maues/AM', 'Cunha/SP', 'N/A/MS', 'Recife/PE', 'Itaituba/PA', 'Igarape-acu/PA', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'Pocos De Caldas/MG', 'Sao Sebastiao Do Passe/BA', 'Vicosa/MG', 'Rio De Janeiro/RJ', 'Londrina/PR', 'Mogi Guacu/SP', 'Murici/AL', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'N/A/MG', 'Sao Carlos/SP', 'Campinas/SP', 'Ibirama/SC', 'N/A/ES']]",doi_collectionSite
"['10.1016/j.bmc.2010.12.056', 'Campinas/SP']","['10.1016/j.bmc.2010.12.056', ['Cordeiropolis/SP', 'N/A/PE', 'Corumba/MS', 'Cuiaba/MT', 'Pirenopolis/GO', 'Chapada Dos Guimaraes/MT', 'N/A/CE', 'Santarem/PA', 'Ibate/SP', 'Apore/GO', 'Itacoatiara/AM', 'Urucuca/BA', 'N/A/AM', 'Lavras/MG', 'Piracicaba/SP', 'Itirapina/SP', 'N/A/SP', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio Verde/GO', 'Goiania/GO', 'Cunha/SP', 'Maues/AM', 'Rifaina/SP', 'Recife/PE', 'N/A/MS', 'Itaituba/PA', 'Igarape-acu/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Iguape/SP', 'Sao Miguel Arcanjo/SP', 'Araraquara/SP', 'Vicosa/MG', 'Londrina/PR', 'Rio Claro/SP', 'Belem/PA', 'N/A/MG', 'Rio De Janeiro/RJ', 'Campinas/SP', 'Murici/AL', 'Sao Sebastiao Do Passe/BA', 'Sao Carlos/SP', 'Sao Paulo/SP', 'N/A/ES', 'Ibirama/SC', 'Pocos De Caldas/MG', 'Ribeirao Preto/SP', 'Mogi Guacu/SP']]",doi_collectionSite
