true,restored,edge_type
"['10.1055/s-2002-36346', 'Recife/PE']","['10.1055/s-2002-36346', ['Corumba/MS', 'Apore/GO', 'Recife/PE', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'Lavras/MG', 'Goiania/GO', 'Cuiaba/MT', 'N/A/PE', 'Vicosa/MG', 'Chapada Dos Guimaraes/MT', 'Teodoro Sampaio/SP', 'Ibirama/SC', 'N/A/ES', 'Rifaina/SP', 'Manaus/AM', 'Sao Carlos/SP', 'Itirapina/SP', 'Belem/PA', 'Ibate/SP', 'Maues/AM', 'Murici/AL', 'Sao Miguel Arcanjo/SP', 'Cordeiropolis/SP', 'N/A/CE', 'Peruibe/SP', 'Mogi Guacu/SP', 'Piracicaba/SP', 'Iguape/SP', 'Pocos De Caldas/MG', 'Sao Sebastiao Do Passe/BA', 'N/A/MG', 'Itaituba/PA', 'Rio De Janeiro/RJ', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Londrina/PR', 'N/A/MS', 'Rio Verde/GO', 'Santarem/PA', 'Ribeirao Preto/SP', 'Pirenopolis/GO', 'Urucuca/BA', 'N/A/AM', 'Sao Paulo/SP', 'Rio Claro/SP', 'N/A/SP', 'Itacoatiara/AM', 'Campinas/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Araraquara/SP', 'Igarape-acu/PA']]",doi_collectionSite
"['10.3390/molecules15129205', 'Sao Paulo/SP']","['10.3390/molecules15129205', ['Apore/GO', 'Recife/PE', 'Goiania/GO', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'Cuiaba/MT', 'Chapada Dos Guimaraes/MT', 'Cunha/SP', 'Corumba/MS', 'Vicosa/MG', 'Lavras/MG', 'Rifaina/SP', 'N/A/CE', 'Itaituba/PA', 'Igarape-acu/PA', 'Urucuca/BA', 'Itacoatiara/AM', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Ibate/SP', 'N/A/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP', 'Londrina/PR', 'Maues/AM', 'Rio Verde/GO', 'N/A/MS', 'Belem/PA', 'Sao Carlos/SP', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Iguape/SP', 'N/A/AM', 'Ibirama/SC', 'Piracicaba/SP', 'Rio Claro/SP', 'Peruibe/SP', 'N/A/MG', 'N/A/ES', 'Santarem/PA', 'Murici/AL', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Campinas/SP', 'Ribeirao Preto/SP', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Araraquara/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1016/j.phytochem.2007.08.012', 'Ibate/SP']","['10.1016/j.phytochem.2007.08.012', ['Apore/GO', 'Recife/PE', 'N/A/PE', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Cunha/SP', 'Cuiaba/MT', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Vicosa/MG', 'Lavras/MG', 'Urucuca/BA', 'Pirenopolis/GO', 'Rio De Janeiro/RJ', 'Santarem/PA', 'N/A/ES', 'Itacoatiara/AM', 'Igarape-acu/PA', 'N/A/MG', 'Ibate/SP', 'Itirapina/SP', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Itaituba/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Peruibe/SP', 'Rio Claro/SP', 'N/A/AM', 'N/A/SP', 'Sao Miguel Arcanjo/SP', 'Rio Verde/GO', 'Manaus/AM', 'Sao Paulo/SP', 'Piracicaba/SP', 'Belem/PA', 'Sao Carlos/SP', 'Cordeiropolis/SP', 'Teodoro Sampaio/SP', 'Maues/AM', 'Londrina/PR', 'N/A/MS', 'Araraquara/SP', 'Murici/AL', 'Pocos De Caldas/MG', 'Campinas/SP', 'Ribeirao Preto/SP', 'Iguape/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1248/bpb.31.538', 'Araraquara/SP']","['10.1248/bpb.31.538', ['Apore/GO', 'Recife/PE', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Cunha/SP', 'Cuiaba/MT', 'Corumba/MS', 'Chapada Dos Guimaraes/MT', 'Vicosa/MG', 'Lavras/MG', 'Urucuca/BA', 'Pirenopolis/GO', 'Rifaina/SP', 'Itacoatiara/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Sebastiao Do Passe/BA', 'Santarem/PA', 'Itirapina/SP', 'Sao Carlos/SP', 'Igarape-acu/PA', 'N/A/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'Sao Miguel Arcanjo/SP', 'Rio Claro/SP', 'N/A/CE', 'N/A/AM', 'Ibate/SP', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'Campinas/SP', 'Iguape/SP', 'Pocos De Caldas/MG', 'N/A/MS', 'Maues/AM', 'Teodoro Sampaio/SP', 'Cordeiropolis/SP', 'Londrina/PR', 'N/A/ES', 'Peruibe/SP', 'Piracicaba/SP', 'Belem/PA', 'Itaituba/PA', 'Manaus/AM', 'N/A/SP', 'Murici/AL', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1016/j.phytochem.2008.01.006', 'Sao Paulo/SP']","['10.1016/j.phytochem.2008.01.006', ['Apore/GO', 'Recife/PE', 'N/A/PE', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Cuiaba/MT', 'Cunha/SP', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Vicosa/MG', 'Lavras/MG', 'Rio De Janeiro/RJ', 'N/A/CE', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Igarape-acu/PA', 'N/A/ES', 'Urucuca/BA', 'Pirenopolis/GO', 'Itacoatiara/AM', 'Itaituba/PA', 'Piracicaba/SP', 'Cordeiropolis/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP', 'Londrina/PR', 'Rio Claro/SP', 'Santarem/PA', 'Itirapina/SP', 'Ibate/SP', 'Murici/AL', 'Rio Verde/GO', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/MG', 'Peruibe/SP', 'Ibirama/SC', 'Sao Paulo/SP', 'Sao Miguel Arcanjo/SP', 'Belem/PA', 'Maues/AM', 'N/A/AM', 'N/A/MS', 'Ribeirao Preto/SP', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'Campinas/SP', 'Pocos De Caldas/MG', 'Iguape/SP', 'Manaus/AM', 'Araraquara/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1016/j.phytol.2010.11.003', 'Mogi Guacu/SP']","['10.1016/j.phytol.2010.11.003', ['Apore/GO', 'Recife/PE', 'N/A/PE', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'Cunha/SP', 'Corumba/MS', 'Vicosa/MG', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Igarape-acu/PA', 'N/A/CE', 'Londrina/PR', 'Cordeiropolis/SP', 'Rifaina/SP', 'Santarem/PA', 'Urucuca/BA', 'Piracicaba/SP', 'Maues/AM', 'Pirenopolis/GO', 'N/A/MG', 'Itacoatiara/AM', 'Rio Claro/SP', 'Itaituba/PA', 'N/A/SP', 'N/A/ES', 'Ibate/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Murici/AL', 'Rio Verde/GO', 'Ibirama/SC', 'N/A/MS', 'Iguape/SP', 'Sao Carlos/SP', 'Peruibe/SP', 'Ribeirao Preto/SP', 'Teodoro Sampaio/SP', 'Sao Miguel Arcanjo/SP', 'Araraquara/SP', 'N/A/AM', 'Itirapina/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Manaus/AM', 'Campinas/SP', 'Belem/PA', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1021/np049863m', 'Belem/PA']","['10.1021/np049863m', ['Apore/GO', 'Recife/PE', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Goiania/GO', 'Cuiaba/MT', 'Cunha/SP', 'Chapada Dos Guimaraes/MT', 'Corumba/MS', 'Vicosa/MG', 'Lavras/MG', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'Igarape-acu/PA', 'N/A/CE', 'Santarem/PA', 'Urucuca/BA', 'Rio De Janeiro/RJ', 'Itaituba/PA', 'Itirapina/SP', 'N/A/ES', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Iguape/SP', 'Cordeiropolis/SP', 'N/A/MG', 'Ibirama/SC', 'Itacoatiara/AM', 'N/A/SP', 'Pirenopolis/GO', 'N/A/MS', 'Sao Carlos/SP', 'Murici/AL', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Peruibe/SP', 'Maues/AM', 'Rio Verde/GO', 'Londrina/PR', 'Ibate/SP', 'Mogi Guacu/SP', 'Rio Claro/SP', 'Belem/PA', 'Teodoro Sampaio/SP', 'Piracicaba/SP', 'N/A/AM', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Campinas/SP', 'Pocos De Caldas/MG', 'Sao Paulo/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1016/j.micres.2004.06.003', 'Sao Carlos/SP']","['10.1016/j.micres.2004.06.003', ['Apore/GO', 'Recife/PE', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Goiania/GO', 'Cunha/SP', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'Corumba/MS', 'Lavras/MG', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'Urucuca/BA', 'Santarem/PA', 'N/A/MS', 'N/A/CE', 'Iguape/SP', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Itirapina/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Ibirama/SC', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Rio De Janeiro/RJ', 'Campinas/SP', 'Maues/AM', 'Ibate/SP', 'Cordeiropolis/SP', 'Londrina/PR', 'Sao Carlos/SP', 'N/A/MG', 'Teodoro Sampaio/SP', 'N/A/ES', 'Itaituba/PA', 'Murici/AL', 'Rio Verde/GO', 'N/A/SP', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Rio Claro/SP', 'Araraquara/SP', 'N/A/AM', 'Piracicaba/SP', 'Mogi Guacu/SP', 'Ribeirao Preto/SP', 'Manaus/AM', 'Peruibe/SP', 'Belem/PA']]",doi_collectionSite
"['10.1515/znc-2009-11-1212', 'Mogi Guacu/SP']","['10.1515/znc-2009-11-1212', ['Apore/GO', 'Recife/PE', 'Goiania/GO', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'Cunha/SP', 'Corumba/MS', 'Vicosa/MG', 'Lavras/MG', 'N/A/CE', 'Itaituba/PA', 'Cordeiropolis/SP', 'Igarape-acu/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'Ibate/SP', 'Rio De Janeiro/RJ', 'Londrina/PR', 'Itacoatiara/AM', 'Maues/AM', 'Peruibe/SP', 'N/A/SP', 'Urucuca/BA', 'Pirenopolis/GO', 'N/A/MS', 'Piracicaba/SP', 'Iguape/SP', 'N/A/ES', 'Sao Miguel Arcanjo/SP', 'Murici/AL', 'N/A/MG', 'Rio Verde/GO', 'Rio Claro/SP', 'Sao Paulo/SP', 'Ibirama/SC', 'Santarem/PA', 'Ribeirao Preto/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Sao Carlos/SP', 'Araraquara/SP', 'Belem/PA', 'Manaus/AM', 'N/A/AM', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Itirapina/SP', 'Campinas/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1080/14786410600907002', 'Campinas/SP']","['10.1080/14786410600907002', ['Apore/GO', 'Recife/PE', 'Chapada Dos Guimaraes/MT', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Cuiaba/MT', 'Cunha/SP', 'Vicosa/MG', 'Lavras/MG', 'Corumba/MS', 'Rifaina/SP', 'N/A/CE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MG', 'Igarape-acu/PA', 'Urucuca/BA', 'Sao Sebastiao Do Passe/BA', 'Campinas/SP', 'Sao Miguel Arcanjo/SP', 'Maues/AM', 'Iguape/SP', 'Ibate/SP', 'Cordeiropolis/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pirenopolis/GO', 'N/A/MS', 'Itacoatiara/AM', 'Rio Claro/SP', 'Londrina/PR', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'Sao Carlos/SP', 'Itaituba/PA', 'Ribeirao Preto/SP', 'Itirapina/SP', 'Santarem/PA', 'Araraquara/SP', 'Piracicaba/SP', 'N/A/SP', 'Sao Paulo/SP', 'Teodoro Sampaio/SP', 'Murici/AL', 'N/A/AM', 'Belem/PA', 'Pocos De Caldas/MG', 'Ibirama/SC', 'Peruibe/SP', 'Manaus/AM', 'N/A/ES', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1590/S0103-50532005000300018', 'Chapada Dos Guimaraes/MT']","['10.1590/S0103-50532005000300018', ['Apore/GO', 'Recife/PE', 'N/A/PE', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Chapada Dos Guimaraes/MT', 'Cunha/SP', 'Cuiaba/MT', 'Corumba/MS', 'Vicosa/MG', 'Lavras/MG', 'Urucuca/BA', 'Ibate/SP', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio Verde/GO', 'Igarape-acu/PA', 'Pirenopolis/GO', 'Rio De Janeiro/RJ', 'Rio Claro/SP', 'Ibirama/SC', 'Itacoatiara/AM', 'Cordeiropolis/SP', 'N/A/CE', 'Londrina/PR', 'Rifaina/SP', 'Itirapina/SP', 'N/A/MG', 'Piracicaba/SP', 'Sao Carlos/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Maues/AM', 'Santarem/PA', 'Sao Paulo/SP', 'Iguape/SP', 'Murici/AL', 'N/A/ES', 'Itaituba/PA', 'N/A/AM', 'Sao Miguel Arcanjo/SP', 'Campinas/SP', 'N/A/MS', 'Pocos De Caldas/MG', 'Peruibe/SP', 'Manaus/AM', 'Teodoro Sampaio/SP', 'N/A/SP', 'Ribeirao Preto/SP', 'Belem/PA', 'Araraquara/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1021/np50086a012', 'N/A/MG']","['10.1021/np50086a012', ['Apore/GO', 'Recife/PE', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Chapada Dos Guimaraes/MT', 'Cuiaba/MT', 'Cunha/SP', 'Vicosa/MG', 'Corumba/MS', 'Lavras/MG', 'Igarape-acu/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/CE', 'Rio De Janeiro/RJ', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Urucuca/BA', 'Sao Miguel Arcanjo/SP', 'Cordeiropolis/SP', 'Campinas/SP', 'Ibate/SP', 'Iguape/SP', 'N/A/MS', 'Rio Verde/GO', 'Itaituba/PA', 'Itirapina/SP', 'Londrina/PR', 'Itacoatiara/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Santarem/PA', 'Maues/AM', 'Pirenopolis/GO', 'N/A/ES', 'Sao Paulo/SP', 'Ibirama/SC', 'Rio Claro/SP', 'Ribeirao Preto/SP', 'Piracicaba/SP', 'Peruibe/SP', 'Araraquara/SP', 'N/A/SP', 'Belem/PA', 'N/A/MG', 'Murici/AL', 'Sao Carlos/SP', 'N/A/AM', 'Teodoro Sampaio/SP', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Manaus/AM']]",doi_collectionSite
