true,restored,edge_type
"['10.1590/S0102-695X2010005000017', 'Sao Paulo/SP']","['10.1590/S0102-695X2010005000017', ['Cuiaba/MT', 'Pocos De Caldas/MG', 'Itacoatiara/AM', 'Londrina/PR', 'Corumba/MS', 'Teodoro Sampaio/SP', 'Santarem/PA', 'Iguape/SP', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/CE', 'Cunha/SP', 'Murici/AL', 'Urucuca/BA', 'N/A/AM', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Apore/GO', 'Rio Verde/GO', 'N/A/MS', 'Maues/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'N/A/MG', 'Lavras/MG', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Vicosa/MG', 'Rifaina/SP', 'Recife/PE', 'Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'Campinas/SP', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Ibirama/SC', 'Manaus/AM', 'Sao Carlos/SP', 'N/A/SP', 'Sao Paulo/SP', 'Piracicaba/SP', 'Belem/PA', 'Ibate/SP', 'N/A/ES', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1016/S0031-9422(00)00248-X', 'N/A/ES']","['10.1016/S0031-9422(00)00248-X', ['Belem/PA', 'Ribeirao Preto/SP', 'N/A/ES', 'Piracicaba/SP', 'Mogi Guacu/SP', 'Recife/PE', 'Ibate/SP', 'Sao Carlos/SP', 'Sao Paulo/SP', 'Araraquara/SP', 'Manaus/AM', 'Rifaina/SP', 'Campinas/SP', 'Pirenopolis/GO', 'N/A/SP', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'Cuiaba/MT', 'Ibirama/SC', 'Itacoatiara/AM', 'Londrina/PR', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Corumba/MS', 'Goiania/GO', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Iguape/SP', 'Itirapina/SP', 'N/A/CE', 'Itaituba/PA', 'Cordeiropolis/SP', 'Murici/AL', 'Urucuca/BA', 'Cunha/SP', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Verde/GO', 'Rio Claro/SP', 'Igarape-acu/PA', 'Apore/GO', 'Maues/AM', 'N/A/SP, Cedrela fissilis', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MS', 'N/A/MG', 'Peruibe/SP', 'Lavras/MG', 'Sao Miguel Arcanjo/SP', 'Chapada Dos Guimaraes/MT', 'N/A/PE']]",doi_collectionSite
"['10.1007/s10295-012-1165-2', 'Ribeirao Preto/SP']","['10.1007/s10295-012-1165-2', ['Cuiaba/MT', 'Itacoatiara/AM', 'Pocos De Caldas/MG', 'Londrina/PR', 'Corumba/MS', 'Teodoro Sampaio/SP', 'Santarem/PA', 'Goiania/GO', 'Iguape/SP', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/CE', 'Murici/AL', 'Cunha/SP', 'Urucuca/BA', 'N/A/AM', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Apore/GO', 'Rio Verde/GO', 'N/A/MS', 'Maues/AM', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'N/A/MG', 'Lavras/MG', 'N/A/PE', 'Pirenopolis/GO', 'Recife/PE', 'Chapada Dos Guimaraes/MT', 'Rifaina/SP', 'N/A/SP', 'Sao Sebastiao Do Passe/BA', 'Piracicaba/SP', 'Manaus/AM', 'Ibirama/SC', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Campinas/SP', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Mogi Guacu/SP', 'Ibate/SP', 'Belem/PA', 'N/A/ES']]",doi_collectionSite
"['10.1590/S0103-50532005000400031', 'Londrina/PR']","['10.1590/S0103-50532005000400031', ['Cuiaba/MT', 'Pocos De Caldas/MG', 'Itacoatiara/AM', 'Londrina/PR', 'Teodoro Sampaio/SP', 'Corumba/MS', 'Santarem/PA', 'Iguape/SP', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'Murici/AL', 'N/A/CE', 'Cunha/SP', 'Urucuca/BA', 'Rio Claro/SP', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Apore/GO', 'Rio Verde/GO', 'N/A/MS', 'Maues/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'Lavras/MG', 'N/A/MG', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Vicosa/MG', 'Rifaina/SP', 'Pirenopolis/GO', 'Recife/PE', 'Sao Sebastiao Do Passe/BA', 'Ibirama/SC', 'Araraquara/SP', 'Piracicaba/SP', 'Manaus/AM', 'Ribeirao Preto/SP', 'N/A/SP', 'Sao Carlos/SP', 'Campinas/SP', 'Belem/PA', 'Sao Paulo/SP', 'Ibate/SP', 'Mogi Guacu/SP', 'N/A/ES']]",doi_collectionSite
"['10.1016/j.phytochem.2005.06.019', 'Mogi Guacu/SP']","['10.1016/j.phytochem.2005.06.019', ['Cuiaba/MT', 'Itacoatiara/AM', 'Pocos De Caldas/MG', 'Londrina/PR', 'Corumba/MS', 'Teodoro Sampaio/SP', 'Santarem/PA', 'Iguape/SP', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/CE', 'Cunha/SP', 'Murici/AL', 'Urucuca/BA', 'N/A/AM', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Apore/GO', 'Rio Verde/GO', 'N/A/MS', 'Maues/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'N/A/MG', 'Lavras/MG', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Campinas/SP', 'Rifaina/SP', 'Araraquara/SP', 'Ribeirao Preto/SP', 'Recife/PE', 'Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Ibirama/SC', 'Vicosa/MG', 'Piracicaba/SP', 'Manaus/AM', 'Belem/PA', 'Sao Carlos/SP', 'N/A/SP', 'Mogi Guacu/SP', 'N/A/ES', 'Ibate/SP', 'Sao Paulo/SP']]",doi_collectionSite
"['10.1002/hlca.200890147', 'Apore/GO']","['10.1002/hlca.200890147', ['Cuiaba/MT', 'Itacoatiara/AM', 'Pocos De Caldas/MG', 'Londrina/PR', 'Corumba/MS', 'Teodoro Sampaio/SP', 'Iguape/SP', 'Santarem/PA', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/CE', 'Cunha/SP', 'Murici/AL', 'Urucuca/BA', 'N/A/AM', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Apore/GO', 'Rio Verde/GO', 'N/A/MS', 'Maues/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Lavras/MG', 'N/A/MG', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Campinas/SP', 'Ribeirao Preto/SP', 'Sao Sebastiao Do Passe/BA', 'Manaus/AM', 'Pirenopolis/GO', 'Araraquara/SP', 'Rifaina/SP', 'Vicosa/MG', 'Recife/PE', 'Ibirama/SC', 'Piracicaba/SP', 'Mogi Guacu/SP', 'N/A/SP', 'Belem/PA', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Ibate/SP', 'N/A/ES']]",doi_collectionSite
"['10.1016/j.phytochem.2005.04.043', 'Araraquara/SP']","['10.1016/j.phytochem.2005.04.043', ['Cuiaba/MT', 'Itacoatiara/AM', 'Pocos De Caldas/MG', 'Londrina/PR', 'Teodoro Sampaio/SP', 'Corumba/MS', 'Goiania/GO', 'Santarem/PA', 'Iguape/SP', 'Rio De Janeiro/RJ', 'Itirapina/SP', 'Itaituba/PA', 'Cordeiropolis/SP', 'N/A/CE', 'Murici/AL', 'Cunha/SP', 'Urucuca/BA', 'Rio Claro/SP', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Apore/GO', 'Rio Verde/GO', 'Maues/AM', 'N/A/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'N/A/MG', 'Lavras/MG', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Vicosa/MG', 'Rifaina/SP', 'Piracicaba/SP', 'Pirenopolis/GO', 'Recife/PE', 'N/A/SP', 'Manaus/AM', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP', 'Belem/PA', 'Araraquara/SP', 'Sao Carlos/SP', 'Campinas/SP', 'Ibate/SP', 'Mogi Guacu/SP', 'N/A/ES', 'Ibirama/SC', 'Sao Paulo/SP']]",doi_collectionSite
"['10.1016/j.jfca.2003.09.013', 'N/A/SP']","['10.1016/j.jfca.2003.09.013', ['Cuiaba/MT', 'Pocos De Caldas/MG', 'Itacoatiara/AM', 'Londrina/PR', 'Corumba/MS', 'Santarem/PA', 'Teodoro Sampaio/SP', 'Iguape/SP', 'Rio De Janeiro/RJ', 'Goiania/GO', 'Itirapina/SP', 'Itaituba/PA', 'Cunha/SP', 'Cordeiropolis/SP', 'N/A/CE', 'Urucuca/BA', 'Murici/AL', 'N/A/AM', 'Rio Claro/SP', 'Apore/GO', 'Igarape-acu/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Verde/GO', 'N/A/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Maues/AM', 'Vicosa/MG', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MG', 'Lavras/MG', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP', 'Rifaina/SP', 'Pirenopolis/GO', 'Manaus/AM', 'Belem/PA', 'Piracicaba/SP', 'Araraquara/SP', 'Campinas/SP', 'N/A/SP', 'Sao Sebastiao Do Passe/BA', 'Sao Carlos/SP', 'Recife/PE', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Ibirama/SC', 'Ibate/SP', 'N/A/ES']]",doi_collectionSite
"['10.1016/S0031-9422(01)00431-9', 'Manaus/AM']","['10.1016/S0031-9422(01)00431-9', ['Cuiaba/MT', 'Pocos De Caldas/MG', 'Itacoatiara/AM', 'Londrina/PR', 'Teodoro Sampaio/SP', 'Corumba/MS', 'Iguape/SP', 'Goiania/GO', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Murici/AL', 'Itaituba/PA', 'Itirapina/SP', 'Cordeiropolis/SP', 'N/A/CE', 'Cunha/SP', 'Urucuca/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'N/A/AM', 'Igarape-acu/PA', 'Apore/GO', 'Rio Verde/GO', 'Maues/AM', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Lavras/MG', 'N/A/MG', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'Recife/PE', 'Piracicaba/SP', 'Pirenopolis/GO', 'Campinas/SP', 'Rifaina/SP', 'Ribeirao Preto/SP', 'Manaus/AM', 'Ibirama/SC', 'Mogi Guacu/SP', 'Vicosa/MG', 'Araraquara/SP', 'N/A/SP', 'Ibate/SP', 'Sao Carlos/SP', 'Belem/PA', 'N/A/ES', 'Sao Paulo/SP']]",doi_collectionSite
"['10.1016/S0031-9422(03)00153-5', 'Manaus/AM']","['10.1016/S0031-9422(03)00153-5', ['Cuiaba/MT', 'Itacoatiara/AM', 'Pocos De Caldas/MG', 'Londrina/PR', 'Teodoro Sampaio/SP', 'Corumba/MS', 'Goiania/GO', 'Iguape/SP', 'Santarem/PA', 'Rio De Janeiro/RJ', 'Murici/AL', 'Itaituba/PA', 'Itirapina/SP', 'Cordeiropolis/SP', 'N/A/CE', 'Cunha/SP', 'Urucuca/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Claro/SP', 'N/A/AM', 'Igarape-acu/PA', 'Apore/GO', 'Rio Verde/GO', 'Maues/AM', 'N/A/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'N/A/MG', 'Lavras/MG', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP', 'Belem/PA', 'N/A/ES', 'Manaus/AM', 'Piracicaba/SP', 'Araraquara/SP', 'Sao Carlos/SP', 'Campinas/SP', 'Rifaina/SP', 'Ibate/SP', 'Sao Sebastiao Do Passe/BA', 'Sao Paulo/SP', 'Recife/PE', 'N/A/SP', 'Vicosa/MG', 'Pirenopolis/GO', 'Ibirama/SC', 'Mogi Guacu/SP']]",doi_collectionSite
