true,restored,edge_type
"['10.1590/S0073-47212009000100009', 'Insecticidal']","['10.1590/S0073-47212009000100009', ['Insect antennae response', 'Antiallergenic', 'Inhibition of Protease', 'Anxiolytic', 'Antiviral', 'Inhibition of Cathepsin V', 'Molluscicidal', 'Antimalarial', 'Inhibition of Acetylcholinesterase', 'Antinociceptive', 'Anti-inflamatory', 'Cell growth inhbition', 'Antioxidant', 'Anticancer', 'Antichagasic', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Antileishmanial', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Anesthetic', 'Antitrypanosomal', 'Insecticidal', 'Antifungal', 'Inhibition of ATP synthesis', 'Antiangiogenic', 'Cytotoxic', 'Antibacterial', 'Genotoxic', 'Mutagenic']]",doi_bioActivity
"['10.1021/cc100076k', 'Antitrypanosomal']","['10.1021/cc100076k', ['Insect antennae response', 'Antiallergenic', 'Anxiolytic', 'Cell growth inhbition', 'Anti-inflamatory', 'Antileishmanial', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin V', 'Antimalarial', 'Inhibition of Protease', 'Inhibition of Cathepsin L', 'Antichagasic', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Inhibition of uncoupled electron transport', 'Antinociceptive', 'Antiviral', 'Inhibition of phosphorylating electron transport', 'Antiangiogenic', 'Anticancer', 'Inhibition of basal electron transport', 'Antioxidant', 'Cytotoxic', 'Molluscicidal', 'Inhibition of ATP synthesis', 'Anesthetic', 'Antitrypanosomal', 'Insecticidal', 'Antibacterial', 'Antifungal', 'Genotoxic', 'Mutagenic']]",doi_bioActivity
"['10.1080/14786410412331271979', 'Cytotoxic']","['10.1080/14786410412331271979', ['Insect antennae response', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Anxiolytic', 'Antinociceptive', 'Inhibition of Protease', 'Molluscicidal', 'Antileishmanial', 'Inhibition of phosphorylating electron transport', 'Antiviral', 'Inhibition of uncoupled electron transport', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Antimalarial', 'Inhibition of ATP synthesis', 'Inhibition of Acetylcholinesterase', 'Anti-inflamatory', 'Anticancer', 'Anesthetic', 'Inhibition of basal electron transport', 'Antibacterial', 'Cell growth inhbition', 'Antichagasic', 'Inhibition of Cathepsin L', 'Insecticidal', 'Inhibition of Cathepsin B', 'Antifungal', 'Inhibition of Glycosidase', 'Cytotoxic', 'Antiangiogenic', 'Antioxidant', 'Genotoxic', 'Mutagenic']]",doi_bioActivity
"['10.1590/S0102-695X2012005000106', 'Cytotoxic']","['10.1590/S0102-695X2012005000106', ['Insect antennae response', 'Antiallergenic', 'Cell growth inhbition', 'Anxiolytic', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Antimalarial', 'Inhibition of Protease', 'Antinociceptive', 'Anti-inflamatory', 'Antiviral', 'Inhibition of Cathepsin B', 'Inhibition of Acetylcholinesterase', 'Antichagasic', 'Anticancer', 'Inhibition of Cathepsin L', 'Cytotoxic', 'Insecticidal', 'Molluscicidal', 'Antitrypanosomal', 'Inhibition of uncoupled electron transport', 'Anesthetic', 'Antioxidant', 'Antiangiogenic', 'Inhibition of basal electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Inhibition of Myeloperoxodase', 'Inhibition of ATP synthesis', 'Antifungal', 'Antibacterial', 'Genotoxic', 'Mutagenic']]",doi_bioActivity
"['10.1590/S0100-40422008000400023', 'Antifungal']","['10.1590/S0100-40422008000400023', ['Insect antennae response', 'Antiallergenic', 'Anxiolytic', 'Inhibition of Cathepsin V', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Acetylcholinesterase', 'Cell growth inhbition', 'Inhibition of Protease', 'Antileishmanial', 'Antimalarial', 'Anti-inflamatory', 'Inhibition of Glycosidase', 'Inhibition of uncoupled electron transport', 'Inhibition of Cathepsin B', 'Inhibition of phosphorylating electron transport', 'Anesthetic', 'Antichagasic', 'Inhibition of Myeloperoxodase', 'Inhibition of Cathepsin L', 'Antiviral', 'Inhibition of basal electron transport', 'Antiangiogenic', 'Antifungal', 'Cytotoxic', 'Anticancer', 'Antioxidant', 'Inhibition of ATP synthesis', 'Insecticidal', 'Antibacterial', 'Antitrypanosomal', 'Genotoxic', 'Mutagenic']]",doi_bioActivity
"['10.1080/14786419.2011.647020', 'Antiallergenic']","['10.1080/14786419.2011.647020', ['Anticancer', 'Anxiolytic', 'Insect antennae response', 'Antiallergenic', 'Cell growth inhbition', 'Antichagasic', 'Antimalarial', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Inhibition of Cathepsin V', 'Antinociceptive', 'Inhibition of Protease', 'Antiviral', 'Molluscicidal', 'Antiangiogenic', 'Inhibition of uncoupled electron transport', 'Anti-inflamatory', 'Cytotoxic', 'Insecticidal', 'Inhibition of basal electron transport', 'Antitrypanosomal', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Inhibition of ATP synthesis', 'Inhibition of Myeloperoxodase', 'Antileishmanial', 'Anesthetic', 'Antibacterial', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antifungal', 'Genotoxic', 'Mutagenic']]",doi_bioActivity
"['10.1021/np9004079', 'Cytotoxic']","['10.1021/np9004079', ['Anxiolytic', 'Insect antennae response', 'Antiallergenic', 'Inhibition of uncoupled electron transport', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Anesthetic', 'Inhibition of basal electron transport', 'Molluscicidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Antimalarial', 'Inhibition of Cathepsin L', 'Inhibition of ATP synthesis', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antileishmanial', 'Inhibition of Glycosidase', 'Inhibition of Protease', 'Antiangiogenic', 'Antinociceptive', 'Antiviral', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Antioxidant', 'Antibacterial', 'Anticancer', 'Antifungal', 'Antitrypanosomal', 'Genotoxic', 'Mutagenic']]",doi_bioActivity
"['10.1515/znc-2008-5-611', 'Antileishmanial']","['10.1515/znc-2008-5-611', ['Anxiolytic', 'Inhibition of uncoupled electron transport', 'Inhibition of phosphorylating electron transport', 'Inhibition of Glycosidase', 'Inhibition of basal electron transport', 'Antichagasic', 'Antiangiogenic', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Inhibition of Myeloperoxodase', 'Anti-inflamatory', 'Antimalarial', 'Anesthetic', 'Inhibition of ATP synthesis', 'Antiallergenic', 'Insect antennae response', 'Cell growth inhbition', 'Molluscicidal', 'Antioxidant', 'Antileishmanial', 'Antibacterial', 'Insecticidal', 'Antiviral', 'Anticancer', 'Inhibition of Cathepsin V', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Cytotoxic', 'Antinociceptive', 'Antitrypanosomal', 'Antifungal', 'Genotoxic', 'Mutagenic']]",doi_bioActivity
"['10.1093/mutage/gep034', 'Cytotoxic']","['10.1093/mutage/gep034', ['Anxiolytic', 'Insect antennae response', 'Antiallergenic', 'Cell growth inhbition', 'Inhibition of Cathepsin V', 'Antileishmanial', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Antinociceptive', 'Antiviral', 'Antimalarial', 'Anti-inflamatory', 'Molluscicidal', 'Inhibition of Cathepsin B', 'Inhibition of uncoupled electron transport', 'Antichagasic', 'Anticancer', 'Inhibition of Cathepsin L', 'Cytotoxic', 'Inhibition of phosphorylating electron transport', 'Insecticidal', 'Anesthetic', 'Antiangiogenic', 'Inhibition of basal electron transport', 'Antibacterial', 'Inhibition of Myeloperoxodase', 'Antioxidant', 'Inhibition of Glycosidase', 'Inhibition of ATP synthesis', 'Antitrypanosomal', 'Antifungal', 'Genotoxic', 'Mutagenic']]",doi_bioActivity
"['10.1021/np50086a012', 'Molluscicidal']","['10.1021/np50086a012', ['Insect antennae response', 'Antiallergenic', 'Antileishmanial', 'Molluscicidal', 'Anxiolytic', 'Inhibition of Acetylcholinesterase', 'Inhibition of Protease', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Cell growth inhbition', 'Antiviral', 'Inhibition of uncoupled electron transport', 'Antinociceptive', 'Anesthetic', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antimalarial', 'Inhibition of ATP synthesis', 'Antiangiogenic', 'Inhibition of Cathepsin B', 'Antichagasic', 'Inhibition of Cathepsin L', 'Inhibition of Glycosidase', 'Anticancer', 'Cytotoxic', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Antioxidant', 'Antifungal', 'Insecticidal', 'Antibacterial', 'Genotoxic', 'Mutagenic']]",doi_bioActivity
