true,restored,edge_type
"['10.1590/S0103-50532007000700017', 'Mogi Guacu/SP']","['10.1590/S0103-50532007000700017', ['Corumba/MS', 'Piracicaba/SP', 'Igarape-acu/PA', 'Iguape/SP', 'Cunha/SP', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Cordeiropolis/SP', 'Apore/GO', 'N/A/PE', 'Itirapina/SP', 'Lavras/MG', 'Sao Sebastiao Do Passe/BA', 'Rio Claro/SP', 'N/A/CE', 'Cuiaba/MT', 'Rio Verde/GO', 'Rifaina/SP', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP', 'Rio De Janeiro/RJ', 'Londrina/PR', 'Santarem/PA', 'Maues/AM', 'N/A/SP, Cedrela fissilis', 'Sao Miguel Arcanjo/SP', 'Pocos De Caldas/MG', 'Campinas/SP', 'Goiania/GO', 'Sao Paulo/SP', 'Chapada Dos Guimaraes/MT', 'Itaituba/PA', 'Recife/PE', 'N/A/MG', 'Belem/PA', 'Ibirama/SC', 'Peruibe/SP', 'Sao Carlos/SP', 'Araraquara/SP', 'Teodoro Sampaio/SP', 'Itacoatiara/AM', 'Murici/AL', 'Ibate/SP', 'Mogi Guacu/SP', 'N/A/MS', 'Manaus/AM', 'Pirenopolis/GO', 'Ribeirao Preto/SP', 'N/A/ES']]",doi_collectionSite
"['10.1590/S0103-50532005000800018', 'Araraquara/SP']","['10.1590/S0103-50532005000800018', ['Corumba/MS', 'Piracicaba/SP', 'Igarape-acu/PA', 'N/A/CE', 'Iguape/SP', 'Cunha/SP', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Cordeiropolis/SP', 'Apore/GO', 'N/A/SP', 'N/A/PE', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Itirapina/SP', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Maues/AM', 'Rifaina/SP', 'Pocos De Caldas/MG', 'Sao Miguel Arcanjo/SP', 'Cuiaba/MT', 'Ribeirao Preto/SP', 'Itaituba/PA', 'N/A/MS', 'Rio Verde/GO', 'Londrina/PR', 'Vicosa/MG', 'N/A/SP, Cedrela fissilis', 'Campinas/SP', 'Rio De Janeiro/RJ', 'N/A/MG', 'Sao Sebastiao Do Passe/BA', 'Ibate/SP', 'Itacoatiara/AM', 'Pirenopolis/GO', 'Rio Claro/SP', 'Sao Paulo/SP', 'Belem/PA', 'Sao Carlos/SP', 'Araraquara/SP', 'Recife/PE', 'Manaus/AM', 'Teodoro Sampaio/SP', 'Peruibe/SP', 'Murici/AL', 'Goiania/GO', 'Santarem/PA', 'N/A/ES', 'Ibirama/SC', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1021/np9004079', 'Campinas/SP']","['10.1021/np9004079', ['Corumba/MS', 'Piracicaba/SP', 'Igarape-acu/PA', 'Iguape/SP', 'Cunha/SP', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Cordeiropolis/SP', 'Apore/GO', 'N/A/PE', 'Itirapina/SP', 'Lavras/MG', 'Rifaina/SP', 'Rio De Janeiro/RJ', 'N/A/CE', 'Sao Sebastiao Do Passe/BA', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Campinas/SP', 'Vicosa/MG', 'Pocos De Caldas/MG', 'Maues/AM', 'Rio Verde/GO', 'N/A/MG', 'Araraquara/SP', 'Ibirama/SC', 'Itaituba/PA', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP', 'Teodoro Sampaio/SP', 'Recife/PE', 'Cuiaba/MT', 'N/A/MS', 'Santarem/PA', 'Goiania/GO', 'N/A/SP, Cedrela fissilis', 'Sao Paulo/SP', 'N/A/SP', 'Rio Claro/SP', 'Itacoatiara/AM', 'Londrina/PR', 'Murici/AL', 'Pirenopolis/GO', 'Mogi Guacu/SP', 'N/A/ES', 'Sao Carlos/SP', 'Belem/PA', 'Peruibe/SP', 'Manaus/AM', 'Ibate/SP']]",doi_collectionSite
"['10.1016/S0031-9422(98)00069-7', 'Corumba/MS']","['10.1016/S0031-9422(98)00069-7', ['Corumba/MS', 'Piracicaba/SP', 'Igarape-acu/PA', 'Iguape/SP', 'Cunha/SP', 'N/A/AM', 'Cordeiropolis/SP', 'Urucuca/BA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Apore/GO', 'N/A/PE', 'Itirapina/SP', 'Lavras/MG', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'Rio Verde/GO', 'N/A/SP, Cedrela fissilis', 'Goiania/GO', 'Rio Claro/SP', 'Santarem/PA', 'Rio De Janeiro/RJ', 'N/A/CE', 'N/A/SP', 'N/A/MG', 'Ibirama/SC', 'Peruibe/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Belem/PA', 'Sao Carlos/SP', 'Itaituba/PA', 'Cuiaba/MT', 'Itacoatiara/AM', 'Maues/AM', 'Pocos De Caldas/MG', 'Londrina/PR', 'Rifaina/SP', 'Murici/AL', 'Chapada Dos Guimaraes/MT', 'Sao Miguel Arcanjo/SP', 'Mogi Guacu/SP', 'Campinas/SP', 'Recife/PE', 'Pirenopolis/GO', 'Sao Paulo/SP', 'N/A/ES', 'Araraquara/SP', 'Ribeirao Preto/SP', 'N/A/MS', 'Ibate/SP', 'Manaus/AM', 'Teodoro Sampaio/SP']]",doi_collectionSite
"['10.1023/B:JOEC.0000042400.14451.08', 'Vicosa/MG']","['10.1023/B:JOEC.0000042400.14451.08', ['Corumba/MS', 'Piracicaba/SP', 'Igarape-acu/PA', 'Rifaina/SP', 'Iguape/SP', 'Cunha/SP', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP', 'Rio Verde/GO', 'Urucuca/BA', 'Apore/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Itirapina/SP', 'Rio Claro/SP', 'Rio De Janeiro/RJ', 'Lavras/MG', 'Maues/AM', 'Teodoro Sampaio/SP', 'Londrina/PR', 'N/A/CE', 'Chapada Dos Guimaraes/MT', 'N/A/SP', 'Sao Miguel Arcanjo/SP', 'Vicosa/MG', 'Itaituba/PA', 'Sao Carlos/SP', 'Cuiaba/MT', 'Pocos De Caldas/MG', 'Recife/PE', 'Campinas/SP', 'Araraquara/SP', 'Itacoatiara/AM', 'Manaus/AM', 'Ribeirao Preto/SP', 'Pirenopolis/GO', 'Murici/AL', 'Belem/PA', 'Goiania/GO', 'Ibate/SP', 'N/A/MS', 'N/A/MG', 'Santarem/PA', 'Ibirama/SC', 'Mogi Guacu/SP', 'Peruibe/SP', 'Sao Paulo/SP', 'N/A/ES']]",doi_collectionSite
"['10.1021/cc100076k', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus']","['10.1021/cc100076k', ['Corumba/MS', 'Piracicaba/SP', 'Igarape-acu/PA', 'Iguape/SP', 'Cunha/SP', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Cordeiropolis/SP', 'Apore/GO', 'N/A/PE', 'Itirapina/SP', 'Rifaina/SP', 'Lavras/MG', 'N/A/CE', 'N/A/SP', 'Rio De Janeiro/RJ', 'Sao Miguel Arcanjo/SP', 'Chapada Dos Guimaraes/MT', 'Rio Verde/GO', 'Vicosa/MG', 'Belem/PA', 'N/A/SP, Cedrela fissilis', 'Campinas/SP', 'Sao Sebastiao Do Passe/BA', 'Itaituba/PA', 'Pocos De Caldas/MG', 'Peruibe/SP', 'Sao Carlos/SP', 'N/A/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Goiania/GO', 'Cuiaba/MT', 'Sao Paulo/SP', 'Maues/AM', 'Itacoatiara/AM', 'Recife/PE', 'Ribeirao Preto/SP', 'Londrina/PR', 'Rio Claro/SP', 'Teodoro Sampaio/SP', 'N/A/MS', 'Pirenopolis/GO', 'Mogi Guacu/SP', 'Santarem/PA', 'Ibirama/SC', 'N/A/ES', 'Murici/AL', 'Araraquara/SP', 'Ibate/SP', 'Manaus/AM']]",doi_collectionSite
"['10.1590/S0100-40422008000400018', 'Sao Paulo/SP']","['10.1590/S0100-40422008000400018', ['Corumba/MS', 'Piracicaba/SP', 'Igarape-acu/PA', 'Iguape/SP', 'Cunha/SP', 'N/A/AM', 'Urucuca/BA', 'Cordeiropolis/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Apore/GO', 'N/A/PE', 'Itirapina/SP', 'Lavras/MG', 'N/A/SP', 'Rio Claro/SP', 'Rio Verde/GO', 'Belem/PA', 'Vicosa/MG', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Sao Sebastiao Do Passe/BA', 'Itacoatiara/AM', 'Santarem/PA', 'Recife/PE', 'Itaituba/PA', 'Sao Carlos/SP', 'Ibate/SP', 'Pirenopolis/GO', 'Pocos De Caldas/MG', 'Chapada Dos Guimaraes/MT', 'Rifaina/SP', 'Rio De Janeiro/RJ', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Goiania/GO', 'Manaus/AM', 'N/A/ES', 'Maues/AM', 'Araraquara/SP', 'Londrina/PR', 'Ibirama/SC', 'Mogi Guacu/SP', 'N/A/MG', 'Cuiaba/MT', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP', 'Campinas/SP', 'N/A/MS', 'Sao Paulo/SP', 'Murici/AL']]",doi_collectionSite
"['10.1002/cbdv.200800342', 'Sao Miguel Arcanjo/SP']","['10.1002/cbdv.200800342', ['Corumba/MS', 'Piracicaba/SP', 'Igarape-acu/PA', 'Iguape/SP', 'Cunha/SP', 'N/A/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP', 'Urucuca/BA', 'N/A/PE', 'Apore/GO', 'Itirapina/SP', 'Lavras/MG', 'N/A/CE', 'Rifaina/SP', 'Cuiaba/MT', 'Sao Sebastiao Do Passe/BA', 'Rio Verde/GO', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Goiania/GO', 'Rio De Janeiro/RJ', 'Campinas/SP', 'Rio Claro/SP', 'Santarem/PA', 'Londrina/PR', 'Maues/AM', 'N/A/SP, Cedrela fissilis', 'N/A/SP', 'N/A/MG', 'Sao Miguel Arcanjo/SP', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Chapada Dos Guimaraes/MT', 'Itaituba/PA', 'N/A/MS', 'Murici/AL', 'Belem/PA', 'Ribeirao Preto/SP', 'Ibirama/SC', 'Peruibe/SP', 'Araraquara/SP', 'Recife/PE', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'Mogi Guacu/SP', 'Ibate/SP', 'Itacoatiara/AM', 'Pirenopolis/GO', 'N/A/ES', 'Manaus/AM']]",doi_collectionSite
"['10.1590/S0100-46702007000300002', 'Ribeirao Preto/SP']","['10.1590/S0100-46702007000300002', ['Corumba/MS', 'Piracicaba/SP', 'Igarape-acu/PA', 'Urucuca/BA', 'N/A/AM', 'Iguape/SP', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Cordeiropolis/SP', 'N/A/PE', 'Apore/GO', 'Itirapina/SP', 'Lavras/MG', 'Vicosa/MG', 'N/A/CE', 'Goiania/GO', 'Santarem/PA', 'Sao Carlos/SP', 'Maues/AM', 'Sao Sebastiao Do Passe/BA', 'Murici/AL', 'Rio Verde/GO', 'Rio Claro/SP', 'N/A/SP', 'N/A/SP, Cedrela fissilis', 'Belem/PA', 'Ibirama/SC', 'Pocos De Caldas/MG', 'Recife/PE', 'N/A/ES', 'N/A/MG', 'Araraquara/SP', 'Mogi Guacu/SP', 'Ibate/SP', 'N/A/MS', 'Peruibe/SP', 'Itaituba/PA', 'Cuiaba/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Campinas/SP', 'Chapada Dos Guimaraes/MT', 'Itacoatiara/AM', 'Sao Miguel Arcanjo/SP', 'Londrina/PR', 'Ribeirao Preto/SP', 'Pirenopolis/GO', 'Manaus/AM', 'Rifaina/SP', 'Rio De Janeiro/RJ', 'Sao Paulo/SP', 'Teodoro Sampaio/SP']]",doi_collectionSite
"['10.3390/molecules190812031', 'Manaus/AM']","['10.3390/molecules190812031', ['Corumba/MS', 'Piracicaba/SP', 'Igarape-acu/PA', 'Iguape/SP', 'Cunha/SP', 'N/A/AM', 'Cordeiropolis/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Urucuca/BA', 'Apore/GO', 'N/A/PE', 'Itirapina/SP', 'Lavras/MG', 'Santarem/PA', 'Sao Sebastiao Do Passe/BA', 'Goiania/GO', 'Rifaina/SP', 'Rio De Janeiro/RJ', 'Rio Claro/SP', 'Vicosa/MG', 'Rio Verde/GO', 'N/A/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cuiaba/MT', 'N/A/MS', 'N/A/SP, Cedrela fissilis', 'N/A/SP', 'Maues/AM', 'N/A/CE', 'Londrina/PR', 'Belem/PA', 'Mogi Guacu/SP', 'Peruibe/SP', 'Chapada Dos Guimaraes/MT', 'Pocos De Caldas/MG', 'Teodoro Sampaio/SP', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Araraquara/SP', 'Itaituba/PA', 'Sao Carlos/SP', 'Campinas/SP', 'Murici/AL', 'Ibirama/SC', 'Sao Miguel Arcanjo/SP', 'N/A/ES', 'Itacoatiara/AM', 'Pirenopolis/GO', 'Ibate/SP', 'Recife/PE', 'Manaus/AM']]",doi_collectionSite
