true,restored,edge_type
"['10.1590/S0103-50532003000500012', 'Belem/PA']","['10.1590/S0103-50532003000500012', ['Vicosa/MG', 'N/A/CE', 'Igarape-acu/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Murici/AL', 'Rifaina/SP', 'Iguape/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/MG', 'Sao Sebastiao Do Passe/BA', 'Maues/AM', 'Cunha/SP', 'Pirenopolis/GO', 'Urucuca/BA', 'Chapada Dos Guimaraes/MT', 'N/A/MS', 'N/A/SP, Cedrela fissilis', 'N/A/PE', 'Cordeiropolis/SP', 'Rio De Janeiro/RJ', 'Itacoatiara/AM', 'Araraquara/SP', 'Rio Verde/GO', 'Ibate/SP', 'N/A/SP', 'Itaituba/PA', 'Cuiaba/MT', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'Pocos De Caldas/MG', 'Ribeirao Preto/SP', 'Londrina/PR', 'Belem/PA', 'Goiania/GO', 'Rio Claro/SP', 'Lavras/MG', 'Sao Paulo/SP', 'N/A/AM', 'Sao Carlos/SP', 'Apore/GO', 'Santarem/PA', 'Corumba/MS', 'Manaus/AM', 'Recife/PE', 'Campinas/SP', 'Itirapina/SP', 'Teodoro Sampaio/SP', 'Piracicaba/SP', 'N/A/ES', 'Ibirama/SC', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1016/j.phytol.2010.11.003', 'Mogi Guacu/SP']","['10.1016/j.phytol.2010.11.003', ['N/A/CE', 'Murici/AL', 'Iguape/SP', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/PE', 'Maues/AM', 'Rifaina/SP', 'Cordeiropolis/SP', 'N/A/SP, Cedrela fissilis', 'Igarape-acu/PA', 'Rio De Janeiro/RJ', 'Rio Verde/GO', 'Sao Carlos/SP', 'Goiania/GO', 'N/A/MG', 'Cunha/SP', 'Chapada Dos Guimaraes/MT', 'Araraquara/SP', 'N/A/MS', 'Londrina/PR', 'Santarem/PA', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pirenopolis/GO', 'N/A/SP', 'Cuiaba/MT', 'Apore/GO', 'Itacoatiara/AM', 'N/A/AM', 'Itirapina/SP', 'Ribeirao Preto/SP', 'Itaituba/PA', 'Teodoro Sampaio/SP', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Recife/PE', 'Pocos De Caldas/MG', 'Urucuca/BA', 'Piracicaba/SP', 'Campinas/SP', 'Lavras/MG', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Belem/PA', 'Ibirama/SC', 'Corumba/MS', 'Manaus/AM', 'Ibate/SP', 'N/A/ES']]",doi_collectionSite
"['10.1021/jf00030a035', 'N/A/CE']","['10.1021/jf00030a035', ['Vicosa/MG', 'Igarape-acu/PA', 'Rifaina/SP', 'Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Cunha/SP', 'N/A/SP, Cedrela fissilis', 'Lavras/MG', 'Chapada Dos Guimaraes/MT', 'Rio Verde/GO', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'N/A/CE', 'N/A/SP', 'N/A/MG', 'Rio De Janeiro/RJ', 'Murici/AL', 'Itacoatiara/AM', 'Maues/AM', 'Iguape/SP', 'Itaituba/PA', 'Ribeirao Preto/SP', 'Sao Carlos/SP', 'Corumba/MS', 'Cordeiropolis/SP', 'Apore/GO', 'Cuiaba/MT', 'Piracicaba/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/PE', 'Urucuca/BA', 'Londrina/PR', 'Rio Claro/SP', 'Araraquara/SP', 'Campinas/SP', 'Goiania/GO', 'Recife/PE', 'Manaus/AM', 'Sao Paulo/SP', 'Itirapina/SP', 'Teodoro Sampaio/SP', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Ibate/SP', 'Santarem/PA', 'Belem/PA', 'N/A/AM', 'Peruibe/SP', 'Ibirama/SC', 'N/A/ES']]",doi_collectionSite
"['10.1590/S0100-40422008000400023', 'Iguape/SP']","['10.1590/S0100-40422008000400023', ['N/A/CE', 'Murici/AL', 'Iguape/SP', 'Vicosa/MG', 'Igarape-acu/PA', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'Peruibe/SP', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MG', 'N/A/PE', 'Pirenopolis/GO', 'Rio De Janeiro/RJ', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Pocos De Caldas/MG', 'Goiania/GO', 'Apore/GO', 'Cordeiropolis/SP', 'N/A/AM', 'Sao Miguel Arcanjo/SP', 'Cuiaba/MT', 'Maues/AM', 'Itacoatiara/AM', 'Urucuca/BA', 'Rio Claro/SP', 'Londrina/PR', 'Chapada Dos Guimaraes/MT', 'Lavras/MG', 'Campinas/SP', 'Recife/PE', 'Itirapina/SP', 'Santarem/PA', 'Sao Paulo/SP', 'Corumba/MS', 'N/A/MS', 'Araraquara/SP', 'Ribeirao Preto/SP', 'N/A/SP', 'Sao Carlos/SP', 'Teodoro Sampaio/SP', 'Piracicaba/SP', 'Itaituba/PA', 'Belem/PA', 'Mogi Guacu/SP', 'Ibirama/SC', 'Manaus/AM', 'Ibate/SP', 'N/A/ES']]",doi_collectionSite
"['10.1080/14786410802243271', 'N/A/SP']","['10.1080/14786410802243271', ['N/A/CE', 'Murici/AL', 'Iguape/SP', 'Vicosa/MG', 'Rifaina/SP', 'Cuiaba/MT', 'Ibate/SP', 'Sao Sebastiao Do Passe/BA', 'Chapada Dos Guimaraes/MT', 'N/A/MS', 'Recife/PE', 'N/A/MG', 'Campinas/SP', 'Itaituba/PA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/PE', 'Maues/AM', 'N/A/SP, Cedrela fissilis', 'Londrina/PR', 'Lavras/MG', 'Cordeiropolis/SP', 'Rio De Janeiro/RJ', 'Goiania/GO', 'Rio Claro/SP', 'Mogi Guacu/SP', 'Araraquara/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Igarape-acu/PA', 'Peruibe/SP', 'Ibirama/SC', 'Rio Verde/GO', 'Itirapina/SP', 'Manaus/AM', 'N/A/SP', 'Urucuca/BA', 'Teodoro Sampaio/SP', 'Cunha/SP', 'Sao Carlos/SP', 'Pirenopolis/GO', 'Pocos De Caldas/MG', 'Sao Miguel Arcanjo/SP', 'N/A/AM', 'Sao Paulo/SP', 'Santarem/PA', 'Corumba/MS', 'Itacoatiara/AM', 'Belem/PA', 'Ribeirao Preto/SP', 'N/A/ES', 'Apore/GO', 'Piracicaba/SP']]",doi_collectionSite
"['10.1055/s-0028-1088323', 'Sao Carlos/SP']","['10.1055/s-0028-1088323', ['N/A/CE', 'Murici/AL', 'Rifaina/SP', 'Iguape/SP', 'Vicosa/MG', 'Chapada Dos Guimaraes/MT', 'Campinas/SP', 'Lavras/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio Verde/GO', 'Sao Sebastiao Do Passe/BA', 'Cunha/SP', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'N/A/MG', 'Igarape-acu/PA', 'Cuiaba/MT', 'Rio De Janeiro/RJ', 'Rio Claro/SP', 'Urucuca/BA', 'Pirenopolis/GO', 'N/A/MS', 'Sao Miguel Arcanjo/SP', 'Peruibe/SP', 'Londrina/PR', 'Sao Carlos/SP', 'Itacoatiara/AM', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Maues/AM', 'Goiania/GO', 'Apore/GO', 'Cordeiropolis/SP', 'Araraquara/SP', 'Recife/PE', 'Teodoro Sampaio/SP', 'N/A/SP', 'Sao Paulo/SP', 'Pocos De Caldas/MG', 'Ibate/SP', 'Itirapina/SP', 'Belem/PA', 'Manaus/AM', 'Ribeirao Preto/SP', 'Itaituba/PA', 'Ibirama/SC', 'Mogi Guacu/SP', 'Santarem/PA', 'Piracicaba/SP', 'Corumba/MS', 'N/A/AM', 'N/A/ES']]",doi_collectionSite
"['10.1021/np1007476', 'Belem/PA']","['10.1021/np1007476', ['N/A/CE', 'Murici/AL', 'Iguape/SP', 'Vicosa/MG', 'N/A/PE', 'Sao Sebastiao Do Passe/BA', 'Rifaina/SP', 'Chapada Dos Guimaraes/MT', 'Rio De Janeiro/RJ', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/SP, Cedrela fissilis', 'N/A/MG', 'Rio Verde/GO', 'Cunha/SP', 'Rio Claro/SP', 'Igarape-acu/PA', 'Apore/GO', 'Lavras/MG', 'Sao Miguel Arcanjo/SP', 'Urucuca/BA', 'Araraquara/SP', 'Cordeiropolis/SP', 'Campinas/SP', 'N/A/MS', 'Maues/AM', 'Goiania/GO', 'Sao Carlos/SP', 'Santarem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/AM', 'Itaituba/PA', 'Peruibe/SP', 'Pirenopolis/GO', 'Recife/PE', 'N/A/SP', 'Cuiaba/MT', 'Ibirama/SC', 'Ibate/SP', 'Belem/PA', 'Itirapina/SP', 'Londrina/PR', 'Sao Paulo/SP', 'Mogi Guacu/SP', 'Pocos De Caldas/MG', 'Piracicaba/SP', 'Teodoro Sampaio/SP', 'Ribeirao Preto/SP', 'Itacoatiara/AM', 'Corumba/MS', 'Manaus/AM', 'N/A/ES']]",doi_collectionSite
"['10.1016/j.micres.2004.06.003', 'Sao Carlos/SP']","['10.1016/j.micres.2004.06.003', ['N/A/CE', 'Murici/AL', 'Iguape/SP', 'Vicosa/MG', 'Sao Sebastiao Do Passe/BA', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rifaina/SP', 'N/A/PE', 'Maues/AM', 'Cuiaba/MT', 'Cordeiropolis/SP', 'Londrina/PR', 'N/A/MG', 'Araraquara/SP', 'Goiania/GO', 'Campinas/SP', 'N/A/MS', 'Cunha/SP', 'Chapada Dos Guimaraes/MT', 'Rio Claro/SP', 'Rio Verde/GO', 'Rio De Janeiro/RJ', 'Igarape-acu/PA', 'Santarem/PA', 'N/A/SP, Cedrela fissilis', 'Apore/GO', 'N/A/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Itaituba/PA', 'Teodoro Sampaio/SP', 'Pocos De Caldas/MG', 'Itirapina/SP', 'Urucuca/BA', 'Mogi Guacu/SP', 'Lavras/MG', 'Peruibe/SP', 'Sao Miguel Arcanjo/SP', 'Ibirama/SC', 'Recife/PE', 'Itacoatiara/AM', 'Belem/PA', 'Pirenopolis/GO', 'Ribeirao Preto/SP', 'Piracicaba/SP', 'Ibate/SP', 'Sao Carlos/SP', 'N/A/AM', 'Sao Paulo/SP', 'Manaus/AM', 'Corumba/MS', 'N/A/ES']]",doi_collectionSite
"['10.1016/j.jpba.2012.08.028', 'Sao Paulo/SP']","['10.1016/j.jpba.2012.08.028', ['Vicosa/MG', 'Rifaina/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Igarape-acu/PA', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Cordeiropolis/SP', 'Rio De Janeiro/RJ', 'Iguape/SP', 'Murici/AL', 'Rio Claro/SP', 'Itacoatiara/AM', 'N/A/SP, Cedrela fissilis', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Rio Verde/GO', 'Maues/AM', 'N/A/AM', 'Urucuca/BA', 'N/A/MG', 'N/A/PE', 'Chapada Dos Guimaraes/MT', 'Goiania/GO', 'Londrina/PR', 'Pirenopolis/GO', 'Itaituba/PA', 'Cuiaba/MT', 'Sao Carlos/SP', 'Pocos De Caldas/MG', 'Araraquara/SP', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Lavras/MG', 'Recife/PE', 'Peruibe/SP', 'Cunha/SP', 'Ibate/SP', 'Campinas/SP', 'Belem/PA', 'N/A/SP', 'Teodoro Sampaio/SP', 'Manaus/AM', 'Ribeirao Preto/SP', 'Ibirama/SC', 'Santarem/PA', 'N/A/ES', 'Mogi Guacu/SP', 'Itirapina/SP', 'Piracicaba/SP', 'Sao Paulo/SP', 'Apore/GO', 'Corumba/MS']]",doi_collectionSite
"['10.1080/14786419.2011.647020', 'N/A/MG']","['10.1080/14786419.2011.647020', ['Rifaina/SP', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Chapada Dos Guimaraes/MT', 'Sao Sebastiao Do Passe/BA', 'N/A/CE', 'Igarape-acu/PA', 'Cuiaba/MT', 'Recife/PE', 'N/A/MG', 'Londrina/PR', 'Campinas/SP', 'Murici/AL', 'N/A/MS', 'Rio De Janeiro/RJ', 'Iguape/SP', 'N/A/PE', 'N/A/SP, Cedrela fissilis', 'Rio Verde/GO', 'Lavras/MG', 'Sao Miguel Arcanjo/SP', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Mogi Guacu/SP', 'Pirenopolis/GO', 'Maues/AM', 'Cordeiropolis/SP', 'Itacoatiara/AM', 'Teodoro Sampaio/SP', 'Itaituba/PA', 'Urucuca/BA', 'Sao Carlos/SP', 'Araraquara/SP', 'Cunha/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Goiania/GO', 'Ibirama/SC', 'Manaus/AM', 'Ribeirao Preto/SP', 'N/A/AM', 'N/A/SP', 'Belem/PA', 'Itirapina/SP', 'Piracicaba/SP', 'Peruibe/SP', 'Corumba/MS', 'N/A/ES', 'Apore/GO', 'Sao Paulo/SP', 'Santarem/PA']]",doi_collectionSite
