true,restored,edge_type
"['10.1016/j.phytochem.2006.06.004', 'Cytotoxic']","['10.1016/j.phytochem.2006.06.004', ['Antiallergenic', 'Anti-inflamatory', 'Antinociceptive', 'Genotoxic', 'Mutagenic', 'Cytotoxic', 'Antiangiogenic', 'Inhibition of Cathepsin V', 'Antichagasic', 'Inhibition of Cathepsin B', 'Insecticidal', 'Inhibition of Cathepsin L', 'Anticancer', 'Antimalarial', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Inhibition of Glycosidase', 'Molluscicidal', 'Inhibition of Myeloperoxodase', 'Antifungal', 'Antileishmanial', 'Antitrypanosomal', 'Antioxidant', 'Anesthetic', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of Protease', 'Inhibition of basal electron transport', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1021/np070312g', 'Antioxidant']","['10.1021/np070312g', ['Inhibition of Cathepsin V', 'Antiallergenic', 'Anti-inflamatory', 'Antimalarial', 'Antinociceptive', 'Antichagasic', 'Inhibition of Cathepsin B', 'Mutagenic', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Inhibition of Glycosidase', 'Inhibition of Cathepsin L', 'Anticancer', 'Antileishmanial', 'Molluscicidal', 'Antibacterial', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antioxidant', 'Insecticidal', 'Anesthetic', 'Antifungal', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Protease', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1016/S0031-9422(97)00238-0', 'Antioxidant']","['10.1016/S0031-9422(97)00238-0', ['Antiallergenic', 'Genotoxic', 'Antichagasic', 'Mutagenic', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin B', 'Antimalarial', 'Inhibition of Cathepsin V', 'Anti-inflamatory', 'Antinociceptive', 'Antiangiogenic', 'Inhibition of Cathepsin L', 'Insecticidal', 'Antileishmanial', 'Cytotoxic', 'Anticancer', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Antioxidant', 'Antitrypanosomal', 'Antifungal', 'Molluscicidal', 'Anesthetic', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of Protease', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1515/znc-2002-5-602', 'Cytotoxic']","['10.1515/znc-2002-5-602', ['Antichagasic', 'Antiallergenic', 'Antibacterial', 'Antinociceptive', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Genotoxic', 'Antiangiogenic', 'Inhibition of Cathepsin V', 'Mutagenic', 'Inhibition of Cathepsin L', 'Antimalarial', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Antioxidant', 'Inhibition of Glycosidase', 'Molluscicidal', 'Cytotoxic', 'Anticancer', 'Antifungal', 'Anesthetic', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Protease', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1016/0031-9422(73)85048-4', 'Antitrypanosomal']","['10.1016/0031-9422(73)85048-4', ['Inhibition of Glycosidase', 'Antibacterial', 'Inhibition of Cathepsin V', 'Genotoxic', 'Mutagenic', 'Molluscicidal', 'Inhibition of Myeloperoxodase', 'Antiallergenic', 'Antioxidant', 'Antichagasic', 'Insecticidal', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Antiangiogenic', 'Inhibition of Cathepsin L', 'Antinociceptive', 'Inhibition of Acetylcholinesterase', 'Cytotoxic', 'Antifungal', 'Antimalarial', 'Antitrypanosomal', 'Anesthetic', 'Anticancer', 'Antileishmanial', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Protease', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1016/j.chroma.2009.02.009', 'Antitrypanosomal']","['10.1016/j.chroma.2009.02.009', ['Antiallergenic', 'Anti-inflamatory', 'Antinociceptive', 'Mutagenic', 'Genotoxic', 'Inhibition of Cathepsin V', 'Antiangiogenic', 'Antimalarial', 'Insecticidal', 'Antichagasic', 'Inhibition of Cathepsin B', 'Inhibition of Glycosidase', 'Anticancer', 'Inhibition of Cathepsin L', 'Antibacterial', 'Inhibition of Myeloperoxodase', 'Cytotoxic', 'Inhibition of Acetylcholinesterase', 'Antileishmanial', 'Antitrypanosomal', 'Antioxidant', 'Molluscicidal', 'Antifungal', 'Anesthetic', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of Protease', 'Inhibition of basal electron transport', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1248/cpb.56.723', 'Antioxidant']","['10.1248/cpb.56.723', ['Inhibition of Cathepsin V', 'Antichagasic', 'Antiallergenic', 'Antimalarial', 'Inhibition of Cathepsin B', 'Mutagenic', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Genotoxic', 'Antioxidant', 'Antiangiogenic', 'Inhibition of Cathepsin L', 'Anti-inflamatory', 'Antibacterial', 'Cytotoxic', 'Molluscicidal', 'Antinociceptive', 'Antileishmanial', 'Anticancer', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Insecticidal', 'Anesthetic', 'Antifungal', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Protease', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1002/ptr.1249', 'Antioxidant']","['10.1002/ptr.1249', ['Inhibition of Cathepsin V', 'Mutagenic', 'Inhibition of Glycosidase', 'Antiallergenic', 'Anti-inflamatory', 'Inhibition of Myeloperoxodase', 'Genotoxic', 'Antinociceptive', 'Antiangiogenic', 'Antichagasic', 'Antibacterial', 'Inhibition of Cathepsin B', 'Antimalarial', 'Inhibition of Cathepsin L', 'Molluscicidal', 'Antioxidant', 'Cytotoxic', 'Anticancer', 'Insecticidal', 'Antitrypanosomal', 'Inhibition of Acetylcholinesterase', 'Antileishmanial', 'Antifungal', 'Anesthetic', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of Protease', 'Inhibition of basal electron transport', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1021/np1007476', 'Antioxidant']","['10.1021/np1007476', ['Antiallergenic', 'Genotoxic', 'Anti-inflamatory', 'Antinociceptive', 'Mutagenic', 'Inhibition of Cathepsin V', 'Antichagasic', 'Insecticidal', 'Inhibition of Cathepsin B', 'Antimalarial', 'Inhibition of Cathepsin L', 'Antibacterial', 'Antiangiogenic', 'Molluscicidal', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Cytotoxic', 'Antileishmanial', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Antitrypanosomal', 'Antioxidant', 'Anesthetic', 'Antifungal', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Protease', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1021/np060254j', 'Anxiolytic']","['10.1021/np060254j', ['Anti-inflamatory', 'Antinociceptive', 'Genotoxic', 'Antiallergenic', 'Mutagenic', 'Inhibition of Cathepsin V', 'Insecticidal', 'Anticancer', 'Antileishmanial', 'Antimalarial', 'Antibacterial', 'Antichagasic', 'Cytotoxic', 'Antiangiogenic', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Inhibition of Myeloperoxodase', 'Molluscicidal', 'Inhibition of Glycosidase', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Antifungal', 'Anesthetic', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Protease', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1016/j.phytochem.2005.06.019', 'Antioxidant']","['10.1016/j.phytochem.2005.06.019', ['Anti-inflamatory', 'Antichagasic', 'Inhibition of Cathepsin B', 'Antinociceptive', 'Antimalarial', 'Antiallergenic', 'Mutagenic', 'Inhibition of Cathepsin V', 'Inhibition of Cathepsin L', 'Genotoxic', 'Antiangiogenic', 'Antibacterial', 'Inhibition of Acetylcholinesterase', 'Anticancer', 'Inhibition of Myeloperoxodase', 'Antioxidant', 'Inhibition of Glycosidase', 'Antileishmanial', 'Molluscicidal', 'Cytotoxic', 'Insecticidal', 'Antitrypanosomal', 'Antifungal', 'Anesthetic', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of Protease', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1590/S0100-40422010001000006', 'Cytotoxic']","['10.1590/S0100-40422010001000006', ['Antileishmanial', 'Genotoxic', 'Mutagenic', 'Cytotoxic', 'Antibacterial', 'Molluscicidal', 'Antiallergenic', 'Antioxidant', 'Inhibition of Acetylcholinesterase', 'Antiangiogenic', 'Anti-inflamatory', 'Insecticidal', 'Antinociceptive', 'Inhibition of Cathepsin V', 'Antichagasic', 'Antimalarial', 'Antitrypanosomal', 'Inhibition of Cathepsin B', 'Inhibition of Cathepsin L', 'Anticancer', 'Antifungal', 'Inhibition of Myeloperoxodase', 'Inhibition of Glycosidase', 'Anesthetic', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Protease', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1021/np0303963', 'Cytotoxic']","['10.1021/np0303963', ['Inhibition of Cathepsin V', 'Antiallergenic', 'Antichagasic', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Mutagenic', 'Genotoxic', 'Antinociceptive', 'Inhibition of Cathepsin L', 'Inhibition of Myeloperoxodase', 'Antitrypanosomal', 'Antimalarial', 'Inhibition of Glycosidase', 'Inhibition of Acetylcholinesterase', 'Antiangiogenic', 'Molluscicidal', 'Antibacterial', 'Anticancer', 'Cytotoxic', 'Antioxidant', 'Insecticidal', 'Antifungal', 'Anesthetic', 'Antileishmanial', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Protease', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1515/znc-2002-5-602', 'Insecticidal']","['10.1515/znc-2002-5-602', ['Antichagasic', 'Antiallergenic', 'Antibacterial', 'Antinociceptive', 'Anti-inflamatory', 'Inhibition of Cathepsin B', 'Antileishmanial', 'Genotoxic', 'Antiangiogenic', 'Inhibition of Cathepsin V', 'Mutagenic', 'Inhibition of Cathepsin L', 'Antimalarial', 'Insecticidal', 'Inhibition of Acetylcholinesterase', 'Antitrypanosomal', 'Inhibition of Myeloperoxodase', 'Antioxidant', 'Inhibition of Glycosidase', 'Molluscicidal', 'Cytotoxic', 'Anticancer', 'Antifungal', 'Anesthetic', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of basal electron transport', 'Inhibition of Protease', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
"['10.1055/s-2002-36346', 'Antibacterial']","['10.1055/s-2002-36346', ['Antileishmanial', 'Anticancer', 'Antibacterial', 'Antiallergenic', 'Inhibition of Cathepsin V', 'Cytotoxic', 'Genotoxic', 'Antitrypanosomal', 'Antimalarial', 'Insecticidal', 'Mutagenic', 'Antifungal', 'Antichagasic', 'Antioxidant', 'Inhibition of Cathepsin L', 'Antiangiogenic', 'Inhibition of Myeloperoxodase', 'Inhibition of Acetylcholinesterase', 'Inhibition of Cathepsin B', 'Anti-inflamatory', 'Antinociceptive', 'Molluscicidal', 'Inhibition of Glycosidase', 'Anesthetic', 'Inhibition of ATP synthesis', 'Insect antennae response', 'Cell growth inhbition', 'Inhibition of phosphorylating electron transport', 'Inhibition of Protease', 'Inhibition of basal electron transport', 'Antiviral', 'Anxiolytic', 'Inhibition of uncoupled electron transport']]",doi_bioActivity
