true,restored,edge_type
"['10.1055/s-0034-1368301', 'Ribeirao Preto/SP']","['10.1055/s-0034-1368301', ['Lavras/MG', 'Rifaina/SP', 'Urucuca/BA', 'Igarape-acu/PA', 'Itirapina/SP', 'Corumba/MS', 'Cordeiropolis/SP', 'Apore/GO', 'Teodoro Sampaio/SP', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Pirenopolis/GO', 'N/A/ES', 'Rio De Janeiro/RJ', 'Santarem/PA', 'Itaituba/PA', 'Vicosa/MG', 'Itacoatiara/AM', 'Sao Miguel Arcanjo/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/MS', 'Mogi Guacu/SP', 'Maues/AM', 'Iguape/SP', 'Rio Verde/GO', 'N/A/PE', 'Campinas/SP', 'Piracicaba/SP', 'Rio Claro/SP', 'Ibirama/SC', 'Manaus/AM', 'N/A/MG', 'Cunha/SP', 'Belem/PA', 'Chapada Dos Guimaraes/MT', 'Londrina/PR', 'Peruibe/SP', 'Ribeirao Preto/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Murici/AL', 'Ibate/SP', 'Araraquara/SP', 'Goiania/GO', 'Recife/PE', 'N/A/AM', 'Pocos De Caldas/MG', 'Sao Carlos/SP', 'Cuiaba/MT', 'N/A/SP', 'Sao Paulo/SP']]",doi_collectionSite
"['10.1002/cbdv.200800342', 'Sao Miguel Arcanjo/SP']","['10.1002/cbdv.200800342', ['Lavras/MG', 'Rifaina/SP', 'Urucuca/BA', 'Igarape-acu/PA', 'Itirapina/SP', 'Corumba/MS', 'Cordeiropolis/SP', 'N/A/CE', 'Apore/GO', 'Pirenopolis/GO', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Teodoro Sampaio/SP', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Santarem/PA', 'Itaituba/PA', 'Iguape/SP', 'Peruibe/SP', 'Vicosa/MG', 'Goiania/GO', 'N/A/PE', 'Campinas/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Itacoatiara/AM', 'Londrina/PR', 'Ibirama/SC', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Maues/AM', 'Cunha/SP', 'Rio Verde/GO', 'Mogi Guacu/SP', 'Recife/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Piracicaba/SP', 'Cuiaba/MT', 'Ribeirao Preto/SP', 'Manaus/AM', 'Murici/AL', 'Pocos De Caldas/MG', 'N/A/MG', 'Rio Claro/SP', 'Ibate/SP', 'Chapada Dos Guimaraes/MT', 'Araraquara/SP', 'N/A/AM', 'Sao Paulo/SP', 'Sao Carlos/SP', 'Belem/PA', 'N/A/SP']]",doi_collectionSite
"['10.1590/S0100-40421998000600005', 'Santarem/PA']","['10.1590/S0100-40421998000600005', ['Lavras/MG', 'Urucuca/BA', 'Itirapina/SP', 'Igarape-acu/PA', 'Rifaina/SP', 'Cordeiropolis/SP', 'Corumba/MS', 'N/A/CE', 'N/A/SP, Cedrela fissilis', 'Teodoro Sampaio/SP', 'N/A/ES', 'Apore/GO', 'Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Santarem/PA', 'Itaituba/PA', 'Goiania/GO', 'N/A/MS', 'Vicosa/MG', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Peruibe/SP', 'Itacoatiara/AM', 'Ibirama/SC', 'N/A/PE', 'N/A/AM', 'Rio Claro/SP', 'N/A/MG', 'Iguape/SP', 'Piracicaba/SP', 'Rio Verde/GO', 'Londrina/PR', 'Sao Miguel Arcanjo/SP', 'Maues/AM', 'Sao Carlos/SP', 'Murici/AL', 'Cunha/SP', 'Cuiaba/MT', 'Campinas/SP', 'Mogi Guacu/SP', 'Recife/PE', 'Ribeirao Preto/SP', 'Chapada Dos Guimaraes/MT', 'Manaus/AM', 'Belem/PA', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Araraquara/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'N/A/SP', 'Sao Paulo/SP']]",doi_collectionSite
"['10.1590/S0103-50532005000800025', 'Ibirama/SC']","['10.1590/S0103-50532005000800025', ['Lavras/MG', 'Rifaina/SP', 'Urucuca/BA', 'Igarape-acu/PA', 'Itirapina/SP', 'Corumba/MS', 'Apore/GO', 'Cordeiropolis/SP', 'Teodoro Sampaio/SP', 'N/A/CE', 'Pirenopolis/GO', 'N/A/ES', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'Santarem/PA', 'Itaituba/PA', 'Campinas/SP', 'Vicosa/MG', 'Chapada Dos Guimaraes/MT', 'N/A/MS', 'N/A/MG', 'N/A/PE', 'Rio Verde/GO', 'Sao Miguel Arcanjo/SP', 'Murici/AL', 'Ibirama/SC', 'Recife/PE', 'Itacoatiara/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Araraquara/SP', 'Iguape/SP', 'Pocos De Caldas/MG', 'Goiania/GO', 'Maues/AM', 'Ibate/SP', 'Sao Carlos/SP', 'Manaus/AM', 'N/A/AM', 'N/A/SP', 'Peruibe/SP', 'Piracicaba/SP', 'Belem/PA', 'Londrina/PR', 'Rio Claro/SP', 'Sao Paulo/SP', 'Cunha/SP', 'Ribeirao Preto/SP', 'Cuiaba/MT', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1016/S0031-9422(00)00226-0', 'Teodoro Sampaio/SP']","['10.1016/S0031-9422(00)00226-0', ['Rifaina/SP', 'Lavras/MG', 'Igarape-acu/PA', 'Apore/GO', 'Urucuca/BA', 'Sao Sebastiao Do Passe/BA', 'Itirapina/SP', 'N/A/CE', 'Cordeiropolis/SP', 'Corumba/MS', 'Pirenopolis/GO', 'N/A/SP, Cedrela fissilis', 'Teodoro Sampaio/SP', 'Ibate/SP', 'N/A/ES', 'Rio De Janeiro/RJ', 'Belem/PA', 'Mogi Guacu/SP', 'Santarem/PA', 'Manaus/AM', 'Itaituba/PA', 'Recife/PE', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'Londrina/PR', 'Rio Verde/GO', 'Cuiaba/MT', 'Murici/AL', 'Ibirama/SC', 'Vicosa/MG', 'Piracicaba/SP', 'Peruibe/SP', 'Maues/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'N/A/PE', 'Pocos De Caldas/MG', 'Goiania/GO', 'Sao Paulo/SP', 'N/A/MG', 'Sao Carlos/SP', 'Ribeirao Preto/SP', 'N/A/AM', 'Iguape/SP', 'Rio Claro/SP', 'Campinas/SP', 'Araraquara/SP', 'N/A/MS', 'Chapada Dos Guimaraes/MT', 'Cunha/SP', 'N/A/SP']]",doi_collectionSite
"['10.1016/S0031-9422(03)00153-5', 'Manaus/AM']","['10.1016/S0031-9422(03)00153-5', ['Lavras/MG', 'Rifaina/SP', 'Urucuca/BA', 'Itirapina/SP', 'Igarape-acu/PA', 'Apore/GO', 'Corumba/MS', 'Cordeiropolis/SP', 'N/A/CE', 'Sao Sebastiao Do Passe/BA', 'Teodoro Sampaio/SP', 'Pirenopolis/GO', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Rio De Janeiro/RJ', 'Santarem/PA', 'Itaituba/PA', 'Vicosa/MG', 'N/A/MG', 'N/A/AM', 'Sao Carlos/SP', 'Chapada Dos Guimaraes/MT', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Peruibe/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Ibirama/SC', 'N/A/MS', 'Rio Claro/SP', 'Campinas/SP', 'Ibate/SP', 'Pocos De Caldas/MG', 'Sao Miguel Arcanjo/SP', 'Itacoatiara/AM', 'N/A/SP', 'Maues/AM', 'Londrina/PR', 'Cunha/SP', 'Araraquara/SP', 'Recife/PE', 'N/A/PE', 'Manaus/AM', 'Belem/PA', 'Rio Verde/GO', 'Piracicaba/SP', 'Cuiaba/MT', 'Murici/AL', 'Iguape/SP', 'Goiania/GO', 'Sao Paulo/SP', 'Ribeirao Preto/SP', 'Mogi Guacu/SP']]",doi_collectionSite
"['10.1023/A:1025694720727', 'Ibirama/SC']","['10.1023/A:1025694720727', ['Lavras/MG', 'Urucuca/BA', 'Rifaina/SP', 'Itirapina/SP', 'Igarape-acu/PA', 'Corumba/MS', 'Cordeiropolis/SP', 'Teodoro Sampaio/SP', 'Apore/GO', 'N/A/ES', 'N/A/CE', 'Pirenopolis/GO', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Santarem/PA', 'Itaituba/PA', 'Vicosa/MG', 'Rio Claro/SP', 'Piracicaba/SP', 'Rio Verde/GO', 'Sao Miguel Arcanjo/SP', 'Iguape/SP', 'Itacoatiara/AM', 'N/A/MG', 'Murici/AL', 'Chapada Dos Guimaraes/MT', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'N/A/AM', 'Cunha/SP', 'N/A/MS', 'Campinas/SP', 'Ibirama/SC', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Goiania/GO', 'Belem/PA', 'Peruibe/SP', 'Maues/AM', 'Araraquara/SP', 'Mogi Guacu/SP', 'Ribeirao Preto/SP', 'N/A/SP', 'Sao Carlos/SP', 'Recife/PE', 'Pocos De Caldas/MG', 'N/A/PE', 'Sao Paulo/SP', 'Londrina/PR', 'Cuiaba/MT', 'Manaus/AM', 'Ibate/SP']]",doi_collectionSite
"['10.1021/np100840w', 'Campinas/SP']","['10.1021/np100840w', ['Lavras/MG', 'Rifaina/SP', 'Urucuca/BA', 'Itirapina/SP', 'Igarape-acu/PA', 'N/A/CE', 'Corumba/MS', 'Apore/GO', 'Cordeiropolis/SP', 'Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'N/A/SP, Cedrela fissilis', 'N/A/ES', 'Teodoro Sampaio/SP', 'Rio De Janeiro/RJ', 'Santarem/PA', 'Itaituba/PA', 'Peruibe/SP', 'Pocos De Caldas/MG', 'N/A/PE', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Campinas/SP', 'Cunha/SP', 'Vicosa/MG', 'Goiania/GO', 'Iguape/SP', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Rio Claro/SP', 'Maues/AM', 'N/A/AM', 'Sao Miguel Arcanjo/SP', 'N/A/MS', 'Chapada Dos Guimaraes/MT', 'Recife/PE', 'N/A/MG', 'Londrina/PR', 'Sao Carlos/SP', 'Ibirama/SC', 'Itacoatiara/AM', 'Ribeirao Preto/SP', 'Manaus/AM', 'Belem/PA', 'Rio Verde/GO', 'Piracicaba/SP', 'Araraquara/SP', 'Cuiaba/MT', 'Mogi Guacu/SP', 'N/A/SP', 'Sao Paulo/SP', 'Murici/AL', 'Ibate/SP']]",doi_collectionSite
"['10.1155/2013/835081', 'Rio Claro/SP']","['10.1155/2013/835081', ['Lavras/MG', 'Rifaina/SP', 'Urucuca/BA', 'Igarape-acu/PA', 'Itirapina/SP', 'Corumba/MS', 'Teodoro Sampaio/SP', 'Apore/GO', 'Cordeiropolis/SP', 'N/A/CE', 'N/A/ES', 'N/A/SP, Cedrela fissilis', 'Pirenopolis/GO', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Santarem/PA', 'Itaituba/PA', 'Vicosa/MG', 'Chapada Dos Guimaraes/MT', 'Campinas/SP', 'N/A/MS', 'N/A/MG', 'Itacoatiara/AM', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Sao Miguel Arcanjo/SP', 'Rio Verde/GO', 'Murici/AL', 'Recife/PE', 'Maues/AM', 'Sao Carlos/SP', 'Ibirama/SC', 'Araraquara/SP', 'N/A/PE', 'Rio Claro/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Piracicaba/SP', 'Londrina/PR', 'Ibate/SP', 'N/A/AM', 'N/A/SP', 'Manaus/AM', 'Ribeirao Preto/SP', 'Iguape/SP', 'Cunha/SP', 'Pocos De Caldas/MG', 'Belem/PA', 'Cuiaba/MT', 'Mogi Guacu/SP', 'Goiania/GO', 'Sao Paulo/SP', 'Peruibe/SP']]",doi_collectionSite
"['10.1016/j.jchromb.2012.07.013', 'Sao Carlos/SP']","['10.1016/j.jchromb.2012.07.013', ['Lavras/MG', 'Rifaina/SP', 'Urucuca/BA', 'Itirapina/SP', 'Igarape-acu/PA', 'Corumba/MS', 'Cordeiropolis/SP', 'Teodoro Sampaio/SP', 'N/A/CE', 'Apore/GO', 'N/A/ES', 'Pirenopolis/GO', 'N/A/SP, Cedrela fissilis', 'Sao Sebastiao Do Passe/BA', 'Rio De Janeiro/RJ', 'Santarem/PA', 'Itaituba/PA', 'Vicosa/MG', 'Sao Miguel Arcanjo/SP', 'Campinas/SP', 'Itacoatiara/AM', 'N/A/MS', 'Ribeirao Preto/SP, Nigrospora sphaerica', 'Chapada Dos Guimaraes/MT', 'Rio Claro/SP', 'Rio Verde/GO', 'Maues/AM', 'Cunha/SP', 'Pocos De Caldas/MG, Lonchocarpus atropurpureus', 'Araraquara/SP', 'N/A/SP', 'Ribeirao Preto/SP', 'Pocos De Caldas/MG', 'N/A/PE', 'Iguape/SP', 'Peruibe/SP', 'Piracicaba/SP', 'N/A/MG', 'Mogi Guacu/SP', 'Belem/PA', 'Londrina/PR', 'Recife/PE', 'N/A/AM', 'Sao Carlos/SP', 'Manaus/AM', 'Murici/AL', 'Ibirama/SC', 'Ibate/SP', 'Sao Paulo/SP', 'Cuiaba/MT', 'Goiania/GO']]",doi_collectionSite
