true,restored,edge_type
"['10.1016/j.bmc.2010.12.056', 'Plant Isolated']","['10.1016/j.bmc.2010.12.056', ['Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/j.jphotobiol.2013.01.006', 'Plant Isolated']","['10.1016/j.jphotobiol.2013.01.006', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated', 'Biotransformation Product']]",doi_collectionType
"['10.1002/ptr.1249', 'Plant Isolated']","['10.1002/ptr.1249', ['Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Biotransformation Product', 'Microorganism isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1093/mutage/gep034', 'Plant Isolated']","['10.1093/mutage/gep034', ['Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0102-695X2010005000017', 'Plant Isolated']","['10.1590/S0102-695X2010005000017', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/j.phytochem.2006.09.005', 'Microorganism isolated']","['10.1016/j.phytochem.2006.09.005', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0100-40422012000700020', 'Plant Isolated']","['10.1590/S0100-40422012000700020', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1002/ps.478', 'Plant Isolated']","['10.1002/ps.478', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.1021/np0103970', 'Plant Isolated']","['10.1021/np0103970', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1080/14786410412331271979', 'Plant Isolated']","['10.1080/14786410412331271979', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.1021/jf60217a066', 'Plant Isolated']","['10.1021/jf60217a066', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/j.biortech.2010.01.041', 'Biotransformation Product']","['10.1016/j.biortech.2010.01.041', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1002/cbdv.200800342', 'Plant Isolated']","['10.1002/cbdv.200800342', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated', 'Biotransformation Product']]",doi_collectionType
"['10.1007/s10295-012-1165-2', 'Biotransformation Product']","['10.1007/s10295-012-1165-2', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1021/np0303963', 'Plant Isolated']","['10.1021/np0303963', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0100-40422009000600037', 'Plant Isolated']","['10.1590/S0100-40422009000600037', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0102-695X2010000100002', 'Plant Isolated']","['10.1590/S0102-695X2010000100002', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Plant Isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1021/np030530j', 'Plant Isolated']","['10.1021/np030530j', ['Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Biotransformation Product', 'Microorganism isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1023/B:JOEC.0000042400.14451.08', 'Plant Isolated']","['10.1023/B:JOEC.0000042400.14451.08', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Plant Isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1021/jf100233y', 'Semisynthesis Product']","['10.1021/jf100233y', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/j.phytochem.2007.08.012', 'Plant Isolated']","['10.1016/j.phytochem.2007.08.012', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1080/14786419.2011.647020', 'Plant Isolated, Microorganism isolated']","['10.1080/14786419.2011.647020', ['Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.4067/S0717-97072009000300004', 'Plant Isolated']","['10.4067/S0717-97072009000300004', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1055/s-0029-1185364', 'Plant Isolated']","['10.1055/s-0029-1185364', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0100-46702007000300002', 'Plant Isolated']","['10.1590/S0100-46702007000300002', ['Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1016/S0031-9422(03)00153-5', 'Plant Isolated']","['10.1016/S0031-9422(03)00153-5', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0103-50532002000100019', 'Plant Isolated']","['10.1590/S0103-50532002000100019', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Microorganism isolated', 'Plant Isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1590/S0103-50532003000500012', 'Plant Isolated']","['10.1590/S0103-50532003000500012', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Microorganism isolated', 'Plant Isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1590/S1519-566X2008000600013', 'Plant Isolated']","['10.1590/S1519-566X2008000600013', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/S0031-9422(01)00431-9', 'Plant Isolated']","['10.1016/S0031-9422(01)00431-9', ['Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product']]",doi_collectionType
"['10.1021/np100840w', 'Plant Isolated']","['10.1021/np100840w', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Plant Isolated', 'Biotransformation Product', 'Semisynthesis Product']]",doi_collectionType
"['10.1016/0031-9422(73)85048-4', 'Plant Isolated']","['10.1016/0031-9422(73)85048-4', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Plant Isolated', 'Microorganism isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1016/S0031-9422(00)00226-0', 'Plant Isolated']","['10.1016/S0031-9422(00)00226-0', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Plant Isolated', 'Semisynthesis Product', 'Microorganism isolated']]",doi_collectionType
"['10.1016/j.phytochem.2009.08.013', 'Plant Isolated']","['10.1016/j.phytochem.2009.08.013', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1080/14786410903335232', 'Semisynthesis Product']","['10.1080/14786410903335232', ['Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated', 'Microorganism isolated']]",doi_collectionType
"['10.1590/S0103-50532003000300007', 'Plant Isolated']","['10.1590/S0103-50532003000300007', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Plant Isolated', 'Semisynthesis Product', 'Biotransformation Product']]",doi_collectionType
"['10.1016/j.phytochem.2005.04.043', 'Microorganism isolated']","['10.1016/j.phytochem.2005.04.043', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/S0031-9422(00)00225-9', 'Plant Isolated']","['10.1016/S0031-9422(00)00225-9', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Plant Isolated', 'Semisynthesis Product', 'Microorganism isolated']]",doi_collectionType
"['10.1590/S0100-40422008000400018', 'Plant Isolated']","['10.1590/S0100-40422008000400018', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Microorganism isolated', 'Plant Isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1590/S0100-40422010000900005', 'Plant Isolated']","['10.1590/S0100-40422010000900005', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/j.bse.2006.06.007', 'Microorganism isolated']","['10.1016/j.bse.2006.06.007', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0103-50532005000800018', 'Plant Isolated']","['10.1590/S0103-50532005000800018', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1021/jf063451x', 'Plant Isolated']","['10.1021/jf063451x', ['Plant Isolated, Microorganism isolated', 'Plant Isolated', 'Biotransformation Product', 'Microorganism isolated', 'Semisynthesis Product']]",doi_collectionType
"['10.1016/j.micres.2004.06.003', 'Microorganism isolated']","['10.1016/j.micres.2004.06.003', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/j.chroma.2009.02.009', 'Plant Isolated']","['10.1016/j.chroma.2009.02.009', ['Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Microorganism isolated', 'Plant Isolated']]",doi_collectionType
"['10.1021/np100840w', 'Semisynthesis Product']","['10.1021/np100840w', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Plant Isolated', 'Biotransformation Product', 'Semisynthesis Product']]",doi_collectionType
"['10.1021/np1007476', 'Plant Isolated']","['10.1021/np1007476', ['Plant Isolated, Microorganism isolated', 'Semisynthesis Product', 'Microorganism isolated', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/j.chroma.2009.02.066', 'Plant Isolated']","['10.1016/j.chroma.2009.02.066', ['Plant Isolated, Microorganism isolated', 'Biotransformation Product', 'Microorganism isolated', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1007/s10295-012-1165-2', 'Plant Isolated']","['10.1007/s10295-012-1165-2', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Semisynthesis Product', 'Biotransformation Product', 'Plant Isolated']]",doi_collectionType
"['10.1016/j.phytochem.2004.03.039', 'Plant Isolated']","['10.1016/j.phytochem.2004.03.039', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1590/S0100-40422005000400009', 'Plant Isolated']","['10.1590/S0100-40422005000400009', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
"['10.1021/jf100233y', 'Plant Isolated']","['10.1021/jf100233y', ['Plant Isolated, Microorganism isolated', 'Microorganism isolated', 'Biotransformation Product', 'Semisynthesis Product', 'Plant Isolated']]",doi_collectionType
